actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,login_total_day_x,playtime_per_day,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_total_day_y,sit_count_perday,item_get_count_perday,exp_repair_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,guild_join_count,average_party_time,class
20040445,9,8,1,169763,11.32985986,9,28,3,56587.666670000006,1693,25440151,12326,0,27,0,0,8,18,57,23,60,3,564.3333332999999,4108.666667,0.0,9.0,0.0,19.0,0.0,0.0,0.0,1
20040452,48,48,1,349177,-5.2078344219999995,48,0,15,23278.466669999998,181,400390092,46967,0,4107,0,0,157,49,471,129,299,15,12.06666667,3131.1333329999998,0.0,273.8,0.0,31.4,54520.0,0.0,3894.285714285714,0
20040478,7,6,1,188516,8.198068068,7,30,3,62838.666670000006,782,32685509,11930,0,666,0,0,22,23,75,32,7,3,260.6666667,3976.666667,0.0,222.0,0.0,25.0,0.0,0.0,0.0,1
20040483,28,26,1,1179220,20.45649328,28,0,15,78614.66667,6308,1269110712,36704,0,14991,0,0,0,39,71,34,0,15,420.53333330000004,2446.933333,0.0,999.4,0.0,4.733333333,0.0,0.0,0.0,0
20040501,83,83,1,505153,-1.6064043959999998,83,0,15,33676.866669999996,62,214175436,128956,0,2508,0,0,90,39,291,89,153,15,4.133333333,8597.066667000001,0.0,167.2,0.0,19.4,32276.0,0.0,4610.857142857143,0
20040508,7,7,1,35696,-19.30678507,7,0,5,7139.2,41,14490545,9681,0,196,0,0,7,6,31,10,3,5,8.2,1936.2,0.0,39.2,0.0,6.2,364.0,0.0,364.0,0
20040548,15,15,1,111762,57.46102432,15,43,8,13970.25,75,112481252,2689,0,1208,0,0,5,21,94,21,46,8,9.375,336.125,0.0,151.0,0.0,11.75,0.0,0.0,0.0,0
20040578,5,5,1,24245,6.33355331,5,0,3,8081.666667,65,26322352,606,0,350,0,0,0,3,15,2,17,3,21.66666667,202.0,0.0,116.66666670000001,0.0,5.0,0.0,0.0,0.0,0
20040584,21,22,1,128734,26.62436497,21,0,8,16091.75,50,101482868,5867,0,1082,110,0,20,12,122,24,51,8,6.25,733.375,0.0,135.25,0.0,15.25,0.0,0.0,0.0,0
20040618,163,161,1,368945,-341.14187210000006,163,29,12,30745.41667,195,405481428,44791,0,4614,144,0,93,152,489,136,1124,12,16.25,3732.583333,0.0,384.5,0.0,40.75,15314.0,0.0,3828.5,0
20040620,53,53,1,82690,10.71782561,53,37,13,6360.769231,100,29266660,13181,0,798,0,1,22,5,116,20,134,13,7.692307692000001,1013.9230769999999,0.0,61.38461538,0.076923077,8.923076923,3008.0,0.0,752.0,0
20040625,42,42,1,304956,8.940050368,42,39,13,23458.15385,54,162960396,40564,0,2300,0,0,26,76,361,78,215,13,4.153846154,3120.3076920000003,0.0,176.9230769,0.0,27.76923077,21411.0,0.0,2141.1,0
20040633,23,21,1,101979,13.24326577,23,47,7,14568.428569999998,402,169139255,1083,0,1731,0,0,11,39,163,28,25,7,57.42857143,154.71428569999998,0.0,247.28571430000002,0.0,23.28571429,80.0,0.0,80.0,0
20040641,45,45,1,485123,8.083685993,45,36,15,32341.533330000002,879,109441008,44310,0,2487,0,0,54,54,150,87,275,15,58.6,2954.0,0.0,165.8,0.0,10.0,445.0,0.0,445.0,0
20040659,11,11,1,37048,8.189888793,11,0,4,9262.0,31,3103887,115,0,28,0,5,36,2,58,24,4,4,7.75,28.75,0.0,7.0,1.25,14.5,0.0,0.0,0.0,0
20040666,72,72,1,202933,22.22452238,72,27,10,20293.3,151,140123393,2348,0,1131,0,3,72,71,333,104,84,10,15.1,234.8,0.0,113.1,0.3,33.3,35.0,1.0,35.0,0
20040671,372,371,1,570434,3.699539298,372,0,15,38028.93333,865,296066679,39652,0,3563,0,8,304,87,829,270,64,15,57.66666667,2643.466667,0.0,237.5333333,0.533333333,55.26666667,18171.0,0.0,1514.25,0
20040693,28,27,1,258774,-54.11209395,28,0,10,25877.4,106,177532215,3195,0,1976,0,0,36,36,303,39,35,10,10.6,319.5,0.0,197.6,0.0,30.3,24916.0,0.0,6229.0,0
20040695,21,21,1,12872,5608.211156,21,9,7,1838.857143,11,214186,2564,0,151,0,0,0,4,8,2,14,7,1.571428571,366.2857143,0.0,21.57142857,0.0,1.142857143,0.0,0.0,0.0,0
20040706,39,39,1,79923,1203.175306,39,2,7,11417.57143,110,46858006,2066,0,499,0,0,24,31,115,44,27,7,15.71428571,295.14285710000007,0.0,71.28571429,0.0,16.42857143,9763.0,0.0,4881.5,0
20040794,23,23,1,148599,-53.41790995,23,26,6,24766.5,3,15101616,48085,0,116,0,0,0,2,52,1,458,6,0.5,8014.166667,0.0,19.33333333,0.0,8.666666667000001,0.0,0.0,0.0,0
20040801,24,24,1,921334,-16.98293019,24,0,15,61422.266670000005,0,0,1152471,0,28,0,0,0,0,48,0,0,15,0.0,76831.4,0.0,1.8666666669999998,0.0,3.2,0.0,0.0,0.0,0
20040811,57,56,1,259866,-104.3917404,57,38,15,17324.4,17,92006056,41567,0,178,0,0,0,14,235,12,110,15,1.133333333,2771.1333329999998,0.0,11.86666667,0.0,15.66666667,55111.0,0.0,1900.379310344828,0
20040816,23,23,1,271963,226.62219130000003,23,0,15,18130.86667,179,346735227,4553,0,3013,0,0,127,55,359,109,34,15,11.93333333,303.53333330000004,0.0,200.8666667,0.0,23.93333333,1428.0,0.0,714.0,0
20040822,29,31,1,142616,-42.69486593,29,35,9,15846.22222,108,152762869,65970,0,1369,0,0,25,22,128,36,22,9,12.0,7330.0,0.0,152.11111110000002,0.0,14.22222222,5365.0,0.0,2682.5,0
20040827,16,16,1,1160997,-46.01142725,16,0,13,89307.46154,4623,1519922352,65917,0,9542,0,0,0,2,50,2,609,13,355.6153846,5070.5384619999995,0.0,734.0,0.0,3.8461538460000004,0.0,0.0,0.0,0
20040845,141,140,1,577226,14.95061033,141,42,15,38481.73333,614,300442569,23635,0,3784,0,3,68,149,635,166,199,15,40.93333333,1575.666667,0.0,252.2666667,0.2,42.33333333,66132.0,0.0,3674.0,0
20040851,24,24,1,249319,-26.92882612,24,36,11,22665.36364,218,54624406,50712,0,305,0,0,14,13,157,24,8,11,19.81818182,4610.181818,0.0,27.72727273,0.0,14.27272727,13938.0,0.0,2787.6,1
20040858,102,103,1,224438,-64.64670867,102,36,15,14962.533330000002,121,225931149,9921,0,2549,311,0,12,32,226,28,102,15,8.066666667,661.4,0.0,169.93333330000002,0.0,15.06666667,21832.0,0.0,4366.4,0
20040875,23,22,1,128228,-3.6775821189999998,23,45,10,12822.8,121,108269717,72623,0,1782,0,0,100,31,245,98,36,10,12.1,7262.3,0.0,178.2,0.0,24.5,4080.0,0.0,816.0,0
20040878,7,7,1,32903,-19.33346503,7,23,6,5483.833333,13,5326093,1512,0,143,0,0,1,8,33,7,3,6,2.166666667,252.0,0.0,23.83333333,0.0,5.5,0.0,0.0,0.0,0
20040901,79,78,1,401999,87.5976184,79,0,14,28714.214289999996,288,313650101,163158,0,3932,0,0,566,68,781,360,404,14,20.57142857,11654.14286,0.0,280.85714289999993,0.0,55.78571429,16596.0,0.0,1844.0,0
20040908,366,364,1,1086394,-55.21971955,366,48,15,72426.26667000001,836,1021390074,616891,0,7997,311,1,348,208,1204,350,1074,15,55.73333333,41126.06667,0.0,533.1333333,0.066666667,80.26666667,59693.0,0.0,4974.416666666667,0
20040914,78,77,1,568276,23.37041508,78,0,15,37885.06667,301,620630781,54118,0,6089,0,0,279,120,779,246,377,15,20.06666667,3607.8666670000002,0.0,405.9333333,0.0,51.93333333,58558.0,0.0,3444.5882352941176,0
20040944,64,64,1,209871,33.38178214,64,36,13,16143.92308,355,199632363,16727,0,1744,0,1,141,35,304,113,18,13,27.30769231,1286.692308,0.0,134.1538462,0.076923077,23.38461538,39512.0,0.0,2634.133333333333,0
20040946,45,44,1,260846,0.6881071590000001,45,30,14,18631.85714,714,37245473,3443,0,1638,0,1,10,57,188,63,100,14,51.0,245.9285714,0.0,117.0,0.071428571,13.42857143,22991.0,0.0,1768.5384615384617,0
20040954,4,3,1,154339,5.592507403,4,30,4,38584.75,610,33316315,57788,0,4872,0,0,0,28,50,25,3488,4,152.5,14447.0,0.0,1218.0,0.0,12.5,887.0,0.0,887.0,1
20040955,32,32,1,202839,15.96112681,32,49,14,14488.5,988,241682011,82329,0,2467,0,0,62,29,248,64,23,14,70.57142857,5880.642857,0.0,176.21428569999998,0.0,17.71428571,11697.0,0.0,2339.4,0
20040968,5,5,1,29013,3.28638886,5,19,4,7253.25,24,2566710,339,0,377,0,0,0,12,26,10,10,4,6.0,84.75,0.0,94.25,0.0,6.5,0.0,0.0,0.0,0
20040998,14,13,1,80317,79.77146806,14,36,7,11473.85714,132,41988429,2350,0,326,0,0,11,18,90,24,5,7,18.85714286,335.7142857,0.0,46.57142857,0.0,12.85714286,10995.0,0.0,1832.5,0
20041003,6,6,1,17693,84.71372859,6,0,5,3538.6,15,10725654,629,0,126,0,0,17,0,30,10,3,5,3.0,125.8,0.0,25.2,0.0,6.0,496.0,0.0,496.0,0
20041020,75,75,1,174651,-7.688218217999999,75,0,10,17465.1,116,146009856,16608,0,1031,0,10,155,45,353,148,27,10,11.6,1660.8,0.0,103.1,1.0,35.3,40465.0,0.0,5780.714285714284,0
20041032,15,13,1,954501,18.95182928,15,39,14,68178.64286,4535,212927356,46423,0,712,0,0,239,142,442,303,7,14,323.92857139999995,3315.928571,0.0,50.85714286,0.0,31.57142857,0.0,0.0,0.0,0
20041037,131,130,1,257249,4.2932372910000005,131,0,12,21437.41667,151,492182176,69440,0,5724,0,2,42,174,374,91,298,12,12.58333333,5786.666667,0.0,477.0,0.166666667,31.16666667,12526.0,0.0,3131.5,0
20041051,21,21,1,995327,-0.42068787399999996,21,39,13,76563.61537999999,4058,259670271,34165,0,1507,0,0,104,40,247,211,1,13,312.1538462,2628.076923,0.0,115.92307690000001,0.0,19.0,0.0,0.0,0.0,1
20041056,80,78,1,777637,69.1920832,80,0,15,51842.46667,117,178074105,33789,0,990,0,1,39,32,302,47,62,15,7.8,2252.6,0.0,66.0,0.066666667,20.13333333,3695.0,0.0,1231.6666666666667,0
20041070,341,341,1,592453,-364.6504837,341,42,14,42318.07143,126,680124562,141989,0,7030,2,0,137,76,892,107,392,14,9.0,10142.07143,0.0,502.14285710000007,0.0,63.71428571,47710.0,0.0,4337.272727272727,0
20041076,111,110,1,482094,21.70223027,111,47,13,37084.15385,293,353994311,131838,0,4304,0,0,54,89,494,102,258,13,22.53846154,10141.38462,0.0,331.0769231,0.0,38.0,49457.0,0.0,4945.7,0
20041079,17,17,1,428989,0.032280548,17,19,6,71498.16667,81,3686619,46947,0,21,0,0,42,43,130,79,1,6,13.5,7824.5,0.0,3.5,0.0,21.66666667,0.0,0.0,0.0,0
20041117,123,122,1,392811,-3.646588308,123,36,15,26187.4,401,94044323,19273,0,1625,0,1,14,68,440,69,289,15,26.73333333,1284.866667,0.0,108.33333329999999,0.066666667,29.33333333,10407.0,0.0,2081.4,0
20041123,60,60,1,351306,-272.4816086,60,36,10,35130.6,100,212396332,64799,0,1645,0,0,43,24,237,35,50,10,10.0,6479.9,0.0,164.5,0.0,23.7,39015.0,0.0,3251.25,0
20041127,5,5,1,38838,-10.23935321,5,23,3,12946.0,85,3990769,928,0,166,0,0,1,22,14,17,8,3,28.33333333,309.3333333,0.0,55.33333333,0.0,4.666666667,12566.0,0.0,4188.666666666667,0
20041163,13,12,1,258810,-0.060697035999999996,13,0,9,28756.66667,0,107613,7,0,0,0,0,0,0,6,0,0,9,0.0,0.7777777779999999,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0
20041181,36,36,1,211649,-188.04910959999998,36,15,10,21164.9,385,105759536,12568,0,1037,0,8,203,47,340,166,254,10,38.5,1256.8,0.0,103.7,0.8,34.0,4434.0,1.0,1108.5,0
20041185,143,142,1,340865,68.61906327,143,42,14,24347.5,74,341564460,11038,0,3349,332,0,67,35,382,73,225,14,5.285714286,788.4285714,0.0,239.21428569999998,0.0,27.28571429,5641.0,0.0,5641.0,0
20041198,16,16,1,76730,-1.030053434,16,31,7,10961.42857,104,16580757,527,0,394,0,0,2,18,63,18,54,7,14.85714286,75.28571429,0.0,56.28571429,0.0,9.0,6751.0,0.0,1350.2,0
20041222,8,8,1,20879,-1.4161118830000001,8,0,2,10439.5,12,5658283,221,0,127,104,0,0,0,13,2,0,2,6.0,110.5,0.0,63.5,0.0,6.5,6972.0,0.0,2324.0,0
20041233,119,119,1,463828,28.76089628,119,0,15,30921.86667,323,677051292,132161,0,8258,0,0,179,107,582,182,174,15,21.53333333,8810.733333,0.0,550.5333333,0.0,38.8,58469.0,0.0,3654.3125,0
20041235,4,4,1,23074,-9.156453151000001,4,0,2,11537.0,49,10170362,10066,0,9,0,0,1,11,23,10,0,2,24.5,5033.0,0.0,4.5,0.0,11.5,3830.0,0.0,1276.6666666666667,0
20041245,30,29,1,159946,-195.7246821,30,4,14,11424.71429,11,13691555,36125,0,38,0,0,0,0,13,0,45,14,0.7857142859999999,2580.357143,0.0,2.714285714,0.0,0.9285714290000001,2130.0,0.0,2130.0,0
20041253,139,138,1,287553,-8.281548097,139,32,13,22119.46154,291,159302427,94750,0,1912,219,3,460,70,801,342,398,13,22.38461538,7288.461538,0.0,147.0769231,0.23076923100000002,61.61538462,38472.0,0.0,1748.7272727272727,0
20041278,47,48,1,332388,36.71899106,47,31,10,33238.8,83,38545402,190521,0,74,0,0,0,12,21,10,1287,10,8.3,19052.1,0.0,7.4,0.0,2.1,0.0,0.0,0.0,0
20041280,135,132,1,518664,19.27072247,135,40,15,34577.6,746,360749141,88080,0,2216,0,2,143,86,772,177,254,15,49.73333333,5872.0,0.0,147.7333333,0.133333333,51.46666667,25787.0,0.0,1719.1333333333334,0
20041287,83,81,1,364616,4.761944073,83,33,15,24307.733330000003,319,74719361,11831,0,1999,0,1,14,133,406,135,199,15,21.26666667,788.7333332999999,0.0,133.2666667,0.066666667,27.06666667,28887.0,0.0,2407.25,0
20041289,64,63,1,395361,-14.05629033,64,0,14,28240.07143,91,457823120,68339,0,3548,0,1,50,47,411,73,69,14,6.5,4881.357143,0.0,253.4285714,0.071428571,29.35714286,32496.0,0.0,8124.0,0
20041322,14,14,1,42098,-32.19067414,14,26,5,8419.6,85,6882037,1464,0,178,0,0,1,3,33,5,50,5,17.0,292.8,0.0,35.6,0.0,6.6,0.0,0.0,0.0,0
20041343,24,26,1,155938,27.68623427,24,0,9,17326.44444,56,66470811,18905,0,572,0,0,13,9,79,18,8,9,6.222222222,2100.555556,0.0,63.55555556,0.0,8.777777777999999,7698.0,0.0,3849.0,0
20041356,33,33,1,220416,-307.7796984,33,41,11,20037.818180000002,61,78630684,73703,0,780,0,2,48,18,207,48,58,11,5.545454545,6700.2727270000005,0.0,70.90909091,0.181818182,18.81818182,40556.0,0.0,5793.714285714284,0
20041399,16,14,1,1156887,10.22881578,16,0,15,77125.8,15,1092128716,89873,0,56,0,0,0,6,19,5,0,15,1.0,5991.533332999999,0.0,3.733333333,0.0,1.266666667,0.0,0.0,0.0,0
20041404,295,295,1,309618,25.052568,295,48,15,20641.2,140,265129920,53664,0,2267,0,0,10,27,375,28,149,15,9.333333332999999,3577.6,0.0,151.1333333,0.0,25.0,10795.0,1.0,1799.166666666667,0
20041407,24,23,1,935468,-0.194657647,24,43,12,77955.66667,6323,428431834,92334,0,276,0,0,222,69,373,272,2326,12,526.9166667,7694.5,0.0,23.0,0.0,31.08333333,3.0,0.0,3.0,1
20041427,14,15,1,143364,-12.51910521,14,0,8,17920.5,141,28188522,1007,0,1476,0,1,51,30,244,80,59,8,17.625,125.875,0.0,184.5,0.125,30.5,10813.0,0.0,1351.625,0
20041431,33,32,1,50038,-0.8044486190000001,33,0,6,8339.666667,36,5360444,1064,0,33,0,0,2,2,15,5,0,6,6.0,177.33333330000002,0.0,5.5,0.0,2.5,0.0,0.0,0.0,0
20041438,44,43,1,236399,136.9995135,44,4,15,15759.933330000002,57,296718083,106947,0,3054,0,1,31,46,184,44,32,15,3.8,7129.8,0.0,203.6,0.066666667,12.26666667,66416.0,1.0,6037.818181818182,0
20041450,93,93,1,514820,32.2082961,93,0,14,36772.85714,255,493906473,61898,0,4945,0,2,294,197,791,288,211,14,18.21428571,4421.285714,0.0,353.2142857,0.14285714300000002,56.5,44965.0,0.0,2810.3125,0
20041457,5,4,1,127024,2.178848092,5,9,3,42341.33333,709,3401298,19289,0,375,0,0,0,3,51,3,2,3,236.33333330000002,6429.666667,0.0,125.0,0.0,17.0,0.0,0.0,0.0,1
20041462,24,25,1,178579,-29.67478259,24,33,13,13736.84615,307,53489289,1918,0,813,0,0,22,54,125,59,10,13,23.61538462,147.5384615,0.0,62.53846154,0.0,9.615384615,31786.0,0.0,2889.6363636363635,0
20041482,2,2,1,34944,1.707217262,2,15,2,17472.0,76,1203271,984,0,588,0,0,0,4,29,4,104,2,38.0,492.0,0.0,294.0,0.0,14.5,5629.0,0.0,1876.333333333333,0
20041487,36,35,1,578299,8.608341014,36,0,11,52572.636360000004,21,33510749,8388,0,174,166,0,1,6,102,5,4,11,1.9090909090000001,762.5454545,0.0,15.81818182,0.0,9.272727273,181668.0,0.0,15139.0,0
20041503,5,5,1,61308,0.39787629700000005,5,13,4,15327.0,130,734402,1167,0,446,0,0,0,4,27,3,53,4,32.5,291.75,0.0,111.5,0.0,6.75,15004.0,0.0,3000.8,0
20041509,7,9,1,62826,185.109079,7,0,2,31413.0,70,48807420,5398,0,704,0,0,5,4,42,4,3,2,35.0,2699.0,0.0,352.0,0.0,21.0,1528.0,0.0,509.33333333333326,0
20041514,17,15,1,1058682,0.41092226,17,0,15,70578.8,1086,635146678,55454,0,52,0,0,0,35,53,30,6,15,72.4,3696.933333,0.0,3.4666666669999997,0.0,3.5333333330000003,86486.0,0.0,86486.0,0
20041517,16,14,1,1120775,-9.583932547,16,0,15,74718.33333,11376,1490950122,63074,0,43339,0,0,0,27,97,26,2226,15,758.4,4204.933333,0.0,2889.2666670000003,0.0,6.466666667,0.0,0.0,0.0,0
20041526,136,136,1,412556,-5.518070273999999,136,0,14,29468.285710000004,392,452875265,72068,0,4050,171,1,106,130,599,166,453,14,28.0,5147.714286,0.0,289.2857143,0.071428571,42.78571429,12440.0,0.0,1244.0,0
20041543,10,10,1,28510,-8.461908102,10,0,7,4072.857143,78,12623233,10421,0,462,0,0,1,10,69,30,3,7,11.14285714,1488.714286,0.0,66.0,0.0,9.857142857000001,2664.0,0.0,1332.0,0
20041548,15,14,1,543655,-0.004887290999999999,15,9,8,67956.875,596,11632824,67518,0,52358,0,0,0,1,9,1,2,8,74.5,8439.75,0.0,6544.75,0.0,1.125,0.0,0.0,0.0,1
20041559,30,30,1,33526,1.797798723,30,0,9,3725.111111,27,4740629,609,0,96,0,0,0,6,14,4,0,9,3.0,67.66666667,0.0,10.66666667,0.0,1.5555555559999998,3943.0,0.0,3943.0,0
20041570,137,137,1,653501,22.90728247,137,50,15,43566.73333,646,477786028,26999,0,4766,0,1,733,169,1363,533,356,15,43.06666667,1799.9333329999997,0.0,317.7333333,0.066666667,90.86666667,126179.0,1.0,4673.296296296297,0
20041584,21,19,1,1005056,-0.099615345,21,0,13,77312.0,0,22159279,113963,0,101229,0,0,0,0,13,0,0,13,0.0,8766.384615,0.0,7786.846154000001,0.0,1.0,0.0,0.0,0.0,1
20041594,17,16,1,396216,-0.298324651,17,36,6,66036.0,1045,101086991,24057,0,1708,0,0,24,8,92,23,152,6,174.16666669999998,4009.5,0.0,284.6666667,0.0,15.33333333,0.0,0.0,0.0,0
20041609,10,10,1,14573,118.15453240000001,10,0,5,2914.6,15,10228810,13836,0,87,0,0,0,3,21,1,1,5,3.0,2767.2,0.0,17.4,0.0,4.2,4024.0,0.0,4024.0,0
20041628,121,121,1,267393,-136.4640211,121,0,13,20568.69231,93,136113861,66717,0,1420,0,0,15,29,134,27,720,13,7.153846154,5132.076923,0.0,109.2307692,0.0,10.30769231,17171.0,0.0,3434.2,0
20041637,24,24,1,96620,79.62452908,24,0,12,8051.666667,62,105312492,10681,0,950,0,0,37,7,118,22,89,12,5.166666667,890.0833332999998,0.0,79.16666667,0.0,9.833333332999999,0.0,0.0,0.0,0
20041652,28,28,1,73009,2143.258708,28,10,6,12168.16667,47,452715,6372,0,251,0,0,0,13,33,12,11,6,7.833333333,1062.0,0.0,41.83333333,0.0,5.5,0.0,0.0,0.0,0
20041656,4,3,1,76402,14.71660428,4,21,2,38201.0,1749,5271490,3012,0,22,0,0,0,6,13,5,6,2,874.5,1506.0,0.0,11.0,0.0,6.5,0.0,0.0,0.0,0
20041657,67,66,1,369578,-3.191009746,67,42,14,26398.42857,189,188174931,38473,0,3040,0,0,37,80,473,89,298,14,13.5,2748.071429,0.0,217.1428571,0.0,33.78571429,8596.0,1.0,859.6,0
20041665,18,18,1,70635,8.96868408,18,34,11,6421.363636,293,33394556,420,0,57,0,0,0,44,55,32,0,11,26.63636364,38.18181818,0.0,5.181818182,0.0,5.0,7504.0,0.0,3752.0,0
20041680,23,21,1,1137665,11.88684191,23,48,14,81261.78571,3764,542784007,19913,0,1158,0,0,21,41,97,57,236,14,268.85714289999993,1422.357143,0.0,82.71428571,0.0,6.928571429,0.0,0.0,0.0,0
20041683,329,328,1,535629,5.238566246,329,33,15,35708.6,246,379530360,108320,0,5605,152,0,259,136,796,237,555,15,16.4,7221.333333,0.0,373.6666667,0.0,53.06666667,162005.0,2.0,3306.2244897959185,0
20041689,54,55,1,184051,7.458959745,54,0,14,13146.5,8,94195215,436,0,791,0,2,68,45,164,96,43,14,0.571428571,31.14285714,0.0,56.5,0.14285714300000002,11.71428571,759.0,0.0,151.8,0
20041696,151,150,1,411905,190.5876379,151,0,15,27460.33333,174,666216257,13362,0,7771,236,0,144,106,668,143,166,15,11.6,890.8,0.0,518.0666666999999,0.0,44.53333333,3487.0,0.0,1162.3333333333333,0
20041709,72,71,1,1131213,0.7519353120000001,72,0,15,75414.2,970,2001590493,1426,0,28932,0,0,19,473,339,413,0,15,64.66666667,95.06666667,0.0,1928.8,0.0,22.6,19796.0,0.0,9898.0,0
20041724,44,44,1,187290,-5.4344011960000005,44,50,11,17026.36364,144,293849286,153998,0,3080,0,2,11,56,284,51,110,11,13.09090909,13999.818180000002,0.0,280.0,0.181818182,25.81818182,10704.0,1.0,5352.0,0
20041728,50,51,1,178310,-0.53321743,50,46,9,19812.22222,243,154842696,99089,0,1932,0,1,9,45,179,44,126,9,27.0,11009.88889,0.0,214.66666669999998,0.111111111,19.88888889,17189.0,0.0,4297.25,0
20041740,5,5,1,50653,5.925907646000001,5,24,4,12663.25,20,7272767,1377,0,83,0,0,3,8,27,10,20,4,5.0,344.25,0.0,20.75,0.0,6.75,140.0,0.0,140.0,0
20041749,75,73,1,369537,8.488830618,75,0,14,26395.5,78,181775846,50979,0,810,0,0,75,144,349,174,52,14,5.571428571,3641.357143,0.0,57.85714286,0.0,24.92857143,7374.0,0.0,1229.0,0
20041760,99,99,1,514918,-48.18261937,99,12,15,34327.866669999996,171,503314566,7416,0,6073,0,2,206,89,701,196,216,15,11.4,494.4,0.0,404.8666667,0.133333333,46.73333333,75030.0,0.0,4689.375,0
20041769,21,21,1,210380,10.18100105,21,28,12,17531.66667,166,23819373,9899,0,1063,0,0,25,44,137,62,168,12,13.83333333,824.9166667000001,0.0,88.58333333,0.0,11.41666667,44166.0,0.0,4416.6,0
20041779,25,25,1,102545,36.25084597,25,19,10,10254.5,58,3243389,23360,0,394,0,0,0,20,70,17,164,10,5.8,2336.0,0.0,39.4,0.0,7.0,7893.0,0.0,877.0,0
20041787,1,1,1,24689,137.3281623,1,0,1,24689.0,14,42801959,18516,0,481,0,0,0,7,31,5,5,1,14.0,18516.0,0.0,481.0,0.0,31.0,0.0,0.0,0.0,0
20041796,60,61,1,320446,-47.07536995,60,44,14,22889.0,420,241551544,32151,0,4402,0,0,15,106,404,74,399,14,30.0,2296.5,0.0,314.42857139999995,0.0,28.85714286,25896.0,0.0,2877.333333333333,0
20041808,34,33,1,58439,2.2645664709999997,34,0,5,11687.8,73,84276863,60986,0,562,0,0,0,26,99,14,24,5,14.6,12197.2,0.0,112.4,0.0,19.8,7747.0,0.0,7747.0,0
20041817,8,8,1,73978,10.40336316,8,19,7,10568.28571,103,3569923,967,0,551,0,0,0,31,66,33,26,7,14.71428571,138.1428571,0.0,78.71428571,0.0,9.428571429,42388.0,0.0,6055.428571428572,0
20041833,194,192,1,366732,-99.57303699,194,29,15,24448.8,314,294710597,79745,0,4691,0,0,53,59,533,84,384,15,20.93333333,5316.333333,0.0,312.7333333,0.0,35.53333333,15009.0,1.0,2144.1428571428573,0
20041845,34,33,1,443895,0.8930467790000001,34,33,14,31706.785710000004,597,72064775,5787,0,1783,0,1,16,215,474,210,218,14,42.64285714,413.35714289999993,0.0,127.3571429,0.071428571,33.85714286,82191.0,0.0,2348.3142857142857,0
20041867,10,10,1,58713,14.13383748,10,13,7,8387.571429000001,64,868847,8448,0,376,0,0,0,13,36,12,68,7,9.142857142999999,1206.857143,0.0,53.71428571,0.0,5.1428571430000005,193.0,0.0,193.0,0
20041887,39,39,1,127089,7.516079283,39,48,10,12708.9,28,166188980,12818,0,1734,0,0,13,36,203,39,15,10,2.8,1281.8,0.0,173.4,0.0,20.3,3767.0,0.0,3767.0,0
20041893,22,22,1,109505,0.95258664,22,20,5,21901.0,161,8355493,2274,0,1255,0,0,0,28,136,23,206,5,32.2,454.8,0.0,251.0,0.0,27.2,5464.0,0.0,2732.0,0
20041905,20,20,1,165916,392.24724560000004,20,33,11,15083.27273,209,52826856,17101,0,795,0,1,13,51,164,58,68,11,19.0,1554.636364,0.0,72.27272727,0.090909091,14.90909091,22209.0,0.0,2467.6666666666665,0
20041907,44,46,1,285579,67.24150235,44,0,11,25961.72727,208,358209976,2239,0,3035,0,0,14,100,324,84,118,11,18.90909091,203.5454545,0.0,275.9090909,0.0,29.45454545,69101.0,0.0,5315.461538461538,0
20041912,26,28,1,929436,0.75618332,26,0,11,84494.18182,2066,10898061,63377,0,73358,0,0,0,8,208,8,0,11,187.81818180000002,5761.5454549999995,0.0,6668.9090909999995,0.0,18.90909091,0.0,0.0,0.0,1
20041976,49,49,1,55006,53.61624186,49,0,3,18335.33333,37,66740963,927,0,546,0,0,1,26,82,17,29,3,12.33333333,309.0,0.0,182.0,0.0,27.33333333,1009.0,0.0,336.3333333333333,0
20042011,18,17,1,1114136,-0.24212483899999998,18,46,15,74275.73332999999,570,526222481,60447,0,2277,0,0,368,20,363,304,838,15,38.0,4029.8,0.0,151.8,0.0,24.2,0.0,0.0,0.0,0
20042028,129,129,1,307411,-39.21566567,129,41,14,21957.92857,114,140027539,81394,0,2168,0,1,21,14,291,34,405,14,8.142857142999999,5813.857143,0.0,154.8571429,0.071428571,20.78571429,15511.0,0.0,2585.1666666666665,0
20042030,2,2,1,14333,0.008511826,2,0,1,14333.0,0,0,5,0,1,0,0,0,0,3,0,0,1,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0
20042049,24,23,1,64107,-47.46476984,24,27,4,16026.75,57,60813645,41269,0,903,0,0,15,29,116,34,33,4,14.25,10317.25,0.0,225.75,0.0,29.0,14728.0,0.0,2104.0,0
20042051,265,265,1,413104,-22.44372361,265,0,15,27540.266669999997,165,514466092,53402,0,4102,241,0,0,177,475,64,245,15,11.0,3560.1333329999998,0.0,273.46666669999996,0.0,31.66666667,48552.0,0.0,5394.666666666667,0
