,trade_go,buy_from_shop,sell_to_shop,mail_come,invite,join,revival,fight,friend_num,login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,class
5094,0,40,46,3,0,1,0,0,4,28,81770,35,11681.42857,0,116,22121923,226,113,13,14,20,7,16.57142857,7,1731.428571,32.28571429,0.285714286,16.14285714,0,0,0.000158983,0.000171212,0,0.001381925,2920.357143,270.5383759,1668.77551,1.25,0.714285714,3.314285714,1258,0
5095,0,103,154,12,1,11,0,0,0,162,444365,37,29624.33333,25,182,461851092,4852,447,155,126,156,15,12.13333333,15,8264.866667,323.4666667,0.133333333,29.8,24352,0,0.000348812,0.000283551,0.054801796,0.00100593,2742.993827,1039.350741,1974.955555,0.228395062,0.962962963,4.918918919,1269.614286,0
5096,11,70,276,6,117,33,7,8,84,6,17228,0,5742.666667,0,18,16432453,224,24,0,3,2,3,6,3,59.33333333,74.66666667,0,8,5468,0,0,0.000174135,0.317390295,0.001393081,2871.333333,953.8224402,1914.222222,0,0.333333333,0,957.1111111,0
5097,0,2,42,1,0,4,1,0,0,20,305024,37,20334.93333,0,727,110802054,604,244,10,173,152,15,48.46666667,15,164.6666667,40.26666667,0,16.26666667,38339,0,3.28E-05,0.000567168,0.125691749,0.000799937,15251.2,363.2568388,1355.662222,1.85,7.6,19.64864865,14524.95238,0
5098,16,32,405,0,200,72,1,2,20,28,1105968,45,73731.2,0,7826,482005287,600,180,42,132,152,15,521.7333333,15,1022.866667,40,0,12,0,0,3.80E-05,0.000119352,0,0.000162753,39498.85714,435.8220916,4915.413333,1.607142857,5.428571429,173.9111111,157995.4286,0
5099,9,30,197,4,0,0,0,0,1,24,42490,0,5311.25,0,10,12321488,166,12,9,0,3,8,1.25,8,1338.125,20.75,0,1.5,0,0,0.000211815,0,0,0.000282419,1770.416667,289.9855966,663.90625,0,0.125,0,551.8181818,0
5100,0,3,13,0,0,4,0,0,37,2,17407,15,8703.5,0,0,750211,66,24,0,10,5,2,0,2,100,33,0,12,0,0,0,0.000574482,0,0.001378756,8703.5,43.09823634,4351.75,7.5,2.5,0,967.0555556,0
5101,0,5,11,0,1,1,0,0,4,234,475855,0,31723.66667,154,56,95929580,1299,88,29,11,25,15,3.733333333,15,30119.46667,86.6,0.133333333,5.866666667,828,0,6.09E-05,2.31E-05,0.001740026,0.00018493,2033.568376,201.5941411,2114.911111,0,0.106837607,0,3604.962121,0
5102,324,322,67,2,12,10,2,0,33,17,384516,35,64086,0,3809,88112502,704,101,21,34,54,6,634.8333333,6,2190.166667,117.3333333,0,16.83333333,0,0,5.46E-05,8.84E-05,0,0.000262668,22618.58824,229.151718,10681,2.058823529,3.176470588,108.8285714,0,0
5103,75,31,441,0,0,0,0,0,0,17,95380,24,6812.857143,0,260,8868970,209,76,5,9,14,14,18.57142857,14,165.1428571,14.92857143,0.142857143,5.428571429,170,0,5.24E-05,9.44E-05,0.001782344,0.000796813,5610.588235,92.9856364,486.6326531,1.411764706,0.823529412,10.83333333,1207.341772,0
5104,2,21,98,6,5,2,0,0,0,190,577760,12,38517.33333,0,192,430885209,4703,678,210,289,222,15,12.8,15,2852,313.5333333,0.133333333,45.2,114504,0,0.000363473,0.000500208,0.198186098,0.001173498,3040.842105,745.785809,2567.822222,0.063157895,1.168421053,16,2522.969432,0
5105,64,157,273,21,241,102,23,35,33,236,498874,41,33258.26667,0,446,286354450,3937,607,124,89,148,15,29.73333333,15,7037,262.4666667,0.733333333,40.46666667,14638,0,0.00024856,0.000178402,0.029342078,0.00121674,2113.872881,574.0015515,2217.217778,0.173728814,0.627118644,10.87804878,412.9751656,0
5106,7,125,459,23,50,35,1,5,17,173,281655,0,23471.25,0,246,267162338,2374,350,17,37,37,12,20.5,12,2746.5,197.8333333,0,29.16666667,18146,0,6.04E-05,0.000131366,0.064426337,0.001242655,1628.063584,948.5446308,1955.9375,0,0.213872832,0,5748.061224,0
5107,59,56,98,21,62,31,2,0,8,8,16555,10,3311,0,11,243124,13,10,0,3,3,5,2.2,5,1931,2.6,0,2,0,0,0,0.000181214,0,0.000604047,2069.375,14.6858351,662.2,1.25,0.375,1.1,8277.5,0
5108,4,5,33,0,0,0,0,0,0,28,70453,32,8806.625,0,63,101974623,429,85,9,35,35,8,7.875,8,94.25,53.625,0.625,10.625,11863,0,0.000127745,0.000496785,0.168381758,0.001206478,2516.178571,1447.413496,1100.828125,1.142857143,1.25,1.96875,5032.357143,0
5109,1,3,63,5,26,15,1,2,0,122,369425,38,26387.5,0,263,237980833,4531,508,19,136,100,14,18.78571429,14,1513.357143,323.6428571,0,36.28571429,43836,0,5.14E-05,0.00036814,0.11866008,0.00137511,3028.07377,644.1925506,1884.821429,0.31147541,0.819672131,6.921052632,4617.8125,0
5110,12,60,399,15,193,32,4,6,11,93,540973,11,36064.86667,0,1116,427202014,3703,1120,730,89,571,15,74.4,15,9258.933333,246.8666667,1.666666667,74.66666667,118943,0,0.00134942,0.000164518,0.219868644,0.002070344,5816.913978,789.6919329,2404.324445,0.11827957,6.139784946,101.4545455,3606.486667,0
5111,24,111,213,36,66,93,2,39,56,62,185053,38,15421.08333,0,424,229179081,2326,358,158,70,138,12,35.33333333,12,1070.25,193.8333333,0,29.83333333,17294,0,0.000853809,0.00037827,0.093454308,0.001934581,2984.725806,1238.451044,1285.090278,0.612903226,2.225806452,11.15789474,2534.972603,0
5112,13,16,78,11,31,42,1,19,11,95,172022,27,12287.28571,0,69,34907791,1959,148,6,42,34,14,4.928571429,14,1879.571429,139.9285714,0,10.57142857,0,0,3.49E-05,0.000244155,0,0.000860355,1810.757895,202.9263176,877.663265,0.284210526,0.357894737,2.555555556,929.8486486,0
5113,1,207,402,11,46,50,3,6,18,146,437464,0,29164.26667,0,398,553571532,5947,565,150,59,130,15,26.53333333,15,13331.06667,396.4666667,0,37.66666667,48388,0,0.000342885,0.000134868,0.110610245,0.001291535,2996.328767,1265.410484,1944.284445,0,0.890410959,0,1927.154185,0
5114,12,83,515,31,11,71,1,11,0,116,880608,50,58707.2,0,1104,950341950,8196,1350,219,274,479,15,73.6,15,14316,546.4,0.4,90,244728,0,0.000248692,0.000311149,0.277907991,0.001533032,7591.448276,1079.188413,3913.813333,0.431034483,4.129310345,22.08,2163.65602,0
5115,23,9,183,2,0,0,0,0,0,119,349150,43,23276.66667,0,492,148257352,3153,446,56,136,209,15,32.8,15,431.8666667,210.2,0,29.73333333,43545,0,0.00016039,0.000389517,0.12471717,0.001277388,2934.033613,424.6236632,1551.777778,0.361344538,1.756302521,11.44186047,2116.060606,0
5116,6,19,160,5,44,10,2,4,13,101,340481,49,24320.07143,0,143,367843687,3409,402,46,45,80,14,10.21428571,14,2090.857143,243.5,0.285714286,28.71428571,17458,0,0.000135103,0.000132166,0.05127452,0.001180683,3371.09901,1080.364799,1737.147959,0.485148515,0.792079208,2.918367347,6547.711538,0
5117,31,31,203,140,20,66,2,7,53,25,1163339,0,77555.93333,0,81,0,1,86,96,0,80,15,5.4,15,8451.6,0.066666667,0,5.733333333,0,0,8.25E-05,0,0,7.39E-05,46533.56,0,5170.395555,0,3.2,0,0,0
5118,0,0,0,1,0,0,0,0,0,329,443749,28,29583.26667,0,239,280306651,2949,669,70,27,168,15,15.93333333,15,5494.466667,196.6,0.133333333,44.6,13940,0,0.000157747,6.08E-05,0.031414155,0.001507609,1348.781155,631.6783835,1972.217778,0.085106383,0.510638298,8.535714286,1896.363248,0
5119,35,116,352,32,49,54,2,0,65,42,188680,46,17152.72727,0,180,191253554,2163,251,19,68,62,11,16.36363636,11,11065,196.6363636,0.090909091,22.81818182,14288,0,0.0001007,0.000360399,0.075726097,0.001330295,4492.380952,1013.639782,1559.338843,1.095238095,1.476190476,3.913043478,6506.206897,0
5120,7,28,136,56,76,37,4,0,26,18,685960,0,85745,0,17,1102416647,30713,37,0,3,3,8,2.125,8,6637.25,3839.125,0,4.625,0,0,0,4.37E-06,0,5.39E-05,38108.88889,1607.115061,10718.125,0,0.166666667,0,137192,0
5121,5,0,411,8,0,0,0,0,1,75,349659,7,24975.64286,0,218,369923800,3866,413,42,88,76,14,15.57142857,14,5237.928571,276.1428571,0,29.5,43624,0,0.000120117,0.000251674,0.124761553,0.001181151,4662.12,1057.955894,1783.97449,0.093333333,1.013333333,31.14285714,654.7921348,0
5122,72,36,260,14,122,30,2,26,26,100,384968,48,29612.92308,0,459,427847856,3765,668,135,148,201,13,35.30769231,13,17637,289.6153846,0.230769231,51.38461538,22929,0,0.000350678,0.000384448,0.059560795,0.001735209,3849.68,1111.385507,2277.91716,0.48,2.01,9.5625,1638.161702,0
5123,17,69,200,22,97,83,19,24,40,14260,1048561,0,69904.06667,0,1,0,0,52,0,1,26,15,0.066666667,15,2891.466667,0,0,3.466666667,0,0,0,9.54E-07,0,4.96E-05,73.53162693,0,4660.271111,0,0.001823282,0,0,0
5124,18,0,0,0,0,0,0,0,0,175,297495,0,19833,0,793,450360969,4651,444,69,104,88,15,52.86666667,15,510.8666667,310.0666667,0.2,29.6,8477,0,0.000231937,0.000349586,0.028494597,0.001492462,1699.971429,1513.843826,1322.2,0,0.502857143,0,972.2058824,0
5125,22,57,338,47,116,57,1,6,56,33,176389,0,13568.38462,0,185,207649608,1359,301,34,21,31,13,14.23076923,13,1421.461538,104.5384615,0,23.15384615,12952,0,0.000192756,0.000119055,0.073428615,0.001706456,5345.121212,1177.225383,1043.721894,0,0.939393939,0,2099.869048,0
5126,0,59,275,1,4,29,0,1,0,6,15500,10,5166.666667,0,7,1276799,111,21,0,1,1,3,2.333333333,3,102.6666667,37,0,7,0,0,0,6.45E-05,0,0.001354839,2583.333333,82.37412903,1722.222222,1.666666667,0.166666667,0.7,303.9215686,0
5127,0,10,70,0,0,1,0,0,1,140,415250,32,27683.33333,0,160,46508646,1203,333,18,87,95,15,10.66666667,15,4709.066667,80.2,0.133333333,22.2,49150,0,4.33E-05,0.000209512,0.118362432,0.000801927,2966.071429,112.0015557,1845.555555,0.228571429,0.678571429,5,1862.107623,0
5128,176,169,462,22,39,42,0,6,11,91,555578,50,39684.14286,0,1158,705520435,7056,1168,176,106,204,14,82.71428571,14,2925.214286,504,0.071428571,83.42857143,10572,0,0.000316787,0.000190792,0.019028831,0.002102315,6105.252747,1269.88548,2834.581633,0.549450549,2.241758242,23.16,2696.980583,0
5129,21,102,592,52,157,77,11,22,36,39,230050,37,16432.14286,0,247,91274574,744,353,38,80,88,14,17.64285714,14,130.6428571,53.14285714,0,25.21428571,40529,4.35E-06,0.000165181,0.00034775,0.176174745,0.001534449,5898.717949,396.7597218,1173.72449,0.948717949,2.256410256,6.675675676,1825.793651,0
5130,16,38,216,9,134,43,1,4,12,7,87037,32,12433.85714,0,659,25650476,980,77,10,30,36,7,94.14285714,7,328.5714286,140,0.142857143,11,0,0,0.000114894,0.000344681,0,0.000884681,12433.85714,294.707722,1776.265306,4.571428571,5.142857143,20.59375,5802.466667,0
5131,0,51,132,1,5,0,0,0,0,16,23071,11,3845.166667,0,1,468703,161,22,2,6,6,6,0.166666667,6,156.1666667,26.83333333,0,3.666666667,132,0,8.67E-05,0.000260067,0.005721469,0.000953578,1441.9375,20.31567769,640.8611112,0.6875,0.375,0.090909091,562.7073171,0
5132,0,16,70,7,1,1,0,0,0,102,761181,0,54370.07143,0,871,600703836,5107,434,6,37,39,14,62.21428571,14,3247.642857,364.7857143,0,31,34969,0,7.88E-06,4.86E-05,0.045940453,0.000570167,7462.558824,789.1734502,3883.576531,0,0.382352941,0,1378.951087,0
5133,1,58,300,24,39,31,3,0,5,9,48191,22,9638.2,0,37,6025989,470,108,1,7,6,5,7.4,5,346.2,94,0,21.6,0,0,2.08E-05,0.000145255,0,0.002241082,5354.555556,125.0438671,1927.64,2.444444444,0.666666667,1.681818182,430.2767857,0
5134,7,18,132,13,8,2,0,0,0,14,79133,26,7193.909091,0,9,12101542,279,47,6,18,22,11,0.818181818,11,121,25.36363636,0.090909091,4.272727273,3758,0,7.58E-05,0.000227465,0.047489669,0.000593937,5652.357143,152.9266172,653.9917355,1.857142857,1.571428571,0.346153846,1798.477273,0
5135,71,25,99,3,1,10,0,0,0,7,14626,15,7313,0,2,977261,20,18,0,3,3,2,1,2,5189.5,10,0,9,0,0,0,0.000205114,0,0.001230685,2089.428571,66.81669629,3656.5,2.142857143,0.428571429,0.133333333,1125.076923,0
5136,0,4,12,0,3,5,0,0,0,38,184994,40,16817.63636,0,82,93500146,1227,181,39,20,46,11,7.454545455,11,4198.909091,111.5454545,0.636363636,16.45454545,18357,0,0.000210818,0.000108112,0.099230245,0.00097841,4868.263158,505.4225867,1528.876033,1.052631579,1.210526316,2.05,672.7054545,0
5137,0,163,96,2,3,16,1,4,0,31,121329,48,11029.90909,0,29,141612968,1379,180,12,22,27,11,2.636363636,11,4488.363636,125.3636364,0.090909091,16.36363636,69,0,9.89E-05,0.000181325,0.000568702,0.001483569,3913.83871,1167.181531,1002.719008,1.548387097,0.870967742,0.604166667,162.2045455,0
5138,10,0,2,1,0,10,0,0,94,241,586399,0,39093.26667,0,271,737869684,7582,949,118,76,106,15,18.06666667,15,10981,505.4666667,0,63.26666667,7005,0,0.000201228,0.000129605,0.011945791,0.001618352,2433.190871,1258.306518,2606.217778,0,0.439834025,0,589.9386318,0
5139,3,161,610,19,8,98,3,0,27,110,284199,39,18946.6,0,231,162538754,1117,232,12,43,44,15,15.4,15,1073.2,74.46666667,0,15.46666667,40073,0,4.22E-05,0.000151302,0.141003311,0.000816329,2583.627273,571.9188104,1263.106667,0.354545455,0.4,5.923076923,6178.23913,0
5140,216,39,190,27,66,50,0,0,0,30,242565,41,18658.84615,0,310,89879157,3877,463,223,88,244,13,23.84615385,13,2927.538462,298.2307692,0.230769231,35.61538462,58130,0,0.000919341,0.000362789,0.239647105,0.001908767,8085.5,370.5363799,1435.295858,1.366666667,8.133333333,7.56097561,14268.52941,0
5141,5,53,51,21,64,31,1,13,0,184,566838,30,37789.2,0,407,442410182,5146,969,287,151,339,15,27.13333333,15,11201.73333,343.0666667,0.066666667,64.6,104870,0,0.000506318,0.00026639,0.185008768,0.001709483,3080.641304,780.4878678,2519.28,0.163043478,1.842391304,13.56666667,1728.164634,0
5142,24,173,627,37,96,95,2,18,84,25,1221084,0,81405.6,0,1449,2025530532,60812,43,0,1,1,15,96.6,15,8076.466667,4054.133333,0,2.866666667,0,0,0,8.19E-07,0,3.52E-05,48843.36,1658.797046,5427.04,0,0.04,0,94.47458414,0
5143,0,7,769,346,0,0,0,0,0,23,54528,16,9088,0,306,1484182,455,30,0,12,11,6,51,6,144.3333333,75.83333333,0,5,531,0,0,0.00022007,0.009738116,0.000550176,2370.782609,27.21871332,1514.666667,0.695652174,0.47826087,19.125,1090.56,0
5144,0,25,86,0,0,1,0,0,2,25,1098708,0,73247.2,0,1828,1351172045,27,77,0,51,48,15,121.8666667,15,3892,1.8,0,5.133333333,0,0,0,4.64E-05,0,7.01E-05,43948.32,1229.782658,4883.146667,0,1.92,0,0,0
5145,128,9,337,0,0,0,0,0,0,147,655688,28,43712.53333,0,565,358896250,4037,410,111,32,104,15,37.66666667,15,11407.2,269.1333333,0,27.33333333,47477,0,0.000169288,4.88E-05,0.072407914,0.000625297,4460.462585,547.358271,2914.168889,0.19047619,0.707482993,20.17857143,11113.35593,0
5146,1,129,339,13,29,60,3,0,37,10,86733,20,14455.5,0,144,5201876,597,80,0,45,40,6,24,6,187.8333333,99.5,0,13.33333333,41297,0,0,0.000518834,0.476139416,0.000922371,8673.3,59.97574164,2409.25,2,4,7.2,1275.485294,0
5147,3,34,141,2,5,16,0,4,6,106,244412,43,17458,0,136,136632126,1779,412,123,66,132,14,9.714285714,14,458.4285714,127.0714286,0.142857143,29.42857143,38844,0,0.000503249,0.000270036,0.158928367,0.001685678,2305.773585,559.0238041,1247,0.405660377,1.245283019,3.162790698,812,0
5148,0,11,35,0,4,7,0,7,4,95,258046,31,19849.69231,0,39,52294358,1073,122,8,14,21,13,3,13,7855.461538,82.53846154,0,9.384615385,18013,0,3.10E-05,5.43E-05,0.069805384,0.000472784,2716.273684,202.6551778,1526.899408,0.326315789,0.221052632,1.258064516,275.1023454,0
5149,165,2,0,0,0,1,0,0,0,12,276035,23,69008.75,0,98,9957378,52,87,8,38,44,4,24.5,4,2748.25,13,0,21.75,0,0,2.90E-05,0.000137664,0,0.000315177,23002.91667,36.07288206,17252.1875,1.916666667,3.666666667,4.260869565,39433.57143,1
5150,18,26,138,0,0,0,0,0,0,12,151388,30,18923.5,0,230,31124213,1164,118,12,25,32,8,28.75,8,451.625,145.5,0,14.75,14096,0,7.93E-05,0.000165139,0.093111739,0.000779454,12615.66667,205.5923389,2365.4375,2.5,2.666666667,7.666666667,1201.492063,0
5151,37,50,277,0,2,19,0,1,5,23,1096347,0,73089.8,0,2074,1168719290,47,34,0,6,6,15,138.2666667,15,5180.066667,3.133333333,0,2.266666667,0,0,0,5.47E-06,0,3.10E-05,47667.26087,1066.012211,4872.653333,0,0.260869565,0,463.5716702,0
5152,61,5,265,1,0,0,0,0,0,11,117309,22,16758.42857,0,97,6514647,789,93,2,14,20,7,13.85714286,7,347.5714286,112.7142857,0,13.28571429,18485,0,1.70E-05,0.000119343,0.157575293,0.000792778,10664.45455,55.53407667,2394.061224,2,1.818181818,4.409090909,902.3769231,0
5153,10,47,86,6,42,28,0,0,5,80,279123,0,18608.2,189,208,295837213,3824,487,245,53,185,15,13.86666667,15,2995.533333,254.9333333,0,32.46666667,32470,0,0.000877749,0.00018988,0.116328644,0.001744751,3489.0375,1059.881174,1240.546667,0,2.3125,0,650.6363636,0
5154,9,18,366,18,55,66,0,3,100,248,465920,10,31061.33333,0,475,510380508,5666,710,161,107,189,15,31.66666667,15,20749.53333,377.7333333,0,47.33333333,70627,0,0.000345553,0.000229653,0.151586109,0.001523867,1878.709677,1095.425197,2070.755555,0.040322581,0.762096774,47.5,1242.453333,0
5155,238,147,343,195,146,85,0,25,1,7,25693,13,4282.166667,0,38,660253,311,25,0,5,4,6,6.333333333,6,3422,51.83333333,0,4.166666667,0,7.78E-05,0,0.000194606,0,0.000973028,3670.428571,25.6977776,713.6944445,1.857142857,0.571428571,2.923076923,1027.72,0
5156,0,19,58,1,0,0,0,0,0,12,21749,0,3624.833333,0,47,3266343,38,22,1,9,8,6,7.833333333,6,27.83333333,6.333333333,0,3.666666667,1230,0,4.60E-05,0.000413812,0.056554324,0.001011541,1812.416667,150.1835946,604.1388888,0,0.666666667,0,7249.666667,0
5157,0,2,10,1,4,5,0,0,3,6,24343,32,8114.333333,0,54,10298825,19,26,1,0,1,3,18,3,6041.333333,6.333333333,0,8.666666667,0,0,4.11E-05,0,0,0.001068069,4057.166667,423.0713141,2704.777778,5.333333333,0.166666667,1.6875,0,0
5158,0,8,16,0,22,5,0,6,19,20,49785,19,12446.25,0,62,6509849,205,48,4,7,8,4,15.5,4,184.5,51.25,0.25,12,0,0,8.03E-05,0.000140605,0,0.000964146,2489.25,130.7592448,3111.5625,0.95,0.4,3.263157895,802.983871,0
5159,0,16,43,3,0,0,0,0,0,29,52286,21,10457.2,0,41,5050532,822,76,0,21,18,5,8.2,5,279.2,164.4,0,15.2,0,0,0,0.000401637,0,0.001453544,1802.965517,96.59434648,2091.44,0.724137931,0.620689655,1.952380952,1025.215686,0
5160,5,34,95,0,4,12,0,4,4,4,58002,25,19334,0,34,8274478,359,63,0,7,6,3,11.33333333,3,360.3333333,119.6666667,0,21,10082,0,0,0.000120685,0.173821592,0.001086169,14500.5,142.6584945,6444.666667,6.25,1.5,1.36,1757.636364,0
5161,1,22,47,1,6,7,0,0,3,8,71665,25,23888.33333,0,20,3746982,114,35,3,5,8,3,6.666666667,3,533.3333333,38,0.333333333,11.66666667,0,0,4.19E-05,6.98E-05,0,0.000488383,8958.125,52.28468569,7962.777777,3.125,1,0.8,3412.619048,0
5162,1,3,34,0,1,3,0,0,2,8,32805,0,8201.25,0,17,11822258,171,78,67,10,36,4,4.25,4,849.75,42.75,0,19.5,0,0,0.002042372,0.000304832,0,0.002377686,4100.625,360.3797592,2050.3125,0,4.5,0,160.0243902,0
5163,1,6,56,1,1,4,0,0,36,26,184166,41,14166.61538,0,233,101666639,1358,218,36,79,83,13,17.92307692,13,55.38461538,104.4615385,0.153846154,16.76923077,28782,0,0.000195476,0.000428961,0.156282919,0.001183715,7083.307692,552.0380472,1089.739645,1.576923077,3.192307692,5.682926829,16742.36364,0
5164,4,5,88,0,42,36,9,2,31,14,40306,44,13435.33333,0,33,47523107,450,75,11,47,39,3,11,3,110.6666667,150,0,25,6174,0,0.000272912,0.001166079,0.153178187,0.001860765,2879,1179.057882,4478.444443,3.142857143,2.785714286,0.75,40306,0
5165,4,10,50,1,7,7,0,2,2,67,305583,32,21827.35714,0,384,78730541,3417,394,8,66,67,14,27.42857143,14,2319.857143,244.0714286,0,28.14285714,16759,0,2.62E-05,0.000215981,0.05484271,0.001289339,4560.940299,257.6404479,1559.096939,0.47761194,1,12,853.5837989,0
5166,12,135,661,0,32,49,0,1,8,27,200027,43,20002.7,0,80,93874738,1482,196,60,26,92,10,8,10,4080.9,148.2,0.2,19.6,17336,0,0.00029996,0.000129982,0.0866683,0.000979868,7408.407407,469.3103331,2000.27,1.592592593,3.407407407,1.860465116,2898.942029,0
5167,3,20,108,12,7,18,8,0,0,6,55113,25,11022.6,0,42,6141124,153,34,2,4,6,5,8.4,5,168.2,30.6,0,6.8,0,1.81E-05,3.63E-05,7.26E-05,0,0.000616914,9185.5,111.4278664,2204.52,4.166666667,1,1.68,1198.108696,0
5168,3,11,117,0,2,1,0,8,5,94,346197,0,23079.8,0,126,402159821,3310,593,203,71,160,15,8.4,15,405,220.6666667,0.066666667,39.53333333,17739,0,0.000586371,0.000205086,0.051239612,0.001712898,3682.946809,1161.650219,1538.653333,0,1.70212766,0,6923.94,0
5169,106,27,313,13,126,51,0,24,100,67,114085,0,9507.083333,0,118,165604554,1644,181,28,27,42,12,9.833333333,12,295.5,137,0,15.08333333,8873,0,0.000245431,0.000236666,0.077775343,0.001586536,1702.761194,1451.589201,792.2569444,0,0.626865672,0,511.5919283,0
5170,18,15,90,23,19,6,0,0,43,15,30860,0,6172,0,81,2769554,19,78,81,24,57,5,16.2,5,839.4,3.8,0,15.6,12294,0,0.002624757,0.000777706,0.39837978,0.002527544,2057.333333,89.74575502,1234.4,0,3.8,0,7715,0
5171,0,21,0,4,2,2,0,3,0,73,222498,0,18541.5,0,89,300612284,2567,221,4,56,43,12,7.416666667,12,10277.91667,213.9166667,0,18.41666667,2008,0,1.80E-05,0.000251688,0.0090248,0.000993267,3047.917808,1351.078589,1545.125,0,0.589041096,0,3178.542857,0
5172,3,46,285,10,16,43,3,0,8,10,328829,35,54804.83333,0,187,88925437,10,63,0,60,59,6,31.16666667,6,67043.66667,1.666666667,0,10.5,0,0,0,0.000182466,0,0.000191589,32882.9,270.4306402,9134.138888,3.5,5.9,5.342857143,223.3892663,0
5173,0,16,71,0,0,1,0,0,1,227,687424,0,45828.26667,262,275,191717229,1779,514,209,50,178,15,18.33333333,15,8967,118.6,0.2,34.26666667,55883,0,0.000304034,7.27E-05,0.08129335,0.000747719,3028.299559,278.8922543,3055.217778,0,0.784140969,0,4676.353741,0
5174,41,129,310,24,46,62,0,18,31,555,55465,0,9244.166667,0,0,0,49,0,0,0,0,6,0,6,0,8.166666667,0,0,0,0,0,0,0,0,99.93693694,0,1540.694445,0,0,0,0,0
5175,0,0,0,0,0,0,0,0,0,7,61318,0,10219.66667,0,0,0,1,2,0,0,0,6,0,6,1.166666667,0.166666667,0,0.333333333,28936,0,0,0,0.471900584,3.26E-05,8759.714286,0,1703.277778,0,0,0,0,0
5176,1,0,0,0,23,0,0,0,0,43,233842,42,16703,0,240,172847360,2306,345,10,145,97,14,17.14285714,14,402.2857143,164.7142857,0.142857143,24.64285714,9742,4.28E-06,4.28E-05,0.000620077,0.041660608,0.001475355,5438.186047,739.1630246,1193.071429,0.976744186,2.255813953,5.714285714,4175.75,0
5177,29,46,156,3,109,40,0,2,29,55,229896,0,25544,0,55,244281245,2456,270,16,26,29,9,6.111111111,9,867.6666667,272.8888889,0.222222222,30,21337,0,6.96E-05,0.000113095,0.092811532,0.001174444,4179.927273,1062.572837,2838.222222,0,0.527272727,0,1069.283721,0
5178,4,14,158,6,0,38,6,1,1,118,253760,35,16917.33333,0,283,87322755,963,295,45,57,86,15,18.86666667,15,925.3333333,64.2,0.066666667,19.66666667,19482,0,0.000177333,0.000224622,0.076773329,0.001162516,2150.508475,344.1155225,1127.822222,0.296610169,0.728813559,8.085714286,1799.716312,0
5179,4,60,270,2,8,54,2,1,6,16,1094127,0,72941.8,0,10,1156408743,42,34,0,14,10,15,0.666666667,15,7816.933333,2.8,0,2.266666667,0,0,0,1.28E-05,0,3.11E-05,68382.9375,1056.923687,4862.786667,0,0.625,0,625.5728988,0
5180,0,17,520,0,0,0,0,0,0,43,312407,40,22314.78571,0,145,46688155,1374,179,14,34,37,14,10.35714286,14,918.4285714,98.14285714,0,12.78571429,81639,0,4.48E-05,0.000108832,0.26132257,0.000572971,7265.27907,149.4465713,1593.913265,0.930232558,0.860465116,3.625,11157.39286,0
5181,3,26,79,19,12,27,0,0,0,26,172361,30,17236.1,0,207,36978529,1848,198,16,79,86,10,20.7,10,199.7,184.8,0,19.8,18480,0,9.28E-05,0.00045834,0.10721683,0.001148752,6629.269231,214.5411607,1723.61,1.153846154,3.307692308,6.9,7834.590909,0
5182,1,22,219,8,90,28,0,7,11,17,22459,0,3208.428571,0,5,12094966,166,37,0,10,5,7,0.714285714,7,379.1428571,23.71428571,0,5.285714286,6043,0,0,0.000445256,0.26906808,0.001647446,1321.117647,538.5353756,458.3469387,0,0.294117647,0,7486.333333,0
5183,21,2,19,0,7,4,0,0,0,2,13361,0,13361,0,4,1593970,26,13,1,5,6,1,4,1,193,26,0,13,0,0,7.48E-05,0.000374223,0,0.000972981,6680.5,119.3002021,13361,0,3,0,1113.416667,0
5184,0,0,0,0,0,2,0,0,0,7,17422,15,4355.5,0,18,862705,162,2,0,1,1,4,4.5,4,160.25,40.5,0,0.5,318,0,0,5.74E-05,0.018252784,0.000114797,2488.857143,49.51813799,1088.875,2.142857143,0.142857143,1.2,871.1,0
5185,0,2,40,1,1,3,0,0,0,37,17408,0,1243.428571,0,0,0,25,0,0,0,0,14,0,14,0,1.785714286,0,0,0,0,0,0,0,0,470.4864865,0,88.8163265,0,0,0,0,0
5186,13,0,0,0,0,1,0,0,0,20,59600,27,5960,0,38,12053420,512,63,6,12,16,10,3.8,10,177.2,51.2,0,6.3,1374,0,0.000100671,0.000201342,0.023053691,0.001057047,2980,202.2385906,596,1.35,0.8,1.407407407,1922.580645,0
5187,19,54,407,39,93,74,1,28,31,78,125174,33,11379.45455,0,123,121766685,1012,233,29,22,37,11,11.18181818,11,187.8181818,92,0,21.18181818,2395,0,0.000231678,0.000175755,0.019133366,0.001861409,1604.794872,972.7793711,1034.495868,0.423076923,0.474358974,3.727272727,732.0116959,0
5188,82,25,78,20,26,25,5,0,24,13,32842,0,6568.4,0,3,8979953,112,32,0,1,1,5,0.6,5,3835.8,22.4,0,6.4,1990,0,0,3.04E-05,0.060593143,0.000974362,2526.307692,273.4289325,1313.68,0,0.076923077,0,10947.33333,0
