actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level
20061593,158.0,157.0,1.0,473304.0,-33.29270828051316,158.0,29.0
20061598,1.0,1.0,1.0,1287.0,-10.627039627039627,1.0,0.0
20061599,96.0,94.0,1.0,326513.0,71.3984313028884,96.0,0.0
20061600,5.0,4.0,1.0,147576.0,19.52664389873692,5.0,25.0
20061602,19.0,18.0,1.0,24047.0,366.2816151702915,19.0,34.0
20061605,5.0,5.0,1.0,26161.0,12.315851840525974,5.0,0.0
20061607,1.0,1.0,1.0,275.0,0.0,1.0,0.0
20061611,173.0,172.0,1.0,379535.0,-109.81895740840766,173.0,0.0
20061616,86.0,85.0,1.0,389773.0,-4.3954096358649775,86.0,41.0
20061621,13.0,14.0,1.0,59996.0,2.535235682378825,13.0,0.0
20061623,264.0,263.0,1.0,435864.0,2.783815593854964,264.0,0.0
20061629,81.0,79.0,1.0,195808.0,-468.9237926948848,81.0,25.0
20061636,27.0,27.0,1.0,730208.0,4.225534368289583,27.0,44.0
20061637,19.0,19.0,1.0,4348.0,-45308.1876724931,19.0,0.0
20061650,3.0,3.0,1.0,5761.0,0.29144245790661344,3.0,6.0
20061652,59.0,60.0,1.0,276034.0,36.54795061477934,59.0,44.0
20061657,7.0,7.0,1.0,10139.0,37.254956110070026,7.0,0.0
20061662,17.0,15.0,1.0,1163470.0,82.8251179660842,17.0,0.0
20061669,5.0,5.0,1.0,1068.0,4.437265917602996,5.0,0.0
20061670,322.0,321.0,1.0,671352.0,-173.8569647517249,322.0,34.0
20061678,6.0,6.0,1.0,1813.0,-174.17870932156646,6.0,0.0
20061683,2.0,2.0,1.0,248.0,0.04032258064516129,2.0,6.0
20061686,23.0,22.0,1.0,118307.0,82.79693509259808,23.0,0.0
20061690,93.0,93.0,1.0,229217.0,14.63046807173988,93.0,0.0
20061693,1.0,1.0,1.0,11100.0,0.5494594594594595,1.0,7.0
20061694,25.0,25.0,1.0,69799.0,-23.618748119600568,25.0,10.0
20061698,88.0,89.0,1.0,220923.0,-1.9276263675579275,88.0,43.0
20061703,48.0,46.0,1.0,1089323.0,0.011300596792686834,48.0,29.0
20061711,15.0,15.0,1.0,552569.0,-2.3732927471501295,15.0,34.0
20061714,20.0,18.0,1.0,1145146.0,0.872130715210113,20.0,0.0
20061715,106.0,102.0,1.0,340073.0,-71.09157151552755,106.0,49.0
20061724,145.0,144.0,1.0,372828.0,14.662254444408681,145.0,45.0
20061732,91.0,90.0,1.0,424602.0,-5.558268684556361,91.0,50.0
20061738,13.0,13.0,1.0,92998.0,-17.85481408202327,13.0,3.0
20061739,2.0,2.0,1.0,5260.0,261.0279467680608,2.0,0.0
20061747,97.0,97.0,1.0,530397.0,5.066723605148597,97.0,0.0
20061756,2280.0,2279.0,1.0,183302.0,40.54932843067724,2280.0,0.0
20061765,62.0,61.0,1.0,345158.0,-0.5228243297272553,62.0,41.0
20061766,2.0,2.0,1.0,2561.0,0.0,2.0,0.0
20061767,79.0,78.0,1.0,637146.0,-1131.1783170576289,79.0,0.0
20061769,1.0,1.0,1.0,473.0,-6.103594080338266,1.0,0.0
20061770,1.0,1.0,1.0,8128.0,0.8312007874015748,1.0,7.0
20061777,8.0,8.0,1.0,22087.0,5.011681079367954,8.0,10.0
20061778,9.0,9.0,1.0,32796.0,10.042901573362606,9.0,50.0
20061783,16.0,16.0,1.0,23910.0,164.38205771643663,16.0,49.0
20061787,142.0,140.0,1.0,748075.0,-15.527320121645557,142.0,0.0
20061789,21.0,19.0,1.0,43811.0,-11.911711670585014,21.0,21.0
20061792,131.0,132.0,1.0,232763.0,-128.2639766629576,131.0,32.0
20061796,1.0,1.0,1.0,138.0,50326.086956521736,1.0,0.0
20061798,124.0,125.0,1.0,515895.0,-6.147340059508234,124.0,38.0
20061808,25.0,23.0,1.0,181607.0,-41.99422379093317,25.0,40.0
20061809,18.0,17.0,1.0,19942.0,34.5093771938622,18.0,13.0
20061816,23.0,23.0,1.0,81257.0,64.33652485324342,23.0,41.0
20061833,39.0,40.0,1.0,191734.0,-10.050210187029947,39.0,21.0
20061834,16.0,15.0,1.0,1213939.0,-9.8588504035211,16.0,0.0
20061835,127.0,127.0,1.0,236766.0,57.56676211956108,127.0,0.0
20061842,63.0,61.0,1.0,345173.0,5.740005736253995,63.0,38.0
20061851,3.0,3.0,1.0,2527.0,-0.03007518796992481,3.0,0.0
20061860,20.0,19.0,1.0,1044926.0,3.145767260073919,20.0,0.0
20061861,9.0,9.0,1.0,82862.0,79.8068716661437,9.0,42.0
20061862,17.0,19.0,1.0,156591.0,-26.010907395699626,17.0,39.0
20061864,15.0,14.0,1.0,69624.0,1.7454469723083994,15.0,17.0
20061867,21.0,20.0,1.0,160550.0,1.7553846153846153,21.0,0.0
20061870,8.0,8.0,1.0,85784.0,232.3262729646554,8.0,0.0
20061879,3.0,3.0,1.0,9786.0,-3.1690169630083793,3.0,0.0
20061880,3.0,3.0,1.0,27064.0,91.59056310966598,3.0,0.0
20061882,3.0,3.0,1.0,9115.0,0.9689522764673615,3.0,8.0
20061886,18.0,17.0,1.0,1126369.0,-0.45460679404351506,18.0,0.0
20061893,43.0,43.0,1.0,351284.0,169.79326129285707,43.0,49.0
20061895,20.0,20.0,1.0,84046.0,-18.15963876924541,20.0,28.0
20061914,250.0,248.0,1.0,657112.0,75.96448246265477,250.0,39.0
20061916,72.0,71.0,1.0,224963.0,15.195432137729316,72.0,32.0
20061917,1.0,1.0,1.0,68.0,0.0,1.0,0.0
20061925,1.0,1.0,1.0,1082.0,1199.583179297597,1.0,0.0
20061928,129.0,131.0,1.0,696783.0,1.6259021818844603,129.0,34.0
20061937,57.0,57.0,1.0,358746.0,-146.82560920539882,57.0,44.0
20061941,63.0,62.0,1.0,144280.0,6.798953423897976,63.0,40.0
20061944,15.0,15.0,1.0,1033840.0,4.307695581521319,15.0,0.0
20061945,78.0,78.0,1.0,573570.0,-1.5477343654654183,78.0,0.0
20061946,17.0,17.0,1.0,18995.0,-16.07491445117136,17.0,15.0
20061955,34.0,33.0,1.0,314520.0,-3.1099484929416255,34.0,0.0
20061956,4.0,4.0,1.0,14904.0,-18.038110574342458,4.0,22.0
20061960,7.0,8.0,1.0,48420.0,4.951734820322181,7.0,18.0
20061965,1.0,1.0,1.0,51.0,0.0,1.0,0.0
20061967,175.0,175.0,1.0,429122.0,-68.05149584500445,175.0,0.0
20061971,43.0,43.0,1.0,209774.0,10.73088180613422,43.0,0.0
20061974,10.0,10.0,1.0,13924.0,768.626544096524,10.0,0.0
20061975,36.0,37.0,1.0,155367.0,-36.78675008206376,36.0,12.0
20061976,133.0,134.0,1.0,327095.0,5.748849722557667,133.0,35.0
20061977,43.0,43.0,1.0,305449.0,5.761698352261752,43.0,0.0
20061979,15.0,15.0,1.0,4591.0,179.39904160313657,15.0,0.0
20061981,77.0,77.0,1.0,50911.0,-56.669992732415395,77.0,0.0
20061985,43.0,43.0,1.0,84787.0,107.61850283651975,43.0,0.0
20061988,81.0,81.0,1.0,209637.0,-94.98590897599183,81.0,5.0
20061997,1.0,1.0,1.0,326.0,-171779.14110429448,1.0,0.0
20062000,218.0,218.0,1.0,13153.0,-5.427963202311259,218.0,0.0
20062003,387.0,388.0,1.0,283778.0,-109.58144042173812,387.0,0.0
20062004,23.0,23.0,1.0,51720.0,-70.82521268368136,23.0,0.0
20062009,43.0,43.0,1.0,479626.0,0.24189264134971833,43.0,22.0
20062010,1.0,1.0,1.0,232.0,0.0,1.0,0.0
20062012,80.0,78.0,1.0,316190.0,7.95808532844176,80.0,0.0
20062015,4.0,5.0,1.0,19654.0,29.758268037040807,4.0,0.0
20062017,94.0,94.0,1.0,189593.0,181.85268970900825,94.0,31.0
20062021,11.0,11.0,1.0,21129.0,-65.41284490510672,11.0,0.0
20062025,25.0,24.0,1.0,153681.0,15.072702546183327,25.0,49.0
20062026,6.0,6.0,1.0,10120.0,-1.0628458498023716,6.0,0.0
20062029,4.0,4.0,1.0,40932.0,76.67306752662954,4.0,37.0
20062036,16.0,15.0,1.0,394878.0,-1.26621386858726,16.0,31.0
20062051,50.0,48.0,1.0,371758.0,-19.440625353052255,50.0,0.0
20062052,33.0,33.0,1.0,46941.0,0.0,33.0,0.0
20062053,4.0,4.0,1.0,4816.0,-0.8938953488372093,4.0,5.0
20062054,163.0,162.0,1.0,652701.0,-7.0641089871166125,163.0,0.0
20062070,54.0,54.0,1.0,112688.0,-30.520046500070993,54.0,30.0
20062079,21.0,20.0,1.0,145211.0,-60.39646445517213,21.0,36.0
20062087,1.0,1.0,1.0,48.0,0.0,1.0,0.0
20062101,1.0,1.0,1.0,6990.0,0.5287553648068669,1.0,7.0
20062102,60.0,59.0,1.0,128494.0,48.355853191588714,60.0,29.0
20062107,82.0,83.0,1.0,444159.0,112.98322897881164,82.0,0.0
20062115,24.0,23.0,1.0,517670.0,-0.009511851179322734,24.0,37.0
20062130,483.0,482.0,1.0,710033.0,-40.936463516484444,483.0,41.0
20062133,4.0,4.0,1.0,2352.0,0.4846938775510204,4.0,3.0
20062135,38.0,38.0,1.0,8912.0,1795.3321364452424,38.0,0.0
20062138,101.0,100.0,1.0,636301.0,-111.92938090620633,101.0,0.0
20062139,95.0,95.0,1.0,392390.0,-6.704946609240807,95.0,25.0
20062143,21.0,20.0,1.0,1193046.0,67.63917736617029,21.0,0.0
20062152,4.0,4.0,1.0,9219.0,-218.94706584228226,4.0,0.0
20062159,2.0,2.0,1.0,17572.0,-52.0159913498748,2.0,19.0
20062164,20.0,20.0,1.0,1616.0,-3103.73452970297,20.0,0.0
20062165,2.0,2.0,1.0,2761.0,0.22854038391886997,2.0,3.0
20062166,20.0,18.0,1.0,811576.0,-0.2643695722889785,20.0,42.0
20062168,128.0,127.0,1.0,585734.0,-36.23400724560978,128.0,36.0
20062170,24.0,23.0,1.0,109049.0,20.86539078762758,24.0,45.0
20062176,86.0,86.0,1.0,391088.0,-111.33521355807389,86.0,34.0
20062179,19.0,19.0,1.0,70849.0,-19.35603889963161,19.0,0.0
20062181,28.0,26.0,1.0,1024902.0,7.281924515709795,28.0,0.0
20062182,1.0,1.0,1.0,128.0,-1.453125,1.0,0.0
20062183,9.0,9.0,1.0,15672.0,2.0703802960694233,9.0,10.0
20062186,34.0,35.0,1.0,104130.0,-209.52507442619802,34.0,30.0
20062194,3.0,3.0,1.0,18919.0,61.37517839209261,3.0,13.0
20062195,56.0,57.0,1.0,146271.0,-194.33676531916785,56.0,0.0
20062202,1.0,1.0,1.0,2040.0,872.431862745098,1.0,0.0
20062203,2.0,2.0,1.0,3208.0,0.12562344139650872,2.0,4.0
20062205,41.0,40.0,1.0,174941.0,-258.9982851361316,41.0,0.0
20062207,23.0,23.0,1.0,210926.0,-52.21198429781061,23.0,0.0
20062214,15.0,15.0,1.0,1772.0,0.0,15.0,0.0
20062217,1.0,1.0,1.0,4544.0,-382.82526408450707,1.0,0.0
20062226,124.0,123.0,1.0,275094.0,129.41667938959046,124.0,25.0
20062234,1.0,1.0,1.0,148.0,0.0,1.0,0.0
20062239,83.0,82.0,1.0,331921.0,-11.871023526682555,83.0,0.0
20062247,2.0,2.0,1.0,3518.0,0.1901648664013644,2.0,5.0
20062248,18.0,19.0,1.0,96037.0,-25.935097931005757,18.0,0.0
20062249,1.0,1.0,1.0,702.0,0.8319088319088319,1.0,0.0
20062252,1.0,1.0,1.0,142.0,0.0,1.0,0.0
20062258,59.0,58.0,1.0,1142951.0,0.12186786660145535,59.0,0.0
20062259,2.0,2.0,1.0,89.0,0.0,2.0,0.0
20062260,259.0,257.0,1.0,529562.0,-6.356009305803664,259.0,32.0
20062262,1.0,1.0,1.0,23.0,0.0,1.0,0.0
20062264,5.0,5.0,1.0,36005.0,0.0011109568115539507,5.0,13.0
20062265,127.0,125.0,1.0,550785.0,53.903376090489026,127.0,0.0
20062266,42.0,42.0,1.0,124025.0,75.84069340858697,42.0,10.0
20062267,1164.0,1163.0,1.0,150779.0,1183.7529695779917,1164.0,0.0
20062284,42.0,42.0,1.0,340540.0,4.060735890056969,42.0,37.0
20062289,30.0,31.0,1.0,78710.0,-140.85983991868886,30.0,35.0
20062290,2.0,2.0,1.0,1455.0,2.7580756013745704,2.0,7.0
20062296,9.0,8.0,1.0,456743.0,-1.183074507983702,9.0,37.0
20062298,16.0,14.0,1.0,225266.0,0.4757042784974208,16.0,9.0
20062304,47.0,47.0,1.0,46856.0,-3253.9049001195153,47.0,0.0
20062311,85.0,85.0,1.0,405656.0,42.847725659179204,85.0,50.0
20062312,20.0,20.0,1.0,153102.0,-1.0533173962456401,20.0,32.0
20062313,129.0,130.0,1.0,119069.0,133.145125935382,129.0,0.0
20062316,180.0,180.0,1.0,538623.0,67.23617632369951,180.0,0.0
20062325,11.0,12.0,1.0,113320.0,-31.15893046240734,11.0,40.0
20062333,15.0,16.0,1.0,105203.0,-0.8934060815756205,15.0,35.0
20062338,14.0,15.0,1.0,49319.0,107.38763965206107,14.0,49.0
20062339,2.0,2.0,1.0,6207.0,-8.177058160141776,2.0,0.0
20062340,1.0,1.0,1.0,874.0,0.0,1.0,0.0
20062342,27.0,28.0,1.0,98006.0,12.62742077015693,27.0,0.0
20062346,39.0,39.0,1.0,126908.0,-46.83398209726731,39.0,39.0
20062352,7.0,7.0,1.0,6626.0,4.993359492906731,7.0,0.0
20062354,1.0,1.0,1.0,32.0,0.0,1.0,0.0
20062363,79.0,79.0,1.0,175772.0,-170.77613613089684,79.0,0.0
20062364,41.0,41.0,1.0,19476.0,5955.837646333949,41.0,0.0
20062374,6.0,5.0,1.0,157498.0,2.3189183354709266,6.0,29.0
20062380,2.0,2.0,1.0,1408.0,1.1278409090909092,2.0,9.0
20062381,53.0,53.0,1.0,115552.0,629.1107726391581,53.0,0.0
20062382,14.0,13.0,1.0,409543.0,-1.2208730218804864,14.0,35.0
20062389,110.0,110.0,1.0,311429.0,-241.4155136483757,110.0,0.0
20062391,13.0,13.0,1.0,19818.0,-60.76228680997073,13.0,0.0
20062394,188.0,187.0,1.0,445596.0,50.01798041275056,188.0,0.0
20062401,103.0,103.0,1.0,308221.0,-71.29662806882075,103.0,25.0
20062407,12.0,10.0,1.0,140359.0,-196.59567252545258,12.0,34.0
20062408,277.0,278.0,1.0,290416.0,18.355806842598206,277.0,32.0
20062410,2.0,2.0,1.0,18235.0,0.5017274472168906,2.0,10.0
20062424,189.0,188.0,1.0,362553.0,1.8320962728208015,189.0,38.0
20062425,15.0,13.0,1.0,1085665.0,12.870760317409145,15.0,45.0
20062427,2.0,2.0,1.0,113.0,0.0,2.0,0.0
20062435,3.0,3.0,1.0,19792.0,0.991410670978173,3.0,10.0
20062439,1.0,1.0,1.0,299.0,-334448.16053511703,1.0,0.0
20062453,1.0,1.0,1.0,105.0,76.19047619047619,1.0,0.0
20062455,2.0,2.0,1.0,15111.0,5.197935278935875,2.0,11.0
20062461,20.0,20.0,1.0,133849.0,142.9324686773902,20.0,30.0
20062463,31.0,31.0,1.0,66251.0,-38.847474000392445,31.0,44.0
20062477,22.0,22.0,1.0,38585.0,-4.505844239989633,22.0,32.0
20062480,30.0,29.0,1.0,383481.0,-0.3061846610392692,30.0,19.0
20062481,9.0,9.0,1.0,87674.0,-189.51672103474235,9.0,0.0
20062483,72.0,70.0,1.0,415635.0,84.9837621951953,72.0,0.0
20062490,9.0,9.0,1.0,39659.0,84.99281373710885,9.0,0.0
20062495,2.0,2.0,1.0,379.0,0.0,2.0,0.0
20062500,914.0,913.0,1.0,744890.0,69.26593993744042,914.0,0.0
20062502,50.0,50.0,1.0,783050.0,-7.682196539173744,50.0,0.0
20062503,4.0,5.0,1.0,26795.0,2.850158611681284,4.0,14.0
20062504,62.0,61.0,1.0,474679.0,4.1892647452278275,62.0,48.0
20062517,30.0,29.0,1.0,182045.0,12.416578318547613,30.0,46.0
20062518,80.0,78.0,1.0,313902.0,5.989719721441724,80.0,0.0
20062529,6.0,6.0,1.0,549.0,-9153.672131147541,6.0,0.0
20062541,22.0,22.0,1.0,880035.0,4.0489071457385215,22.0,48.0
20062546,10.0,8.0,1.0,663266.0,19.43652471255876,10.0,39.0
20062547,20.0,19.0,1.0,1242436.0,-6.14154853851627,20.0,50.0
20062548,2.0,2.0,1.0,3904.0,0.0,2.0,0.0
20062554,103.0,103.0,1.0,506062.0,-17.56079294631883,103.0,50.0
20062566,42.0,45.0,1.0,32582.0,-340.26956601804676,42.0,0.0
20062567,1.0,1.0,1.0,7032.0,-184.32423208191128,1.0,0.0
20062570,40.0,39.0,1.0,483253.0,13.889120191700828,40.0,0.0
20062572,104.0,104.0,1.0,387660.0,143.322499097147,104.0,40.0
20062573,2.0,2.0,1.0,387.0,-9.55297157622739,2.0,0.0
20062575,22.0,22.0,1.0,126554.0,-23.78285158904499,22.0,0.0
20062578,16.0,15.0,1.0,39128.0,39.90980883254958,16.0,0.0
20062580,24.0,24.0,1.0,40024.0,4.182465520687588,24.0,0.0
20062588,70.0,67.0,1.0,212406.0,-463.05570464111184,70.0,0.0
20062596,11.0,11.0,1.0,3032.0,0.0,11.0,0.0
20062603,19.0,18.0,1.0,1107281.0,-0.8958403512748796,19.0,46.0
20062611,21.0,21.0,1.0,48171.0,-11.590251396068174,21.0,33.0
20062616,2.0,2.0,1.0,1429.0,2376.4877536738977,2.0,0.0
20062618,15.0,15.0,1.0,40792.0,-479.760663855658,15.0,18.0
20062630,11.0,11.0,1.0,30339.0,-0.002472065658063878,11.0,21.0
20062635,3.0,3.0,1.0,1092.0,-47.913003663003664,3.0,0.0
20062636,136.0,137.0,1.0,384709.0,-67.75196057279658,136.0,32.0
20062637,197.0,196.0,1.0,537842.0,2.4655493620803135,197.0,0.0
20062647,193.0,192.0,1.0,466190.0,-122.63681975160343,193.0,38.0
20062666,43.0,44.0,1.0,865615.0,-4.820584208915049,43.0,39.0
20062668,39.0,39.0,1.0,232044.0,81.36339659719708,39.0,0.0
20062669,111.0,109.0,1.0,702554.0,18.70476575466085,111.0,35.0
20062671,28.0,27.0,1.0,173276.0,5.262154020175904,28.0,36.0
20062676,1.0,1.0,1.0,1397.0,0.0,1.0,0.0
20062684,34.0,34.0,1.0,184698.0,-13.308373669449589,34.0,40.0
20062686,4.0,4.0,1.0,18461.0,-0.4768972428362494,4.0,17.0
20062690,1118.0,1116.0,1.0,1148190.0,-10.94976179900539,1118.0,0.0
20062693,1.0,1.0,1.0,1296.0,5.996141975308642,1.0,0.0
20062697,191.0,191.0,1.0,372881.0,163.55679425875815,191.0,50.0
20062698,215.0,214.0,1.0,452632.0,-7.88302638788243,215.0,40.0
20062702,5.0,5.0,1.0,187.0,-748.663101604278,5.0,0.0
20062703,45.0,45.0,1.0,89642.0,-131.72597666272506,45.0,48.0
20062711,148.0,149.0,1.0,515415.0,-14.521630142700543,148.0,41.0
20062715,643.0,640.0,1.0,1214976.0,-4.746369475611041,643.0,0.0
20062726,66.0,65.0,1.0,180593.0,229.74407092190728,66.0,0.0
20062732,35.0,35.0,1.0,180275.0,-69.50024129801692,35.0,29.0
20062736,2.0,2.0,1.0,1544.0,0.0,2.0,0.0
20062759,58.0,58.0,1.0,135636.0,951.7411970273379,58.0,11.0
20062765,25.0,25.0,1.0,240831.0,-16.426896869589047,25.0,0.0
20062768,145.0,146.0,1.0,303242.0,125.02199893154642,145.0,22.0
20062778,60.0,59.0,1.0,173092.0,-26.10831234256927,60.0,23.0
20062787,1.0,1.0,1.0,1458.0,0.443758573388203,1.0,3.0
20062788,49.0,48.0,1.0,158561.0,38.14111288400048,49.0,0.0
20062791,5.0,5.0,1.0,14322.0,0.49608993157380255,5.0,0.0
20062792,10.0,10.0,1.0,56752.0,7.553354947843248,10.0,19.0
20062794,39.0,39.0,1.0,355149.0,-5.361746759810671,39.0,50.0
20062798,14.0,14.0,1.0,890751.0,3.1753149870165736,14.0,0.0
20062808,1.0,1.0,1.0,520.0,0.0,1.0,0.0
20062827,252.0,252.0,1.0,386453.0,-6.364046856926974,252.0,0.0
20062829,278.0,279.0,1.0,353821.0,21.969900034198083,278.0,0.0
20062831,94.0,94.0,1.0,739891.0,-24.08303925848537,94.0,0.0
20062832,13.0,13.0,1.0,68931.0,37.445880663271964,13.0,0.0
20062842,31.0,30.0,1.0,139117.0,34.90467016971326,31.0,39.0
20062851,43.0,42.0,1.0,64744.0,-1301.2592209316692,43.0,0.0
20062854,1.0,1.0,1.0,10846.0,-0.058085930296883644,1.0,0.0
20062861,13.0,13.0,1.0,1498.0,68691.56875834445,13.0,0.0
20062863,1.0,1.0,1.0,487.0,-21.308008213552363,1.0,0.0
20062867,3.0,3.0,1.0,12749.0,8.093654404267001,3.0,7.0
20062869,83.0,83.0,1.0,329975.0,16.402572922191077,83.0,0.0
20062883,2.0,2.0,1.0,2246.0,244.59750667853962,2.0,0.0
20062888,9.0,8.0,1.0,26696.0,53.183735391069824,9.0,0.0
20062892,158.0,158.0,1.0,409893.0,59.08420734191606,158.0,40.0
20062893,61.0,60.0,1.0,556165.0,72.26007389893287,61.0,41.0
20062895,45.0,44.0,1.0,151080.0,46.81568705321684,45.0,0.0
20062906,686.0,684.0,1.0,1204476.0,-0.300954107844407,686.0,0.0
20062917,130.0,128.0,1.0,670632.0,-2.3801384365792266,130.0,24.0
20062919,3.0,2.0,1.0,17664.0,9.593297101449275,3.0,19.0
20062928,210.0,210.0,1.0,465301.0,-201.81766856293024,210.0,50.0
20062935,38.0,36.0,1.0,242383.0,-21.021053456719326,38.0,0.0
20062939,1.0,1.0,1.0,370.0,0.0,1.0,0.0
20062942,400.0,400.0,1.0,542366.0,-26.87719178562078,400.0,0.0
20062945,59.0,56.0,1.0,437199.0,11.474346922110984,59.0,0.0
20062949,140.0,140.0,1.0,342683.0,147.50824814770502,140.0,0.0
20062951,3.0,3.0,1.0,2386.0,0.25901089689857504,3.0,5.0
20062954,26.0,26.0,1.0,130592.0,40.99895858858123,26.0,0.0
20062956,31.0,29.0,1.0,165545.0,-30.39168806064816,31.0,35.0
20062957,115.0,114.0,1.0,185520.0,-23.23090232858991,115.0,32.0
20062960,5.0,5.0,1.0,6152.0,27.923114434330298,5.0,0.0
20062961,1.0,1.0,1.0,1206.0,-1.0406301824212272,1.0,0.0
20062964,118.0,118.0,1.0,642543.0,-27.638590724667456,118.0,42.0
20062971,31.0,31.0,1.0,94356.0,-46.5867353427445,31.0,31.0
20062983,1.0,1.0,1.0,2522.0,3.9885011895321174,1.0,0.0
20062986,10.0,9.0,1.0,88181.0,608.017362016761,10.0,0.0
20062993,1.0,1.0,1.0,13308.0,0.2306131650135257,1.0,7.0
20062997,3.0,3.0,1.0,4099.0,23.883386191754088,3.0,4.0
20063014,1.0,1.0,1.0,8215.0,24.315763846622033,1.0,7.0
20063029,18.0,18.0,1.0,499879.0,0.025140083900303874,18.0,33.0
20063031,19.0,19.0,1.0,41730.0,-323.4907979870597,19.0,0.0
20063035,29.0,30.0,1.0,70460.0,38.2655407323304,29.0,0.0
20063042,31.0,31.0,1.0,260554.0,-1.5114909001588923,31.0,16.0
20063044,40.0,39.0,1.0,103230.0,23.255284316574638,40.0,42.0
20063046,138.0,139.0,1.0,504171.0,-13.500391732170236,138.0,2.0
20063047,18.0,17.0,1.0,19020.0,9.154311251314406,18.0,0.0
20063050,41.0,41.0,1.0,8438.0,55.505688551789525,41.0,0.0
20063051,11.0,10.0,1.0,120817.0,2.5675277485784287,11.0,26.0
20063055,10.0,11.0,1.0,100041.0,-19.808558491018683,10.0,41.0
20063065,2.0,2.0,1.0,6379.0,6003.934472487851,2.0,49.0
20063066,19.0,17.0,1.0,1111723.0,14.751537928063016,19.0,0.0
20063068,2.0,2.0,1.0,9436.0,0.2720432386604493,2.0,7.0
20063071,200.0,201.0,1.0,489915.0,1.3262525131910639,200.0,29.0
20063073,1.0,1.0,1.0,516.0,-4.800387596899225,1.0,0.0
20063076,7.0,7.0,1.0,438183.0,0.019752021415709874,7.0,37.0
20063080,72.0,72.0,1.0,445771.0,-119.777017796133,72.0,48.0
20063084,53.0,53.0,1.0,237229.0,1.4272538349021409,53.0,33.0
20063085,136.0,135.0,1.0,223688.0,-127.26210614784878,136.0,49.0
20063086,2.0,2.0,1.0,2079.0,0.4001924001924002,2.0,4.0
20063088,14.0,14.0,1.0,18261.0,-3335.793822901265,14.0,0.0
20063092,4.0,4.0,1.0,1991.0,-119.21044701155198,4.0,0.0
20063096,6.0,5.0,1.0,45552.0,-0.06858096241657885,6.0,37.0
20063101,22.0,21.0,1.0,608801.0,9.943375585782546,22.0,0.0
20063102,673.0,670.0,1.0,713465.0,-31.232594451024227,673.0,34.0
20063109,1.0,1.0,1.0,5150.0,3.8064077669902914,1.0,21.0
20063111,24.0,24.0,1.0,109917.0,5.166143544674618,24.0,35.0
20063117,37.0,38.0,1.0,124590.0,-115.57407496588812,37.0,0.0
20063120,47.0,43.0,1.0,964973.0,16.900043835423375,47.0,0.0
20063121,1.0,1.0,1.0,7295.0,1.1487320082248116,1.0,29.0
20063122,9.0,10.0,1.0,69219.0,-5.260419826926133,9.0,27.0
20063124,91.0,90.0,1.0,474109.0,344.1844069612684,91.0,33.0
20063125,15.0,15.0,1.0,52154.0,-44.6092917130038,15.0,29.0
20063137,2.0,2.0,1.0,11351.0,0.3590873050832526,2.0,7.0
20063140,24.0,22.0,1.0,1132826.0,-12.966399959040489,24.0,46.0
20063145,24.0,24.0,1.0,92384.0,1.6946873917561482,24.0,35.0
20063149,77.0,75.0,1.0,794936.0,5.125140891845382,77.0,39.0
20063155,29.0,29.0,1.0,173913.0,7.054096013524004,29.0,0.0
20063159,2.0,2.0,1.0,11056.0,6.386667872648336,2.0,8.0
20063163,6.0,6.0,1.0,47802.0,27.33153424542906,6.0,0.0
20063165,2.0,2.0,1.0,1648.0,1.1468446601941749,2.0,0.0
20063167,39.0,39.0,1.0,37562.0,278.61008466002875,39.0,0.0
20063172,1.0,1.0,1.0,8146.0,13.382027989197152,1.0,0.0
20063181,13.0,13.0,1.0,102159.0,61.010610910443525,13.0,45.0
20063189,1.0,1.0,1.0,144.0,0.9375,1.0,2.0
20063193,3.0,3.0,1.0,12034.0,0.6090244307794582,3.0,10.0
20063194,24.0,24.0,1.0,115412.0,-39.69144456382352,24.0,4.0
20063197,2.0,2.0,1.0,1234.0,-1.539708265802269,2.0,4.0
20063198,1.0,1.0,1.0,1639.0,0.2141549725442343,1.0,0.0
20063201,48.0,47.0,1.0,283345.0,322.9923909015511,48.0,0.0
20063216,1.0,1.0,1.0,1404.0,0.6581196581196581,1.0,4.0
20063219,6.0,6.0,1.0,13628.0,0.0,6.0,0.0
20063227,70.0,70.0,1.0,429826.0,0.08620930329947467,70.0,0.0
20063229,1.0,1.0,1.0,7381.0,7.88334913968297,1.0,0.0
20063232,6.0,6.0,1.0,25898.0,4.017607537261565,6.0,11.0
20063238,1.0,1.0,1.0,200.0,-778.65,1.0,0.0
20063239,1.0,1.0,1.0,127.0,0.0,1.0,0.0
20063241,5.0,5.0,1.0,612.0,0.0,5.0,0.0
20063249,6.0,6.0,1.0,7562.0,67.45649299127216,6.0,0.0
20063251,104.0,103.0,1.0,363596.0,9.12149748622097,104.0,38.0
20063254,12.0,12.0,1.0,431314.0,-0.9008657265936185,12.0,31.0
20063258,7.0,7.0,1.0,5161.0,602.1286572369696,7.0,0.0
20063259,9.0,8.0,1.0,51319.0,5.068473664724566,9.0,15.0
20063270,4.0,4.0,1.0,4048.0,-20996.974061264824,4.0,0.0
20063271,2.0,2.0,1.0,4344.0,0.04028545119705341,2.0,5.0
20063277,6.0,6.0,1.0,9178.0,300.42471126607103,6.0,0.0
20063282,1.0,1.0,1.0,133.0,0.0,1.0,0.0
20063283,1.0,1.0,1.0,137.0,0.15328467153284672,1.0,0.0
