actor_account,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count
20056029,546.0,302957269.0,8141.0,0.0,390.0,0.0,0.0,0.0,94.0,172.0,91.0,69.0
20056042,213.0,20253218.0,3124.0,0.0,71.0,0.0,0.0,0.0,14.0,48.0,8.0,2.0
20056045,10.0,39759263.0,2197.0,0.0,318.0,0.0,0.0,0.0,16.0,39.0,11.0,2.0
20056056,359.0,165240824.0,33824.0,0.0,1066.0,0.0,1.0,27.0,39.0,126.0,46.0,29.0
20056059,28.0,6925878.0,59.0,0.0,10.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0
20056061,136.0,120904579.0,10949.0,0.0,1642.0,0.0,2.0,34.0,34.0,332.0,52.0,116.0
20056062,986.0,760698310.0,191025.0,0.0,5961.0,0.0,0.0,39.0,71.0,721.0,82.0,818.0
20056063,192.0,499874708.0,61126.0,0.0,4123.0,0.0,4.0,21.0,53.0,620.0,57.0,389.0
20056065,77.0,6097990.0,7336.0,0.0,63.0,0.0,0.0,2.0,8.0,35.0,10.0,6.0
20056067,268.0,218430793.0,59480.0,0.0,2670.0,0.0,0.0,34.0,76.0,274.0,66.0,189.0
20056081,45.0,22919939.0,13667.0,0.0,1002.0,0.0,0.0,3.0,38.0,196.0,39.0,263.0
20056089,128.0,262843955.0,8155.0,0.0,2891.0,0.0,0.0,114.0,42.0,371.0,91.0,183.0
20056095,66.0,359140098.0,147086.0,0.0,3193.0,0.0,2.0,19.0,53.0,305.0,46.0,108.0
20056098,48.0,94846040.0,10779.0,0.0,880.0,0.0,0.0,9.0,7.0,52.0,7.0,11.0
20056101,490.0,191373165.0,30798.0,0.0,2510.0,0.0,0.0,19.0,123.0,555.0,106.0,264.0
20056105,285.0,46132701.0,2455.0,0.0,1053.0,0.0,0.0,15.0,71.0,166.0,73.0,85.0
20056118,23.0,8707502.0,477.0,0.0,20.0,0.0,0.0,10.0,12.0,77.0,16.0,7.0
20056120,29.0,15364034.0,53210.0,0.0,344.0,0.0,0.0,0.0,11.0,106.0,10.0,593.0
20056124,58.0,4455055.0,6668.0,0.0,281.0,0.0,1.0,4.0,12.0,37.0,14.0,69.0
20056125,29.0,2975825.0,1115.0,0.0,219.0,0.0,0.0,0.0,4.0,34.0,4.0,95.0
20056129,1.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20056133,2043.0,407502891.0,137426.0,0.0,3641.0,0.0,3.0,380.0,171.0,792.0,326.0,56.0
20056136,248.0,189728849.0,57977.0,0.0,2738.0,0.0,1.0,301.0,73.0,356.0,176.0,194.0
20056144,291.0,113784878.0,5743.0,0.0,956.0,0.0,1.0,36.0,81.0,360.0,93.0,169.0
20056147,53.0,68650394.0,404.0,0.0,519.0,0.0,0.0,1.0,6.0,21.0,5.0,16.0
20056164,2.0,37280280.0,218114.0,0.0,194.0,0.0,0.0,0.0,1.0,41.0,1.0,1126.0
20056168,470.0,1012515365.0,34944.0,0.0,8490.0,0.0,0.0,0.0,9.0,75.0,11.0,1168.0
20056169,46.0,2497874.0,31.0,0.0,3.0,0.0,0.0,0.0,8.0,6.0,4.0,0.0
20056171,122.0,101720392.0,647.0,0.0,824.0,0.0,0.0,19.0,11.0,106.0,19.0,53.0
20056175,1232.0,1258315663.0,86933.0,0.0,27.0,0.0,0.0,0.0,15.0,47.0,13.0,2475.0
20056177,720.0,662979295.0,243209.0,0.0,8290.0,0.0,2.0,200.0,68.0,632.0,156.0,488.0
20056183,50.0,68237915.0,21717.0,0.0,771.0,0.0,0.0,39.0,36.0,111.0,31.0,12.0
20056185,601.0,551333864.0,238390.0,0.0,5969.0,0.0,0.0,133.0,64.0,535.0,124.0,382.0
20056186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
20056200,97.0,168845453.0,1461.0,0.0,1574.0,0.0,1.0,4.0,27.0,140.0,21.0,78.0
20056202,33.0,59502870.0,314.0,0.0,621.0,0.0,0.0,9.0,5.0,53.0,11.0,10.0
20056206,116.0,159649263.0,7820.0,0.0,1821.0,0.0,2.0,183.0,100.0,349.0,186.0,229.0
20056212,148.0,130141592.0,24717.0,0.0,720.0,0.0,1.0,3.0,137.0,272.0,59.0,17.0
20056221,1.0,42539.0,146.0,0.0,35.0,0.0,0.0,0.0,1.0,5.0,2.0,18.0
20056224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20056231,187.0,60947663.0,4485.0,0.0,946.0,0.0,1.0,13.0,16.0,267.0,47.0,22.0
20056241,323.0,405565164.0,40660.0,0.0,4303.0,0.0,1.0,145.0,25.0,390.0,120.0,193.0
20056246,4.0,1059317.0,366.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0
20056254,415.0,255854926.0,1543.0,0.0,2818.0,152.0,0.0,5.0,51.0,267.0,38.0,26.0
20056259,1.0,0.0,28286.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20056262,10.0,1249590.0,452.0,0.0,302.0,0.0,0.0,0.0,15.0,40.0,14.0,30.0
20056272,1.0,0.0,128.0,0.0,24.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
20056276,17.0,127512627.0,21809.0,0.0,1150.0,0.0,0.0,0.0,28.0,96.0,17.0,7.0
20056278,296.0,533122248.0,15300.0,0.0,3733.0,83.0,8.0,71.0,106.0,624.0,126.0,713.0
20056292,143.0,200085273.0,45460.0,0.0,1977.0,0.0,0.0,74.0,92.0,330.0,82.0,385.0
20056293,145.0,442313079.0,253085.0,0.0,4332.0,0.0,0.0,84.0,56.0,383.0,77.0,427.0
20056296,55.0,5036490.0,595.0,0.0,452.0,0.0,0.0,0.0,10.0,56.0,8.0,12.0
20056300,464.0,450388003.0,178199.0,0.0,6188.0,0.0,0.0,365.0,181.0,787.0,271.0,474.0
20056301,7.0,14042388.0,6871.0,0.0,117.0,0.0,0.0,0.0,9.0,27.0,6.0,1.0
20056302,6.0,271716.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
20056304,2094.0,579068761.0,12293.0,0.0,1098.0,0.0,0.0,0.0,34.0,80.0,31.0,0.0
20056314,4.0,15393415.0,73.0,0.0,197.0,0.0,0.0,0.0,4.0,15.0,4.0,4.0
20056317,332.0,111172536.0,133811.0,0.0,1310.0,0.0,0.0,7.0,13.0,188.0,15.0,130.0
20056318,268.0,327159552.0,41231.0,0.0,3753.0,145.0,7.0,313.0,99.0,607.0,285.0,336.0
20056329,151.0,213386583.0,46120.0,0.0,1729.0,0.0,0.0,11.0,40.0,318.0,43.0,73.0
20056331,25.0,91103489.0,53491.0,0.0,1080.0,0.0,0.0,0.0,13.0,101.0,8.0,16.0
20056341,316.0,195454035.0,70928.0,0.0,1691.0,0.0,0.0,71.0,113.0,357.0,116.0,18.0
20056343,26.0,136877859.0,5048.0,0.0,989.0,0.0,0.0,38.0,60.0,153.0,46.0,28.0
20056347,48.0,13335594.0,1562.0,0.0,473.0,0.0,0.0,6.0,15.0,82.0,17.0,45.0
20056348,245.0,356075752.0,35153.0,0.0,2458.0,206.0,0.0,40.0,149.0,444.0,101.0,622.0
20056350,292.0,739542827.0,267686.0,0.0,8280.0,0.0,0.0,169.0,108.0,802.0,160.0,162.0
20056352,102.0,118344945.0,1073.0,0.0,1047.0,0.0,0.0,4.0,24.0,126.0,20.0,19.0
20056356,74.0,51663188.0,513.0,0.0,1186.0,0.0,0.0,12.0,22.0,142.0,21.0,185.0
20056370,155.0,415512516.0,147580.0,0.0,4674.0,312.0,0.0,193.0,55.0,471.0,162.0,314.0
20056371,322.0,401259476.0,171081.0,0.0,4586.0,0.0,7.0,150.0,197.0,976.0,329.0,528.0
20056373,12.0,4911456.0,40319.0,0.0,91.0,0.0,0.0,32.0,8.0,46.0,18.0,0.0
20056387,1.0,11085.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0
20056389,154.0,770107.0,438.0,0.0,122.0,0.0,0.0,0.0,21.0,47.0,22.0,8.0
20056396,14.0,4680892.0,819.0,0.0,307.0,0.0,0.0,0.0,16.0,26.0,14.0,3.0
20056398,209.0,3162601.0,23474.0,0.0,22067.0,0.0,0.0,0.0,6.0,68.0,6.0,2.0
20056403,165.0,29914035.0,5379.0,0.0,1151.0,0.0,0.0,14.0,23.0,177.0,33.0,212.0
20056408,220.0,155727665.0,1424.0,0.0,2076.0,0.0,0.0,63.0,50.0,246.0,82.0,49.0
20056411,61.0,342939323.0,5213.0,0.0,2238.0,0.0,0.0,10.0,35.0,349.0,30.0,67.0
20056413,3220.0,1030210687.0,59082.0,0.0,23840.0,0.0,0.0,0.0,38.0,68.0,33.0,0.0
20056415,443.0,41503427.0,51075.0,0.0,1460.0,0.0,1.0,78.0,20.0,81.0,76.0,1.0
20056417,3.0,15658056.0,759.0,0.0,104.0,0.0,0.0,4.0,2.0,11.0,3.0,1.0
20056426,68.0,27348960.0,8943.0,0.0,1077.0,0.0,1.0,9.0,35.0,125.0,40.0,310.0
20056431,119.0,20540357.0,882.0,0.0,655.0,0.0,0.0,3.0,6.0,55.0,7.0,90.0
20056435,5482.0,880956615.0,27552.0,0.0,9389.0,0.0,0.0,0.0,87.0,126.0,76.0,146.0
20056442,7.0,2934301.0,40.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0
20056449,139.0,46912010.0,22765.0,0.0,1171.0,0.0,0.0,28.0,39.0,213.0,58.0,115.0
20056450,7.0,38382.0,109.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0
20056455,549.0,770445491.0,18945.0,0.0,6359.0,0.0,14.0,144.0,98.0,768.0,144.0,387.0
20056462,1129.0,1348842037.0,78892.0,0.0,1792.0,0.0,0.0,5.0,110.0,166.0,87.0,763.0
20056464,1671.0,638645709.0,53454.0,0.0,4306.0,0.0,1.0,106.0,107.0,260.0,177.0,395.0
20056467,107.0,287007830.0,5551.0,0.0,2103.0,0.0,0.0,4.0,56.0,227.0,37.0,76.0
20056470,1.0,220532.0,1325.0,0.0,91.0,0.0,0.0,0.0,0.0,18.0,0.0,32.0
20056472,150.0,97696744.0,45898.0,0.0,2012.0,252.0,0.0,166.0,49.0,607.0,245.0,283.0
20056479,133.0,266523091.0,58565.0,0.0,2105.0,0.0,3.0,99.0,90.0,506.0,121.0,56.0
20056484,1.0,12989.0,9.0,0.0,3.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0
20056492,82.0,23011313.0,31780.0,0.0,289.0,0.0,0.0,1.0,5.0,63.0,6.0,244.0
20056494,173.0,348866725.0,74942.0,0.0,2743.0,0.0,1.0,200.0,67.0,628.0,179.0,122.0
20056504,168.0,104236360.0,12195.0,0.0,1381.0,105.0,1.0,18.0,56.0,184.0,42.0,63.0
20056505,5.0,199602.0,110.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0
20056522,211.0,416882953.0,27434.0,0.0,4019.0,0.0,0.0,104.0,91.0,362.0,100.0,46.0
20056529,52.0,18949563.0,1193.0,0.0,1393.0,0.0,0.0,3.0,15.0,128.0,11.0,14.0
20056531,15.0,13816057.0,391.0,0.0,115.0,0.0,0.0,5.0,2.0,17.0,3.0,1.0
20056532,51.0,194455799.0,11863.0,0.0,1928.0,0.0,0.0,61.0,16.0,123.0,41.0,22.0
20056539,262.0,81350725.0,92250.0,0.0,13.0,0.0,0.0,0.0,161.0,232.0,185.0,0.0
20056541,477.0,73090542.0,7179.0,0.0,1922.0,0.0,0.0,58.0,33.0,297.0,59.0,135.0
20056547,281.0,165648512.0,3645.0,0.0,3206.0,0.0,0.0,7.0,64.0,180.0,59.0,94.0
20056555,12.0,13295997.0,2931.0,0.0,65.0,0.0,0.0,2.0,8.0,45.0,9.0,3.0
20056557,201.0,18192684.0,5612.0,0.0,2364.0,0.0,0.0,1.0,40.0,266.0,42.0,267.0
20056564,2162.0,80850906.0,13091.0,0.0,917.0,0.0,0.0,28.0,42.0,151.0,67.0,6.0
20056567,185.0,10405088.0,1910.0,0.0,850.0,0.0,1.0,2.0,30.0,87.0,29.0,100.0
20056574,1.0,10000.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,2.0,1.0
20056580,46.0,8700945.0,305.0,0.0,38.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0
20056589,125.0,78239437.0,8551.0,0.0,844.0,0.0,0.0,4.0,21.0,106.0,17.0,68.0
20056590,104.0,237527416.0,69752.0,0.0,1818.0,0.0,3.0,141.0,102.0,310.0,164.0,42.0
20056601,424.0,3139539.0,3681.0,0.0,106.0,0.0,0.0,0.0,14.0,24.0,14.0,7.0
20056607,5.0,1076896.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20056608,117.0,442006227.0,110105.0,0.0,5102.0,0.0,0.0,223.0,58.0,495.0,163.0,614.0
20056610,80.0,137816717.0,961.0,0.0,1669.0,13.0,0.0,36.0,15.0,154.0,25.0,108.0
20056619,4.0,10513740.0,234.0,0.0,509.0,0.0,0.0,2.0,3.0,41.0,4.0,36.0
20056620,88.0,108795718.0,70987.0,0.0,1808.0,366.0,6.0,36.0,59.0,272.0,69.0,83.0
20056625,614.0,169599197.0,37694.0,0.0,1411.0,0.0,0.0,8.0,2.0,94.0,12.0,234.0
20056627,739.0,167659971.0,3740.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0
20056631,81.0,15002451.0,7169.0,0.0,715.0,0.0,0.0,0.0,15.0,122.0,13.0,132.0
20056654,278.0,236188024.0,104398.0,0.0,2670.0,0.0,10.0,41.0,117.0,697.0,136.0,203.0
20056656,84.0,222012772.0,66487.0,0.0,1951.0,0.0,0.0,4.0,85.0,147.0,42.0,28.0
20056660,490.0,495004343.0,291273.0,0.0,5032.0,0.0,0.0,161.0,86.0,817.0,163.0,466.0
20056668,17.0,5335356.0,16.0,0.0,8.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0
20056674,1.0,202408.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
20056678,314.0,379764324.0,5209.0,0.0,4056.0,368.0,0.0,12.0,19.0,217.0,23.0,164.0
20056687,196.0,730079276.0,202958.0,0.0,22.0,0.0,0.0,88.0,2.0,96.0,71.0,702.0
20056697,13.0,77122.0,46.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20056698,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20056710,373.0,567743647.0,106140.0,0.0,5459.0,0.0,1.0,28.0,29.0,367.0,36.0,138.0
20056713,193.0,144734627.0,3235.0,0.0,1629.0,0.0,0.0,3.0,72.0,167.0,62.0,149.0
20056715,8037.0,1159825451.0,50919.0,0.0,16544.0,0.0,0.0,0.0,73.0,130.0,63.0,2868.0
20056718,198.0,313709279.0,66856.0,0.0,3219.0,243.0,1.0,10.0,17.0,175.0,18.0,284.0
20056721,1614.0,616431777.0,341120.0,0.0,8477.0,0.0,15.0,748.0,208.0,1272.0,603.0,856.0
20056723,257.0,24764166.0,13223.0,0.0,954.0,0.0,0.0,3.0,30.0,145.0,30.0,198.0
20056740,1.0,67200.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
20056745,5.0,41316318.0,39735.0,0.0,114.0,0.0,0.0,7.0,2.0,29.0,8.0,103.0
20056746,42.0,992680.0,812.0,0.0,270.0,0.0,0.0,1.0,7.0,29.0,7.0,77.0
20056747,124.0,68992987.0,21922.0,0.0,1047.0,0.0,0.0,40.0,24.0,136.0,41.0,106.0
20056750,88.0,6669510.0,13590.0,0.0,555.0,0.0,0.0,0.0,28.0,74.0,24.0,146.0
20056757,39.0,185564858.0,27318.0,0.0,3376.0,0.0,0.0,53.0,24.0,391.0,51.0,212.0
20056765,118.0,111572576.0,855.0,0.0,1668.0,0.0,0.0,17.0,90.0,238.0,85.0,26.0
20056776,1979.0,1546834502.0,61685.0,0.0,49.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
20056779,284.0,51686239.0,1582.0,0.0,299.0,0.0,0.0,28.0,126.0,237.0,114.0,40.0
20056787,89.0,41873748.0,107223.0,0.0,851.0,0.0,0.0,10.0,51.0,220.0,52.0,505.0
20056801,709.0,625223867.0,100927.0,0.0,6970.0,0.0,0.0,448.0,83.0,849.0,249.0,321.0
20056808,448.0,234250825.0,33107.0,0.0,3233.0,0.0,0.0,601.0,146.0,656.0,334.0,425.0
20056820,106.0,305945702.0,6213.0,0.0,3752.0,0.0,0.0,10.0,13.0,212.0,17.0,75.0
20056826,372.0,731008197.0,29415.0,0.0,3080.0,0.0,0.0,0.0,3.0,22.0,3.0,728.0
20056827,8.0,21204516.0,85.0,0.0,144.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0
20056830,98.0,155112817.0,11317.0,0.0,1760.0,0.0,2.0,60.0,52.0,168.0,61.0,18.0
20056832,2.0,137774.0,438.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
20056838,72.0,22980283.0,252.0,0.0,29.0,0.0,0.0,0.0,28.0,35.0,17.0,0.0
20056841,26.0,19303936.0,1254.0,0.0,193.0,0.0,0.0,73.0,14.0,110.0,50.0,15.0
20056845,72.0,11047694.0,19751.0,0.0,34.0,0.0,0.0,0.0,23.0,46.0,18.0,163.0
20056847,922.0,488118826.0,200273.0,0.0,6728.0,300.0,0.0,840.0,130.0,1176.0,706.0,123.0
20056855,50.0,922823682.0,9294.0,0.0,9648.0,0.0,0.0,44.0,456.0,525.0,396.0,6.0
20056856,34.0,78433897.0,21302.0,0.0,823.0,0.0,0.0,3.0,8.0,54.0,8.0,9.0
20056862,130.0,56740275.0,3820.0,0.0,528.0,0.0,0.0,26.0,12.0,149.0,27.0,118.0
20056866,80.0,59424426.0,66422.0,0.0,721.0,0.0,2.0,43.0,75.0,285.0,101.0,207.0
20056868,167.0,308346637.0,193615.0,0.0,8057.0,0.0,0.0,311.0,171.0,1524.0,709.0,314.0
20056875,58.0,33636984.0,95354.0,0.0,49.0,0.0,0.0,36.0,17.0,99.0,52.0,372.0
20056880,272.0,129646170.0,1056.0,0.0,1242.0,0.0,0.0,14.0,21.0,74.0,28.0,5.0
20056881,511.0,644144960.0,227387.0,0.0,5532.0,0.0,3.0,165.0,69.0,695.0,147.0,207.0
20056890,146.0,129643356.0,85277.0,0.0,2609.0,0.0,1.0,65.0,40.0,271.0,81.0,81.0
20056891,190.0,330015133.0,67278.0,0.0,2757.0,0.0,0.0,43.0,50.0,227.0,61.0,57.0
20056893,98.0,196595835.0,2128.0,0.0,2101.0,0.0,0.0,8.0,15.0,216.0,17.0,31.0
20056896,35.0,107337021.0,10813.0,0.0,849.0,0.0,0.0,2.0,9.0,118.0,9.0,71.0
20056899,1.0,17103.0,96.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
20056901,21.0,145445030.0,19972.0,0.0,1614.0,0.0,1.0,70.0,70.0,234.0,74.0,104.0
20056904,6.0,683303.0,9.0,0.0,2.0,311.0,0.0,1098.0,0.0,266.0,1119.0,0.0
20056912,24.0,8176823.0,6681.0,0.0,157.0,0.0,0.0,1.0,15.0,17.0,12.0,6.0
20056920,138.0,109148904.0,4822.0,0.0,1074.0,0.0,0.0,0.0,28.0,55.0,19.0,33.0
20056923,35.0,663214.0,579.0,0.0,231.0,0.0,0.0,0.0,11.0,21.0,11.0,56.0
20056927,67.0,338574.0,409.0,0.0,240.0,0.0,0.0,0.0,1.0,12.0,1.0,39.0
20056928,18.0,25205.0,121.0,0.0,61.0,0.0,0.0,0.0,2.0,2.0,2.0,15.0
20056935,294.0,394357355.0,54633.0,0.0,3781.0,0.0,2.0,122.0,169.0,412.0,114.0,153.0
20056940,1179.0,160623973.0,104141.0,0.0,2064.0,0.0,8.0,295.0,67.0,1013.0,269.0,105.0
20056943,324.0,222132651.0,5489.0,0.0,2530.0,0.0,0.0,13.0,28.0,197.0,34.0,40.0
20056948,57.0,7291421.0,2029.0,0.0,21.0,0.0,0.0,0.0,3.0,31.0,3.0,0.0
20056949,185.0,96541278.0,25590.0,0.0,1747.0,0.0,0.0,20.0,24.0,201.0,28.0,53.0
20056956,23.0,1023469.0,483.0,0.0,474.0,0.0,0.0,0.0,4.0,15.0,4.0,35.0
20056957,32.0,42803004.0,16557.0,0.0,143.0,0.0,0.0,30.0,6.0,54.0,28.0,111.0
20056959,29.0,788421.0,453.0,0.0,240.0,0.0,0.0,0.0,0.0,17.0,0.0,54.0
20056966,45.0,38075478.0,7772.0,0.0,4879.0,0.0,0.0,19.0,5.0,43.0,22.0,5.0
20056969,69.0,37955778.0,18049.0,0.0,2186.0,0.0,0.0,11.0,45.0,245.0,54.0,623.0
20056972,6786.0,1362311847.0,57190.0,0.0,31.0,0.0,0.0,0.0,5.0,36.0,5.0,0.0
20056974,18.0,28329460.0,1598.0,0.0,81.0,0.0,0.0,0.0,1.0,67.0,2.0,13.0
20056981,75.0,20589114.0,1275.0,0.0,22.0,0.0,0.0,1.0,1.0,32.0,2.0,1.0
20056986,20.0,13003889.0,249.0,0.0,98.0,0.0,0.0,0.0,6.0,12.0,6.0,6.0
20056987,3.0,42442.0,143.0,0.0,29.0,0.0,0.0,0.0,1.0,5.0,1.0,21.0
20056994,12774.0,1316918683.0,43131.0,0.0,1920.0,0.0,0.0,0.0,12.0,82.0,41.0,0.0
20056996,13.0,50058.0,798.0,0.0,66.0,0.0,0.0,0.0,3.0,4.0,3.0,27.0
20057006,60.0,61141935.0,21763.0,0.0,752.0,0.0,0.0,5.0,11.0,111.0,12.0,11.0
20057012,202.0,65713654.0,55010.0,0.0,858.0,0.0,2.0,22.0,7.0,148.0,21.0,27.0
20057013,49.0,2715509.0,4262.0,0.0,431.0,0.0,0.0,0.0,8.0,45.0,8.0,170.0
20057014,8562.0,750597060.0,45833.0,0.0,127.0,0.0,0.0,92.0,225.0,478.0,278.0,0.0
20057015,107.0,10116030.0,70555.0,0.0,110954.0,0.0,0.0,0.0,4.0,202.0,4.0,0.0
20057016,4.0,18518.0,33.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0
20057026,455.0,419794586.0,136939.0,0.0,4243.0,0.0,2.0,319.0,189.0,743.0,327.0,682.0
20057035,270.0,364481095.0,107675.0,0.0,3539.0,0.0,0.0,29.0,83.0,325.0,71.0,148.0
20057036,3598.0,1371685573.0,100236.0,0.0,48.0,0.0,0.0,0.0,70.0,129.0,68.0,0.0
20057044,5.0,3576.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20057047,36.0,53706435.0,10653.0,0.0,460.0,0.0,0.0,0.0,3.0,35.0,2.0,3.0
20057051,2.0,2393.0,16.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
20057061,224.0,634940772.0,10317.0,0.0,6902.0,382.0,0.0,93.0,70.0,379.0,94.0,318.0
20057062,439.0,23984620.0,11847.0,0.0,1371.0,0.0,0.0,0.0,11.0,39.0,11.0,8.0
20057065,7.0,1329547.0,21.0,0.0,6.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0
20057082,35.0,10459338.0,75074.0,0.0,32.0,0.0,0.0,0.0,21.0,93.0,21.0,0.0
20057089,90.0,152490766.0,33021.0,0.0,573.0,0.0,3.0,9.0,23.0,93.0,21.0,168.0
20057094,85.0,61581213.0,225091.0,0.0,160.0,0.0,0.0,93.0,1.0,194.0,108.0,1267.0
20057098,111.0,24354311.0,4032.0,0.0,64.0,0.0,0.0,13.0,4.0,67.0,7.0,12.0
20057102,47.0,106866669.0,1812.0,0.0,1779.0,0.0,1.0,38.0,51.0,210.0,71.0,51.0
20057103,168.0,227474381.0,23869.0,0.0,3320.0,0.0,9.0,34.0,50.0,266.0,66.0,117.0
20057104,106.0,143461593.0,81277.0,0.0,873.0,0.0,6.0,44.0,51.0,307.0,61.0,38.0
20057115,37.0,19130256.0,9656.0,0.0,934.0,0.0,0.0,18.0,75.0,175.0,49.0,17.0
20057132,3716.0,1287227684.0,72897.0,0.0,32.0,0.0,0.0,0.0,12.0,58.0,11.0,0.0
20057139,125.0,73054664.0,3268.0,0.0,1220.0,0.0,0.0,17.0,39.0,112.0,44.0,60.0
20057141,142.0,230005964.0,41793.0,0.0,2456.0,0.0,1.0,85.0,74.0,335.0,97.0,88.0
20057147,548.0,289004113.0,30909.0,0.0,3126.0,0.0,13.0,96.0,115.0,731.0,145.0,188.0
20057148,71.0,63553430.0,23975.0,0.0,690.0,0.0,1.0,87.0,32.0,180.0,64.0,12.0
20057162,2.0,3758.0,807.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
20057164,49.0,142785308.0,1379.0,0.0,1419.0,0.0,1.0,36.0,22.0,149.0,40.0,67.0
20057178,81.0,138096706.0,4718.0,0.0,1161.0,0.0,0.0,16.0,42.0,138.0,24.0,11.0
20057193,450.0,389939313.0,106655.0,0.0,3909.0,0.0,0.0,44.0,77.0,405.0,66.0,396.0
20057199,11.0,53107603.0,13904.0,0.0,555.0,0.0,0.0,33.0,14.0,59.0,28.0,7.0
20057208,238.0,179695919.0,35484.0,0.0,2171.0,0.0,0.0,14.0,62.0,321.0,60.0,55.0
20057214,67.0,156508722.0,68132.0,0.0,1821.0,0.0,0.0,57.0,29.0,263.0,65.0,357.0
20057228,2.0,36844.0,61.0,0.0,7.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
20057245,185.0,214426548.0,20300.0,0.0,2265.0,0.0,0.0,13.0,25.0,178.0,32.0,77.0
20057248,11.0,48791773.0,1919.0,0.0,352.0,0.0,0.0,0.0,4.0,96.0,3.0,10.0
20057256,101.0,234842936.0,30991.0,0.0,2134.0,0.0,0.0,12.0,117.0,258.0,53.0,12.0
20057257,95.0,286097697.0,8403.0,0.0,2640.0,0.0,0.0,27.0,20.0,251.0,32.0,52.0
20057260,196.0,9735002.0,6183.0,0.0,590.0,0.0,0.0,3.0,29.0,63.0,31.0,8.0
20057263,127.0,352087959.0,8743.0,0.0,2947.0,0.0,3.0,15.0,42.0,299.0,40.0,305.0
20057264,67.0,53708461.0,73698.0,0.0,1491.0,0.0,2.0,62.0,43.0,330.0,75.0,138.0
20057268,56.0,76674541.0,1045.0,0.0,612.0,0.0,0.0,7.0,12.0,66.0,15.0,8.0
20057276,135.0,20981526.0,21108.0,0.0,577.0,0.0,1.0,3.0,12.0,65.0,13.0,53.0
20057283,2107.0,112608742.0,20359.0,0.0,1903.0,0.0,0.0,53.0,51.0,136.0,92.0,1.0
20057287,3.0,384733.0,58.0,0.0,18.0,0.0,0.0,0.0,2.0,7.0,2.0,10.0
20057308,2626.0,2019577754.0,69344.0,0.0,54202.0,0.0,0.0,0.0,19.0,56.0,15.0,0.0
20057310,256.0,410811596.0,83176.0,0.0,3731.0,0.0,1.0,109.0,97.0,587.0,143.0,147.0
20057322,83.0,77083408.0,18528.0,0.0,756.0,0.0,0.0,117.0,24.0,156.0,74.0,16.0
20057323,797.0,318277681.0,3072.0,0.0,4957.0,0.0,0.0,17.0,247.0,495.0,177.0,112.0
20057330,15.0,1575712.0,1016.0,0.0,153.0,0.0,0.0,0.0,1.0,10.0,1.0,30.0
20057338,176.0,329601849.0,224816.0,0.0,3243.0,0.0,2.0,97.0,69.0,362.0,93.0,48.0
20057339,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20057343,1243.0,171899311.0,36662.0,0.0,2959.0,0.0,0.0,93.0,67.0,170.0,135.0,7.0
