login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,class,actor_account
11,16782,0,1864.666667,0,12,4911456,91,46,32,8,18,9,1.333333333,9,4479.888889,10.11111111,0,5.111111111,263,0.000715052,0.001906805,0.000476701,0.015671553,0.002741032,1525.636364,292.662138,207.1851852,0,1.636363636,0,0,0,20056373
10,56712,16,18904,0,154,770107,122,47,0,21,22,3,51.33333333,3,146,40.66666667,0,15.66666667,0,0.002715475,0,0.000370292,0,0.000828749,5671.2,13.57926012,6301.333333,1.6,2.2,9.625,7089,0,20056389
33,152816,29,19102,0,165,29914035,1151,177,14,23,33,8,20.625,8,672.375,143.875,0,22.125,10661,0.00107973,9.16E-05,0.000150508,0.069763637,0.001158256,4630.787879,195.7519828,2387.75,0.878787879,1,5.689655172,720.8301887,0,20056403
1044,1171248,0,78083.2,0,3220,1030210687,23840,68,0,38,33,15,214.6666667,15,3938.8,1589.333333,0,4.533333333,0,0.002749204,0,3.24E-05,0,5.81E-05,1121.885057,879.5837321,5205.546667,0,0.031609195,0,0,0,20056413
8,135317,37,22552.83333,0,443,41503427,1460,81,78,20,76,6,73.83333333,6,8512.5,243.3333333,0.166666667,13.5,0,0.003273794,0.000576424,0.000147801,0,0.000598594,16914.625,306.712586,3758.805555,4.625,9.5,11.97297297,135317,1,20056415
19,995571,0,82964.25,0,5482,880956615,9389,126,0,87,76,12,456.8333333,12,2296,782.4166667,0,10.5,0,0.005506388,0,8.74E-05,0,0.000126561,52398.47368,884.8757296,6913.6875,0,4,0,6818.979452,0,20056435
70,173385,31,14448.75,0,139,46912010,1171,213,28,39,58,12,11.58333333,12,1897.083333,97.58333333,0,17.75,898,0.000801684,0.00016149,0.000224933,0.005179225,0.00122848,2476.928571,270.5655622,1204.0625,0.442857143,0.828571429,4.483870968,1507.695652,0,20056449
213,458285,39,30552.33333,0,549,770445491,6359,768,144,98,144,15,36.6,15,1263,423.9333333,0.933333333,51.2,24584,0.001197945,0.000314215,0.000213841,0.053643475,0.001675813,2151.57277,1681.149265,2036.822222,0.183098592,0.676056338,14.07692308,1184.198966,0,20056455
36,1136139,50,75742.6,0,1129,1348842037,1792,166,5,110,87,15,75.26666667,15,5259.466667,119.4666667,0,11.06666667,0,0.000993716,4.40E-06,9.68E-05,0,0.000146109,31559.41667,1187.215681,5049.506667,1.388888889,2.416666667,22.58,1489.04194,0,20056462
43,1124892,46,74992.8,0,1671,638645709,4306,260,106,107,177,15,111.4,15,3563.6,287.0666667,0.066666667,17.33333333,0,0.001485476,9.42E-05,9.51E-05,0,0.000231133,26160.27907,567.7395777,4999.52,1.069767442,4.11627907,36.32608696,2847.827848,0,20056464
2,12195,10,6097.5,0,1,220532,91,18,0,0,0,2,0.5,2,662.5,45.5,0,9,1158,8.20E-05,0,0,0.09495695,0.001476015,6097.5,18.08380484,3048.75,5,0,0.1,381.09375,0,20056470
48,229236,0,15282.4,252,150,97696744,2012,607,166,49,245,15,10,15,3059.866667,134.1333333,0,40.46666667,61174,0.000654347,0.000724145,0.000213754,0.266860354,0.002647926,4775.75,426.1841247,1018.826667,0,5.104166667,0,810.0212014,0,20056472
224,322765,4,24828.07692,0,133,266523091,2105,506,99,90,121,13,10.23076923,13,4505,161.9230769,0.230769231,38.92307692,35057,0.000412065,0.000306725,0.000278841,0.108614627,0.001567704,1440.915179,825.7496662,1909.852071,0.017857143,0.540178571,33.25,5763.660714,0,20056479
60,206448,34,18768,105,168,104236360,1381,184,18,56,42,11,15.27272727,11,1108.636364,125.5454545,0.090909091,16.72727273,74101,0.000813764,8.72E-05,0.000271255,0.358933,0.000891266,3440.8,504.9037046,1706.181818,0.566666667,0.7,4.941176471,3276.952381,0,20056504
38,83250,0,8325,0,52,18949563,1393,128,3,15,11,10,5.2,10,119.3,139.3,0,12.8,9938,0.000624625,3.60E-05,0.00018018,0.119375375,0.001537538,2190.789474,227.6223784,832.5,0,0.289473684,0,5946.428571,0,20056529
40,249065,42,19158.84615,0,281,165648512,3206,180,7,64,59,13,21.61538462,13,280.3846154,246.6153846,0,13.84615385,51841,0.00112822,2.81E-05,0.000256961,0.208142453,0.000722703,6226.625,665.0814526,1473.757396,1.05,1.475,6.69047619,2649.62766,0,20056547
7,33830,0,8457.5,0,12,13295997,65,45,2,8,9,4,3,4,732.75,16.25,0,11.25,0,0.000354715,5.91E-05,0.000236477,0,0.00133018,4832.857143,393.0238546,2114.375,0,1.285714286,0,11276.66667,0,20056555
54,211257,25,23473,0,201,18192684,2364,266,1,40,42,9,22.33333333,9,623.5555556,262.6666667,0,29.55555556,10803,0.000951448,4.73E-06,0.000189343,0.051136767,0.00125913,3912.166667,86.11636064,2608.111111,0.462962963,0.777777778,8.04,791.2247191,0,20056557
22,330301,35,82575.25,0,2162,80850906,917,151,28,42,67,4,540.5,4,3272.75,229.25,0,37.75,0,0.006545545,8.48E-05,0.000127157,0,0.000457159,15013.68182,244.7794769,20643.8125,1.590909091,3.045454545,61.77142857,55050.16667,1,20056564
7,19253,36,4813.25,0,46,8700945,38,20,0,1,1,4,11.5,4,76.25,9.5,0,5,0,0.002389238,0,5.19E-05,0,0.001038799,2750.428571,451.9267127,1203.3125,5.142857143,0.142857143,1.277777778,19253,0,20056580
30,232987,0,19415.58333,0,104,237527416,1818,310,141,102,164,12,8.666666667,12,5812.666667,151.5,0.25,25.83333333,30721,0.000446377,0.000605184,0.000437793,0.131857142,0.001330546,7766.233333,1019.487851,1617.965278,0,5.466666667,0,5547.309524,0,20056590
9,64233,19,32116.5,0,424,3139539,106,24,0,14,14,2,212,2,1840.5,53,0,12,0,0.006600968,0,0.000217957,0,0.00037364,7137,48.87735276,16058.25,2.111111111,1.555555556,22.31578947,9176.142857,1,20056601
30,89081,0,14846.83333,13,80,137816717,1669,154,36,15,25,6,13.33333333,6,160.1666667,278.1666667,0,25.66666667,34285,0.000898059,0.000404127,0.000168386,0.38487444,0.001728764,2969.366667,1547.094408,2474.472222,0,0.833333333,0,824.8240741,0,20056610
86,161961,49,16196.1,0,614,169599197,1411,94,8,2,12,10,61.4,10,3769.4,141.1,0,9.4,0,0.003791036,4.94E-05,1.23E-05,0,0.000580387,1883.267442,1047.160718,1619.61,0.569767442,0.139534884,12.53061224,692.1410256,0,20056625
23,142671,0,14267.1,0,84,222012772,1951,147,4,85,42,10,8.4,10,6648.7,195.1,0,14.7,13460,0.000588767,2.80E-05,0.000595776,0.094342929,0.001030343,6203.086957,1556.117024,1426.71,0,1.826086957,0,5095.392857,0,20056656
42,223082,0,14872.13333,368,314,379764324,4056,217,12,19,23,15,20.93333333,15,347.2666667,270.4,0,14.46666667,16977,0.001407554,5.38E-05,8.52E-05,0.076102061,0.000972736,5311.47619,1702.353054,991.4755553,0,0.547619048,0,1360.256098,0,20056678
193,534937,0,35662.46667,0,373,567743647,5459,367,28,29,36,15,24.86666667,15,7076,363.9333333,0.066666667,24.46666667,3203,0.000697278,5.23E-05,5.42E-05,0.005987621,0.000686062,2771.694301,1061.328057,2377.497778,0,0.186528497,0,3876.355072,0,20056710
16,1170053,0,78003.53333,0,8037,1159825451,16544,130,0,73,63,15,535.8,15,3394.6,1102.933333,0,8.666666667,0,0.00686892,0,6.24E-05,0,0.000111106,73128.3125,991.2589011,5200.235555,0,3.9375,0,407.9682706,0,20056715
36,203876,0,14562.57143,243,198,313709279,3219,175,10,17,18,14,14.14285714,14,4775.428571,229.9285714,0.071428571,12.5,37164,0.000971179,4.90E-05,8.34E-05,0.182287273,0.000858365,5663.222222,1538.725887,1040.183674,0,0.5,0,717.8732394,0,20056718
54,166912,34,16691.2,0,257,24764166,954,145,3,30,30,10,25.7,10,1322.3,95.4,0,14.5,2392,0.001539734,1.80E-05,0.000179735,0.014330905,0.000868721,3090.962963,148.3666004,1669.12,0.62962963,0.555555556,7.558823529,842.989899,0,20056723
30,187925,0,14455.76923,0,5,41316318,114,29,7,2,8,13,0.384615385,13,3056.538462,8.769230769,0,2.230769231,0,2.66E-05,3.72E-05,1.06E-05,0,0.000154317,6264.166667,219.8553572,1111.982248,0,0.266666667,0,1824.514563,1,20056745
13,116987,22,29246.75,0,88,6669510,555,74,0,28,24,4,22,4,3397.5,138.75,0,18.5,8978,0.00075222,0,0.000239343,0.07674357,0.000632549,8999,57.0106935,7311.6875,1.692307692,1.846153846,4,801.2808219,0,20056750
162,348888,30,23259.2,0,39,185564858,3376,391,53,24,51,15,2.6,15,1821.2,225.0666667,0,26.06666667,2113,0.000111784,0.000151911,6.88E-05,0.006056385,0.001120703,2153.62963,531.8751519,1550.613333,0.185185185,0.314814815,1.3,1645.698113,0,20056757
36,110992,41,13874,0,118,111572576,1668,238,17,90,85,8,14.75,8,106.875,208.5,0,29.75,18852,0.00106314,0.000153164,0.000810869,0.169850079,0.002144299,3083.111111,1005.230791,1734.25,1.138888889,2.361111111,2.87804878,4268.923077,0,20056765
80,471190,49,31412.66667,0,709,625223867,6970,849,448,83,249,15,47.26666667,15,6728.466667,464.6666667,0,56.6,66598,0.001504701,0.000950784,0.00017615,0.141340011,0.001801821,5889.875,1326.903939,2094.177778,0.6125,3.1125,14.46938776,1467.88162,0,20056801
11,482194,0,60274.25,0,372,731008197,3080,22,0,3,3,8,46.5,8,3676.875,385,0,2.75,0,0.000771474,0,6.22E-06,0,4.56E-05,43835.81818,1516.004341,7534.28125,0,0.272727273,0,662.3543956,0,20056826
7,48759,36,12189.75,0,72,22980283,29,35,0,28,17,4,18,4,63,7.25,0,8.75,8328,0.00147665,0,0.000574253,0.170799237,0.000717816,6965.571429,471.3034107,3047.4375,5.142857143,2.428571429,2,0,0,20056838
10,60523,0,20174.33333,0,34,78433897,823,54,3,8,8,3,11.33333333,3,7100.666667,274.3333333,0,18,3498,0.00056177,4.96E-05,0.000132181,0.05779621,0.000892223,6052.3,1295.93538,6724.777777,0,0.8,0,6724.777778,0,20056856
42,133547,34,10272.84615,0,130,56740275,528,149,26,12,27,13,10,13,293.8461538,40.61538462,0,11.46153846,20293,0.00097344,0.000194688,8.99E-05,0.151953994,0.001115712,3179.690476,424.8712064,790.2189346,0.80952381,0.642857143,3.823529412,1131.754237,0,20056862
24,272505,33,19464.64286,0,80,59424426,721,285,43,75,101,14,5.714285714,14,4744.428571,51.5,0.142857143,20.35714286,55392,0.000293573,0.000157795,0.000275224,0.203269665,0.001045852,11354.375,218.0672868,1390.331633,1.375,4.208333333,2.424242424,1316.449275,0,20056866
58,531139,0,35409.26667,0,167,308346637,8057,1524,311,171,709,15,11.13333333,15,12907.66667,537.1333333,0,101.6,43176,0.000314419,0.000585534,0.00032195,0.081289455,0.002869305,9157.568966,580.5384975,2360.617778,0,12.22413793,0,1691.525478,0,20056868
27,190508,30,31751.33333,0,58,33636984,49,99,36,17,52,6,9.666666667,6,15892.33333,8.166666667,0,16.5,0,0.000304449,0.000188968,8.92E-05,0,0.000519663,7055.851852,176.5646797,5291.888888,1.111111111,1.925925926,1.933333333,512.1182796,1,20056875
11,127795,41,15974.375,0,272,129646170,1242,74,14,21,28,8,34,8,132,155.25,0,9.25,27018,0.002128409,0.00010955,0.000164326,0.211416722,0.000579052,11617.72727,1014.485465,1996.796875,3.727272727,2.545454545,6.634146341,25559,0,20056880
46,212568,38,14171.2,0,146,129643356,2609,271,65,40,81,15,9.733333333,15,5685.133333,173.9333333,0.066666667,18.06666667,21369,0.000686839,0.000305785,0.000188175,0.100527831,0.001274886,4621.043478,609.891216,944.7466667,0.826086957,1.760869565,3.842105263,2624.296296,0,20056890
78,252951,0,18067.92857,0,190,330015133,2757,227,43,50,61,14,13.57142857,14,4805.571429,196.9285714,0,16.21428571,26196,0.000751134,0.000169993,0.000197667,0.103561559,0.000897407,3242.961538,1304.660322,1290.566326,0,0.782051282,0,4437.736842,0,20056891
7,31091,31,6218.2,0,24,8176823,157,17,1,15,12,5,4.8,5,1336.2,31.4,0,3.4,0,0.000771928,3.22E-05,0.000482455,0,0.000546782,4441.571429,262.996462,1243.64,4.428571429,1.714285714,0.774193548,5181.833333,0,20056912
7,31317,13,6263.4,0,35,663214,231,21,0,11,11,5,7,5,115.8,46.2,0,4.2,4057,0.001117604,0,0.000351247,0.129546253,0.000670562,4473.857143,21.17744356,1252.68,1.857142857,1.571428571,2.692307692,559.2321429,0,20056923
2,25428,10,12714,0,67,338574,240,12,0,1,1,2,33.5,2,204.5,120,0,6,11892,0.002634891,0,3.93E-05,0.467673431,0.000471921,12714,13.31500708,6357,5,0.5,6.7,652,0,20056927
96,171213,47,14267.75,0,324,222132651,2530,197,13,28,34,12,27,12,457.4166667,210.8333333,0,16.41666667,2929,0.00189238,7.59E-05,0.000163539,0.017107346,0.001150614,1783.46875,1297.405285,1188.979167,0.489583333,0.354166667,6.893617021,4280.325,0,20056943
32,13860,0,1066.153846,0,0,0,13,8,0,0,0,13,0,13,13753.61538,1,0,0.615384615,0,0,0,0,0,0.000577201,433.125,0,82.01183431,0,0,0,0,0,20056955
5,31409,14,10469.66667,0,23,1023469,474,15,0,4,4,3,7.666666667,3,161,158,0,5,651,0.000732274,0,0.000127352,0.020726543,0.00047757,6281.8,32.58521443,3489.88889,2.8,0.8,1.642857143,897.4,0,20056956
3,23604,13,23604,0,29,788421,240,17,0,0,0,1,29,1,453,240,0,17,0,0.001228605,0,0,0,0.000720217,7868,33.40200813,23604,4.333333333,0,2.230769231,437.1111111,0,20056959
14,186222,31,31037,0,45,38075478,4879,43,19,5,22,6,7.5,6,1295.333333,813.1666667,0,7.166666667,11569,0.000241647,0.000102029,2.68E-05,0.062124776,0.000230907,13301.57143,204.4628347,5172.833333,2.214285714,1.571428571,1.451612903,37244.4,1,20056966
18,1214991,0,80999.4,0,6786,1362311847,31,36,0,5,5,15,452.4,15,3812.666667,2.066666667,0,2.4,0,0.005585227,0,4.12E-06,0,2.96E-05,67499.5,1121.252624,5399.96,0,0.277777778,0,0,0,20056972
42,69745,0,6974.5,0,60,61141935,752,111,5,11,12,10,6,10,2176.3,75.2,0,11.1,4231,0.000860277,7.17E-05,0.000157717,0.060663847,0.001591512,1660.595238,876.649724,697.45,0,0.285714286,0,6340.454545,0,20057006
6,60938,18,15234.5,0,49,2715509,431,45,0,8,8,4,12.25,4,1065.5,107.75,0,11.25,3455,0.000804096,0,0.000131281,0.056696971,0.000738455,10156.33333,44.56183334,3808.625,3,1.333333333,2.722222222,358.4588235,0,20057013
30,932437,0,84767,0,107,10116030,110954,202,0,4,4,11,9.727272727,11,6414.090909,10086.72727,0,18.36363636,0,0.000114753,0,4.29E-06,0,0.000216637,31081.23333,10.84902251,7706.090909,0,0.133333333,0,0,1,20057015
165,607989,0,40532.6,0,455,419794586,4243,743,319,189,327,15,30.33333333,15,9129.266667,282.8666667,0.133333333,49.53333333,79457,0.000748369,0.000524681,0.000310861,0.13068822,0.001222062,3684.781818,690.4641137,2702.173333,0,1.981818182,0,891.4794721,0,20057026
23,1123383,0,74892.2,0,3598,1371685573,48,129,0,70,68,15,239.8666667,15,6682.4,3.2,0,8.6,0,0.003202826,0,6.23E-05,0,0.000114832,48842.73913,1221.031094,4992.813333,0,2.956521739,0,0,0,20057036
14,152023,28,50674.33333,0,439,23984620,1371,39,0,11,11,3,146.3333333,3,3949,457,0,13,0,0.002887721,0,7.24E-05,0,0.00025654,10858.78571,157.7696796,16891.44444,2,0.785714286,15.67857143,19002.875,1,20057062
118,1154776,0,76985.06667,0,35,10459338,32,93,0,21,21,15,2.333333333,15,5004.933333,2.133333333,0,6.2,0,3.03E-05,0,1.82E-05,0,8.05E-05,9786.237288,9.057460495,5132.337778,0,0.177966102,0,0,0,20057082
34,1088619,33,72574.6,0,85,61581213,160,194,93,1,108,15,5.666666667,15,15006.06667,10.66666667,0,12.93333333,0,7.81E-05,8.54E-05,9.19E-07,0,0.000178207,32018.20588,56.56819604,4838.306667,0.970588235,3.176470588,2.575757576,859.2099448,1,20057094
22,160520,42,20065,0,47,106866669,1779,210,38,51,71,8,5.875,8,226.5,222.375,0.125,26.25,27644,0.000292798,0.000236731,0.000317717,0.1722153,0.001308248,7296.363636,665.7529841,2508.125,1.909090909,3.227272727,1.119047619,3147.45098,0,20057102
44,200644,46,16720.33333,0,142,230005964,2456,335,85,74,97,12,11.83333333,12,3482.75,204.6666667,0.083333333,27.91666667,24128,0.000707721,0.000423636,0.000368812,0.120252786,0.001669624,4560.090909,1146.33861,1393.361111,1.045454545,2.204545455,3.086956522,2280.045455,0,20057141
18,133379,0,16672.375,0,71,63553430,690,180,87,32,64,8,8.875,8,2996.875,86.25,0.125,22.5,16284,0.000532318,0.000652277,0.000239918,0.122088185,0.001349538,7409.944444,476.487528,2084.046875,0,3.555555556,0,11114.91667,0,20057148
129,261458,47,18675.57143,0,238,179695919,2171,321,14,62,60,14,17,14,2534.571429,155.0714286,0,22.92857143,54009,0.00091028,5.35E-05,0.000237132,0.20656855,0.001227731,2026.806202,687.2840724,1333.969388,0.364341085,0.465116279,5.063829787,4753.781818,0,20057208
21,49781,0,9956.2,0,11,48791773,352,96,0,4,3,5,2.2,5,383.8,70.4,0,19.2,6900,0.000220968,0,8.04E-05,0.138607099,0.001928447,2370.52381,980.1284225,1991.24,0,0.142857143,0,4978.1,0,20057248
9,12771,0,6385.5,0,0,147299,1,5,0,0,0,2,0,2,697,0.5,0,2.5,0,0,0,0,0,0.000391512,1419,11.53386579,3192.75,0,0,0,0,0,20057251
74,192224,0,21358.22222,0,101,234842936,2134,258,12,117,53,9,11.22222222,9,3443.444444,237.1111111,0,28.66666667,13769,0.000525429,6.24E-05,0.000608665,0.071629973,0.001342184,2597.621622,1221.714958,2373.135802,0,0.716216216,0,16018.66667,0,20057256
66,224208,48,14947.2,0,127,352087959,2947,299,15,42,40,15,8.466666667,15,582.8666667,196.4666667,0.2,19.93333333,32715,0.000566438,6.69E-05,0.000187326,0.145913616,0.001333583,3397.090909,1570.363051,996.48,0.727272727,0.606060606,2.645833333,735.1081967,0,20057263
81,241822,34,20151.83333,0,67,53708461,1491,330,62,43,75,12,5.583333333,12,6141.5,124.25,0.166666667,27.5,5905,0.000277063,0.000256387,0.000177817,0.024418787,0.00136464,2985.45679,222.0991514,1679.319444,0.419753086,0.925925926,1.970588235,1752.333333,0,20057264
11,420641,36,84128.2,0,2107,112608742,1903,136,53,51,92,5,421.4,5,4071.8,380.6,0,27.2,0,0.005009022,0.000125998,0.000121244,0,0.000323316,38240.09091,267.7074798,16825.64,3.272727273,8.363636364,58.52777778,420641,0,20057283
35,87077,0,7916.090909,0,83,77083408,756,156,117,24,74,11,7.545454545,11,1684.363636,68.72727273,0,14.18181818,0,0.000953179,0.001343638,0.000275618,0,0.001791518,2487.914286,885.2327021,719.6446281,0,2.114285714,0,5442.3125,0,20057322
9,66948,0,11158,0,29,97262196,527,102,6,7,7,6,4.833333333,6,6820.5,87.83333333,0,17,14470,0.000433172,8.96E-05,0.000104559,0.216137898,0.001523571,7438.666667,1452.802115,1859.666667,0,0.777777778,0,1912.8,0,20057346
22,66120,0,11020,112,21,54253371,485,107,61,10,43,6,3.5,6,278.5,80.83333333,0,17.83333333,79,0.000317604,0.000922565,0.00015124,0.001194797,0.00161827,3005.454545,820.528902,1836.666667,0,1.954545455,0,3005.454545,0,20057348
6,19265,20,6421.666667,0,9,1846998,135,16,0,1,1,3,3,3,267.6666667,45,0,5.333333333,0,0.000467168,0,5.19E-05,0,0.000830522,3210.833333,95.87324163,2140.555556,3.333333333,0.166666667,0.45,802.7083333,0,20057355
46,42065,0,3505.416667,0,0,0,16,12,0,0,0,12,0,12,3780.916667,1.333333333,0,1,0,0,0,0,0,0.000285273,914.4565217,0,292.1180556,0,0,0,0,0,20057362
576,519232,42,34615.46667,0,512,321266295,4727,826,46,29,80,15,34.13333333,15,1469.4,315.1333333,0,55.06666667,31493,0.000986072,8.86E-05,5.59E-05,0.060653041,0.001590811,901.4444444,618.73362,2307.697778,0.072916667,0.138888889,12.19047619,146.2213461,0,20057370
17,841889,0,70157.41667,0,8407,1520972472,522,141,0,115,110,12,700.5833333,12,4789.083333,43.5,0,11.75,0,0.009985877,0,0.000136598,0,0.000167481,49522.88235,1806.618773,5846.451389,0,6.470588235,0,645.6203988,0,20057373
3,17252,0,8626,0,42,5291709,13,18,0,12,11,2,21,2,2653.5,6.5,0,9,1741,0.0024345,0,0.000695572,0.100915836,0.001043357,5750.666667,306.7301762,4313,0,3.666666667,0,17252,0,20057398
131,430405,0,28693.66667,28,148,496301478,3669,538,5,27,19,15,9.866666667,15,14172,244.6,0,35.86666667,74546,0.000343862,1.16E-05,6.27E-05,0.173199661,0.001249985,3285.534351,1153.103421,1912.911111,0,0.145038168,0,1366.365079,0,20057422
23,87464,18,21866,0,32,82961643,655,95,0,10,10,4,8,4,18086.75,163.75,0,23.75,19583,0.000365865,0,0.000114333,0.223897832,0.001086161,3802.782609,948.5233124,5466.5,0.782608696,0.434782609,1.777777778,1028.988235,0,20057428
3,20245,0,10122.5,0,13,30228040,222,20,3,2,6,2,6.5,2,72.5,111,0,10,0,0.000642134,0.000148185,9.88E-05,0,0.000987898,6748.333333,1493.111386,5061.25,0,2,0,20245,0,20057449
27,143928,38,15992,0,443,67988117,429,134,4,56,42,9,49.22222222,9,191.8888889,47.66666667,0,14.88888889,16161,0.003077928,2.78E-05,0.000389083,0.112285309,0.000931021,5330.666667,472.3758893,1776.888889,1.407407407,1.555555556,11.65789474,1944.972973,0,20057458
76,253804,0,28200.44444,0,427,227973568,2135,555,385,41,266,9,47.44444444,9,1355.333333,237.2222222,1.222222222,61.66666667,28369,0.001682401,0.001516919,0.000161542,0.111775228,0.002186727,3339.526316,898.2268522,3133.382716,0,3.5,0,1880.02963,0,20057464
24,201147,10,16762.25,0,102,202292685,2308,184,50,36,49,12,8.5,12,2068.083333,192.3333333,0.083333333,15.33333333,36343,0.000507092,0.000248574,0.000178974,0.180678807,0.000914754,8381.125,1005.69576,1396.854167,0.416666667,2.041666667,10.2,4372.76087,0,20057491
29,242978,0,16198.53333,0,174,467786582,4278,448,164,38,119,15,11.6,15,13361.86667,285.2,0.133333333,29.86666667,51107,0.000716114,0.000674958,0.000156393,0.210335915,0.001843788,8378.551724,1925.221962,1079.902222,0,4.103448276,0,1342.41989,0,20057497
37,84875,47,6528.846154,0,161,116826442,1341,126,8,27,24,13,12.38461538,13,3065.769231,103.1538462,0,9.692307692,0,0.001896907,9.43E-05,0.000318115,0,0.001484536,2293.918919,1376.452925,502.2189349,1.27027027,0.648648649,3.425531915,4041.666667,0,20057504
15,16689,0,4172.25,0,0,57316,2,24,0,3,2,4,0,4,1,0.5,0,6,438,0,0,0.000179759,0.026244832,0.001438073,1112.6,3.43435796,1043.0625,0,0.133333333,0,0,0,20057521
49,230733,0,15382.2,0,103,278307298,3469,388,217,35,122,15,6.866666667,15,8285.333333,231.2666667,0,25.86666667,41071,0.000446403,0.000940481,0.00015169,0.17800228,0.001681597,4708.836735,1206.187663,1025.48,0,2.489795918,0,551.992823,0,20057533
176,426472,42,28431.46667,0,250,334619213,6759,496,36,83,94,15,16.66666667,15,789.4666667,450.6,0,33.06666667,20146,0.000586205,8.44E-05,0.00019462,0.04723874,0.001163031,2423.136364,784.6217641,1895.431111,0.238636364,0.534090909,5.952380952,1393.699346,0,20057535
20,177982,38,16180.18182,0,233,109528451,1564,223,67,39,83,11,21.18181818,11,7349.818182,142.1818182,0.090909091,20.27272727,14309,0.001309121,0.000376443,0.000219123,0.08039577,0.001252936,8899.1,615.3906069,1470.92562,1.9,4.15,6.131578947,4341.02439,0,20057545
31,411412,30,68568.66667,0,267,33756403,630,123,19,35,70,6,44.5,6,3873,105,0,20.5,0,0.000648984,4.62E-05,8.51E-05,0,0.00029897,13271.35484,82.05011764,11428.11111,0.967741935,2.258064516,8.9,10826.63158,0,20057557
16,73789,0,10541.28571,0,124,134125440,1272,82,18,21,22,7,17.71428571,7,5793.571429,181.7142857,0,11.71428571,2085,0.001680467,0.000243939,0.000284595,0.028256244,0.001111277,4611.8125,1817.688815,1505.897959,0,1.375,0,4611.8125,0,20057560
25,53303,40,6662.875,0,75,57541016,480,102,4,4,9,8,9.375,8,65.125,60,0,12.75,17258,0.00140705,7.50E-05,7.50E-05,0.323771645,0.001913588,2132.12,1079.50802,832.859375,1.6,0.36,1.875,2805.421053,0,20057561
265,552772,32,36851.46667,0,387,404343663,5801,719,117,152,173,15,25.8,15,17268.13333,386.7333333,0.066666667,47.93333333,62027,0.000700108,0.000211661,0.000274978,0.112210821,0.001300717,2085.932075,731.4836189,2456.764445,0.120754717,0.652830189,12.09375,1161.285714,0,20057581
81,229688,41,25520.88889,0,187,48361129,282,167,1,26,25,9,20.77777778,9,1950.222222,31.33333333,0,18.55555556,58643,0.000814148,4.35E-06,0.000113197,0.255315907,0.000727073,2835.654321,210.5513958,2835.654321,0.50617284,0.308641975,4.56097561,2088.072727,1,20057583
3,2381,0,793.6666667,0,1,14396517,127,9,0,3,2,3,0.333333333,3,3351.333333,42.33333333,0,3,0,0.000419992,0,0.001259975,0,0.003779924,793.6666667,6046.416212,264.5555556,0,0.666666667,0,2381,0,20057587
17,129325,16,18475,0,102,2634070,648,46,0,1,2,7,14.57142857,7,1358.142857,92.57142857,0,6.571428571,0,0.000788711,0,7.73E-06,0,0.000355693,7607.352941,20.36783298,2639.285714,0.941176471,0.117647059,6.375,656.4720812,0,20057593
65,314995,0,24230.38462,0,236,229997824,2648,340,149,30,127,13,18.15384615,13,6203.692308,203.6923077,0,26.15384615,79728,0.000749218,0.000473023,9.52E-05,0.25310878,0.001079382,4846.076923,730.1634121,1863.87574,0,1.953846154,0,7499.880952,0,20057602
52,326089,29,25083.76923,0,309,217303040,1986,418,139,51,107,13,23.76923077,13,1944.846154,152.7692308,0,32.15384615,18414,0.000947594,0.000426264,0.000156399,0.056469246,0.001281859,6270.942308,666.3918133,1929.52071,0.557692308,2.057692308,10.65517241,5823.017857,0,20057608
14,78188,0,11169.71429,0,102,74831155,761,152,45,23,49,7,14.57142857,7,8622.428571,108.7142857,0,21.71428571,0,0.001304548,0.000575536,0.000294163,0,0.001944032,5584.857143,957.0670052,1595.67347,0,3.5,0,9773.5,0,20057632
20,1217926,0,81195.06667,0,0,1428098922,46,31,0,0,0,15,0,15,6555.266667,3.066666667,0,2.066666667,0,0,0,0,0,2.55E-05,60896.3,1172.56625,5413.004445,0,0,0,0,0,20057646
24,978033,31,75233.30769,0,4946,209440089,1428,1039,33,902,946,13,380.4615385,13,3269.153846,109.8461538,0,79.92307692,0,0.005057089,3.37E-05,0.000922259,0,0.001062336,40751.375,214.1441945,5787.177515,1.291666667,39.41666667,159.5483871,5286.664865,1,20057659
164,304721,37,20314.73333,0,371,79525842,299,174,6,48,39,15,24.73333333,15,1886.066667,19.93333333,0,11.6,22133,0.001217507,1.97E-05,0.000157521,0.072633655,0.000571014,1858.054878,260.9791974,1354.315555,0.225609756,0.237804878,10.02702703,1154.246212,0,20057666
7,35421,19,11807,0,23,3487292,459,36,0,8,4,3,7.666666667,3,3963.333333,153,0,12,1304,0.000649332,0,0.000225855,0.036814319,0.001016346,5060.142857,98.45266932,3935.666667,2.714285714,0.571428571,1.210526316,932.1315789,0,20057668
