actor_account,total_party_time,guild_join_count,average_party_time
20054638,20567.0,1.0,6855.666666666667
20054641,12323.0,0.0,2053.8333333333335
20054662,109999.0,0.0,4399.96
20054664,2264.0,0.0,2264.0
20054674,2447.0,0.0,1223.5
20054698,16982.0,0.0,1415.1666666666667
20054702,14372.0,0.0,1796.5
20054715,36716.0,0.0,1468.64
20054725,39940.0,0.0,7988.0
20054734,14109.0,1.0,3527.25
20054736,4377.0,0.0,2188.5
20054740,17247.0,0.0,4311.75
20054742,6726.0,0.0,2242.0
20054749,10916.0,1.0,3638.6666666666665
20054759,18972.0,0.0,1724.7272727272727
20054770,334770.0,0.0,334770.0
20054774,78371.0,0.0,6028.538461538462
20054780,68005.0,1.0,2428.75
20054800,3047.0,0.0,3047.0
20054807,53646.0,0.0,6705.75
20054822,15140.0,0.0,1892.5
20054831,12698.0,0.0,3174.5
20054841,77774.0,0.0,2046.6842105263158
20054849,145.0,0.0,145.0
20054851,721.0,0.0,360.5
20054854,3786.0,0.0,3786.0
20054858,37674.0,0.0,2093.0
20054859,27748.0,0.0,13874.0
20054864,895.0,0.0,447.5
20054874,159.0,0.0,159.0
20054878,31065.0,0.0,5177.5
20054883,8219.0,0.0,4109.5
20054907,5252.0,0.0,1313.0
20054912,5229.0,0.0,2614.5
20054934,27.0,0.0,27.0
20054935,1928.0,0.0,385.6
20054937,19145.0,0.0,1472.6923076923076
20054940,12400.0,0.0,12400.0
20054943,81533.0,0.0,4076.65
20054954,18772.0,0.0,2346.5
20054963,18472.0,1.0,1679.2727272727273
20054966,31034.0,0.0,3103.4
20054971,8095.0,0.0,2698.3333333333335
20054990,20928.0,0.0,3488.0
20054998,40704.0,2.0,3700.3636363636365
20055002,28636.0,0.0,2603.2727272727275
20055015,692.0,0.0,173.0
20055035,42955.0,0.0,2147.75
20055036,2925.0,0.0,975.0
20055040,12534.0,0.0,2089.0
20055042,5874.0,0.0,5874.0
20055045,13782.0,0.0,2756.4
20055055,6078.0,0.0,3039.0
20055056,2529.0,1.0,2529.0
20055062,3992.0,0.0,3992.0
20055065,58098.0,0.0,5809.8
20055070,45.0,0.0,45.0
20055079,723.0,0.0,361.5
20055085,6437.0,2.0,6437.0
20055102,25561.0,0.0,2130.0833333333335
20055104,12059.0,0.0,3014.75
20055110,19643.0,0.0,3928.6
20055114,115740.0,0.0,2314.8
20055120,5596.0,0.0,1119.2
20055122,10149.0,0.0,2537.25
20055128,9056.0,3.0,1293.7142857142858
20055130,5789.0,0.0,5789.0
20055133,11196.0,0.0,1866.0
20055138,726.0,0.0,242.0
20055142,35805.0,0.0,5115.0
20055149,5671.0,0.0,2835.5
20055150,14796.0,0.0,2959.2
20055160,15125.0,0.0,2160.714285714286
20055163,20494.0,0.0,1707.8333333333333
20055167,20345.0,1.0,3390.8333333333335
20055168,9480.0,1.0,3160.0
20055172,1798.0,0.0,1798.0
20055176,9313.0,0.0,2328.25
20055177,9157.0,0.0,1526.1666666666667
20055180,74529.0,0.0,8281.0
20055182,1464.0,0.0,1464.0
20055185,46222.0,0.0,3555.5384615384614
20055186,1563.0,0.0,1563.0
20055196,43130.0,1.0,1960.4545454545455
20055203,38067.0,1.0,2239.235294117647
20055212,1429.0,0.0,1429.0
20055213,2270.0,0.0,1135.0
20055219,6171.0,0.0,6171.0
20055226,30279.0,0.0,15139.5
20055239,34195.0,0.0,2279.6666666666665
20055248,243.0,0.0,121.5
20055249,10879.0,0.0,1813.1666666666667
20055261,13572.0,0.0,6786.0
20055271,44847.0,0.0,2989.8
20055278,41698.0,0.0,2978.4285714285716
20055294,21681.0,0.0,4336.2
20055302,35906.0,1.0,1795.3
20055319,97.0,0.0,32.333333333333336
20055325,24253.0,1.0,4850.6
20055335,36054.0,0.0,3004.5
20055348,4335.0,0.0,2167.5
20055351,15016.0,0.0,1668.4444444444443
20055362,24661.0,1.0,2241.909090909091
20055367,14432.0,0.0,14432.0
20055381,27202.0,0.0,2092.4615384615386
20055389,3829.0,1.0,765.8
20055394,3971.0,0.0,1985.5
20055401,156.0,0.0,156.0
20055405,17900.0,0.0,1988.888888888889
20055410,54807.0,0.0,1957.392857142857
20055417,9154.0,1.0,1307.7142857142858
20055419,950.0,0.0,950.0
20055424,29014.0,1.0,2417.8333333333335
20055427,109933.0,0.0,5496.65
20055433,11450.0,0.0,1431.25
20055435,13299.0,0.0,3324.75
20055438,12.0,0.0,12.0
20055441,41486.0,0.0,2592.875
20055454,52320.0,0.0,4024.6153846153848
20055470,57122.0,0.0,2483.5652173913045
20055471,23317.0,0.0,4663.4
20055473,84343.0,0.0,84343.0
20055477,3501.0,0.0,1167.0
20055479,18792.0,2.0,2684.5714285714284
20055492,4204.0,0.0,1051.0
20055493,33418.0,0.0,8354.5
20055506,7459.0,0.0,3729.5
20055524,54436.0,0.0,5443.6
20055527,6512.0,0.0,6512.0
20055534,8110.0,0.0,4055.0
20055540,15350.0,0.0,1705.5555555555557
20055542,25238.0,0.0,1802.7142857142858
20055556,13584.0,0.0,4528.0
20055571,1813.0,0.0,1813.0
20055591,43917.0,3.0,5489.625
20055594,24263.0,0.0,2695.8888888888887
20055602,134941.0,0.0,7496.722222222223
20055609,5.0,0.0,5.0
20055613,7554.0,1.0,2518.0
20055627,18455.0,0.0,3691.0
20055629,9139.0,0.0,9139.0
20055635,14756.0,0.0,1341.4545454545455
20055641,47627.0,1.0,4762.7
20055648,5.0,0.0,5.0
20055653,32040.0,0.0,2912.7272727272725
20055681,2026.0,0.0,405.2
20055682,12437.0,0.0,4145.666666666667
20055700,61079.0,0.0,1970.2903225806451
20055715,3663.0,0.0,1831.5
20055718,21080.0,0.0,7026.666666666667
20055720,48751.0,0.0,3250.0666666666666
20055731,56482.0,0.0,3765.4666666666667
20055733,58599.0,0.0,3662.4375
20055745,20837.0,0.0,4167.4
20055746,56800.0,0.0,5680.0
20055752,2903.0,0.0,1451.5
20055761,17745.0,0.0,2957.5
20055768,46.0,0.0,15.333333333333334
20055771,6458.0,0.0,3229.0
20055790,42520.0,0.0,2657.5
20055859,2020.0,0.0,1010.0
20055860,57187.0,0.0,1906.2333333333333
20055866,142.0,0.0,142.0
20055869,215.0,0.0,107.5
20055875,1883.0,0.0,1883.0
20055882,4311.0,0.0,1437.0
20055901,14916.0,0.0,4972.0
20055921,65083.0,2.0,3425.4210526315787
20055926,69855.0,0.0,2328.5
20055962,85545.0,0.0,5346.5625
20055974,114877.0,1.0,3705.7096774193546
20055981,20197.0,0.0,2885.285714285714
20055991,39103.0,0.0,2172.3888888888887
20056018,9473.0,0.0,2368.25
20056019,7108.0,0.0,1777.0
20056022,18345.0,1.0,9172.5
20056042,12527.0,0.0,1391.888888888889
20056045,8560.0,0.0,8560.0
20056056,13423.0,0.0,6711.5
20056061,53066.0,1.0,3537.733333333333
20056062,43336.0,0.0,5417.0
20056063,67.0,1.0,33.5
20056067,13195.0,2.0,2639.0
20056081,16130.0,0.0,2016.25
20056089,7700.0,0.0,1925.0
20056095,21106.0,0.0,3517.6666666666665
20056101,108052.0,0.0,2512.8372093023254
20056105,55598.0,1.0,2316.5833333333335
20056118,10240.0,0.0,5120.0
20056120,8677.0,0.0,1735.4
20056125,1058.0,0.0,1058.0
20056133,89078.0,0.0,4948.777777777777
20056136,78620.0,0.0,8735.555555555555
20056144,45614.0,0.0,3508.769230769231
20056147,27060.0,0.0,13530.0
20056177,45699.0,0.0,4154.454545454545
20056183,12695.0,0.0,3173.75
20056185,20261.0,0.0,3376.8333333333335
20056200,4433.0,1.0,4433.0
20056202,2045.0,0.0,2045.0
20056206,46590.0,1.0,6655.714285714285
20056212,11502.0,0.0,3834.0
20056231,4128.0,0.0,1032.0
20056241,12446.0,0.0,1555.75
20056254,55068.0,0.0,5006.181818181818
20056262,932.0,0.0,932.0
20056276,18936.0,0.0,9468.0
20056278,21092.0,0.0,1917.4545454545455
20056292,83136.0,0.0,3958.8571428571427
20056293,44465.0,0.0,2964.3333333333335
20056300,70015.0,1.0,2500.535714285714
20056317,17969.0,1.0,1633.5454545454545
20056318,65024.0,0.0,2322.285714285714
20056329,36430.0,0.0,6071.666666666667
20056331,3290.0,0.0,3290.0
20056341,29471.0,0.0,2267.0
20056343,14579.0,0.0,2429.8333333333335
20056347,2866.0,0.0,1433.0
20056348,49313.0,1.0,3082.0625
20056350,56500.0,0.0,3323.529411764706
20056352,11018.0,0.0,11018.0
20056356,9759.0,0.0,1626.5
20056360,1986.0,0.0,993.0
20056370,61834.0,0.0,5152.833333333333
20056371,102677.0,1.0,3111.4242424242425
20056373,263.0,0.0,263.0
20056403,10661.0,0.0,3553.6666666666665
20056408,421.0,0.0,421.0
20056411,65692.0,0.0,6569.2
20056417,2434.0,0.0,2434.0
20056426,15305.0,0.0,1913.125
20056431,3417.0,0.0,3417.0
20056449,898.0,0.0,449.0
20056455,24584.0,1.0,1756.0
20056467,23771.0,0.0,5942.75
20056470,1158.0,0.0,193.0
20056472,61174.0,0.0,2265.703703703704
20056479,35057.0,0.0,3187.0
20056484,531.0,0.0,531.0
20056492,5090.0,0.0,1272.5
20056494,57045.0,0.0,3355.5882352941176
20056504,74101.0,0.0,3087.5416666666665
20056522,44848.0,0.0,2803.0
20056529,9938.0,0.0,1104.2222222222222
20056532,18644.0,0.0,4661.0
20056541,15136.0,0.0,2162.285714285714
20056547,51841.0,1.0,10368.2
20056557,10803.0,0.0,1800.5
20056574,351.0,0.0,351.0
20056589,11289.0,0.0,5644.5
20056590,30721.0,0.0,3840.125
20056607,2032.0,0.0,2032.0
20056608,106214.0,0.0,7586.714285714285
20056610,34285.0,0.0,4285.625
20056619,16736.0,0.0,3347.2
20056620,18664.0,0.0,6221.333333333333
20056654,2512.0,0.0,418.6666666666667
20056656,13460.0,0.0,13460.0
20056660,134001.0,0.0,4187.53125
20056678,16977.0,0.0,5659.0
20056710,3203.0,1.0,3203.0
20056713,1793.0,0.0,896.5
20056718,37164.0,0.0,6194.0
20056721,35972.0,1.0,2997.6666666666665
20056723,2392.0,0.0,598.0
20056750,8978.0,0.0,2992.6666666666665
20056757,2113.0,0.0,1056.5
20056765,18852.0,1.0,4713.0
20056779,31966.0,0.0,2663.8333333333335
20056787,4937.0,0.0,822.8333333333334
20056801,66598.0,0.0,6659.8
20056808,53866.0,1.0,4896.909090909091
20056830,44133.0,1.0,7355.5
20056838,8328.0,0.0,2082.0
20056841,5526.0,0.0,1105.2
20056845,19372.0,0.0,6457.333333333333
20056847,85222.0,0.0,3277.769230769231
20056856,3498.0,0.0,3498.0
20056862,20293.0,0.0,2254.777777777778
20056866,55392.0,0.0,3077.3333333333335
20056868,43176.0,0.0,2698.5
20056880,27018.0,0.0,9006.0
20056881,20542.0,0.0,2934.5714285714284
20056890,21369.0,0.0,1335.5625
20056891,26196.0,0.0,5239.2
20056893,1007.0,1.0,1007.0
20056901,14212.0,0.0,2030.2857142857142
20056920,14277.0,0.0,14277.0
20056923,4057.0,0.0,1352.3333333333333
20056927,11892.0,0.0,5946.0
20056935,116011.0,1.0,7250.6875
20056940,90354.0,1.0,2509.8333333333335
20056943,2929.0,1.0,976.3333333333334
20056949,74355.0,0.0,8261.666666666666
20056956,651.0,0.0,325.5
20056966,11569.0,0.0,11569.0
20056969,15545.0,3.0,1554.5
20056974,456.0,0.0,152.0
20056981,9214.0,0.0,1535.6666666666667
20056986,10844.0,0.0,5422.0
20057006,4231.0,1.0,4231.0
20057012,7206.0,0.0,1801.5
20057013,3455.0,0.0,1151.6666666666667
20057026,79457.0,0.0,4414.277777777777
20057035,47403.0,0.0,3950.25
20057047,7322.0,0.0,3661.0
20057061,26681.0,0.0,3811.5714285714284
20057089,30796.0,0.0,3421.777777777778
20057098,6732.0,0.0,1683.0
20057102,27644.0,0.0,3949.1428571428573
20057103,32247.0,0.0,5374.5
20057104,27386.0,0.0,1956.142857142857
20057139,7263.0,0.0,1452.6
20057141,24128.0,0.0,3016.0
20057147,49473.0,1.0,2061.375
20057148,16284.0,0.0,5428.0
20057162,2639.0,0.0,2639.0
20057164,4286.0,0.0,1428.6666666666667
20057178,442.0,0.0,442.0
20057193,21294.0,0.0,2661.75
20057208,54009.0,0.0,5400.9
20057214,15083.0,0.0,3770.75
20057245,24879.0,0.0,2487.9
20057248,6900.0,0.0,3450.0
20057256,13769.0,0.0,6884.5
20057257,26531.0,0.0,4421.833333333333
20057263,32715.0,0.0,8178.75
20057264,5905.0,0.0,590.5
20057276,6206.0,0.0,3103.0
20057310,91068.0,0.0,3959.478260869565
20057323,81962.0,0.0,4098.1
20057330,33.0,0.0,33.0
20057338,40733.0,0.0,5091.625
20057346,14470.0,0.0,4823.333333333333
20057348,79.0,0.0,79.0
20057370,31493.0,0.0,3149.3
20057398,1741.0,0.0,1741.0
20057413,1766.0,0.0,588.6666666666666
20057420,2883.0,0.0,2883.0
20057422,74546.0,0.0,5734.307692307692
20057428,19583.0,0.0,9791.5
20057435,99413.0,1.0,3550.464285714286
20057446,66579.0,0.0,4438.6
20057458,16161.0,0.0,1795.6666666666667
20057460,27883.0,0.0,2144.846153846154
20057464,28369.0,0.0,2182.230769230769
20057476,54320.0,0.0,2361.7391304347825
20057491,36343.0,0.0,7268.6
20057497,51107.0,0.0,5678.555555555556
20057508,29375.0,0.0,3671.875
20057521,438.0,0.0,219.0
20057532,63635.0,0.0,2651.4583333333335
20057533,41071.0,0.0,3422.5833333333335
20057535,20146.0,0.0,2878.0
20057545,14309.0,0.0,4769.666666666667
20057560,2085.0,0.0,2085.0
20057561,17258.0,0.0,1917.5555555555557
20057570,17934.0,0.0,4483.5
20057581,62027.0,0.0,827.0266666666666
20057583,58643.0,0.0,2443.4583333333335
20057588,93123.0,0.0,7163.307692307692
20057602,79728.0,0.0,4429.333333333333
20057608,18414.0,0.0,2301.75
20057612,729.0,0.0,729.0
20057657,49243.0,0.0,3517.3571428571427
20057666,22133.0,0.0,2012.090909090909
20057668,1304.0,0.0,1304.0
20057669,17259.0,0.0,2465.5714285714284
20057670,11109.0,0.0,5554.5
20057677,17896.0,0.0,8948.0
20057696,15591.0,0.0,1559.1
20057708,11627.0,0.0,2325.4
20057722,6588.0,0.0,1098.0
20057728,3105.0,0.0,1552.5
20057761,16744.0,0.0,3348.8
20057773,1720.0,0.0,1720.0
20057807,16344.0,0.0,4086.0
20057823,12844.0,0.0,1834.857142857143
20057844,1943.0,0.0,1943.0
20057851,7599.0,1.0,1899.75
20057855,11203.0,0.0,3734.3333333333335
20057859,40834.0,0.0,1775.391304347826
20057874,11659.0,0.0,1295.4444444444443
20057885,31414.0,0.0,3141.4
20057898,221.0,0.0,221.0
20057908,33131.0,0.0,4733.0
20057925,19473.0,0.0,4868.25
20057941,6155.0,0.0,1231.0
20057947,70814.0,1.0,5058.142857142857
20057957,24237.0,0.0,2693.0
20057958,14370.0,0.0,1437.0
20057974,10495.0,0.0,2623.75
20057989,79038.0,0.0,7185.272727272727
20057998,51090.0,0.0,7298.571428571428
20058004,1309.0,0.0,261.8
20058011,424.0,0.0,424.0
20058013,16892.0,0.0,3378.4
20058016,17306.0,0.0,8653.0
20058038,8696.0,0.0,4348.0
20058042,34347.0,0.0,3122.4545454545455
20058047,15415.0,0.0,5138.333333333333
20058053,45066.0,0.0,3755.5
20058083,6554.0,0.0,3277.0
20058090,11603.0,0.0,1933.8333333333333
20058106,60484.0,0.0,5040.333333333333
20058108,4393.0,0.0,4393.0
20058120,39187.0,0.0,3265.5833333333335
20058121,1792.0,0.0,1792.0
20058137,4456.0,0.0,2228.0
20058159,22454.0,0.0,3742.3333333333335
20058167,36704.0,0.0,4588.0
20058169,1625.0,0.0,541.6666666666666
20058171,6786.0,0.0,6786.0
20058172,49616.0,0.0,3816.6153846153848
20058183,2852.0,0.0,2852.0
20058207,9214.0,0.0,1023.7777777777778
20058211,14052.0,0.0,3513.0
20058217,41476.0,0.0,5925.142857142857
20058222,43460.0,0.0,5432.5
20058249,39058.0,0.0,6509.666666666667
20058267,22171.0,0.0,7390.333333333333
20058269,34443.0,0.0,5740.5
20058273,2758.0,0.0,919.3333333333334
20058288,32.0,0.0,32.0
20058293,75568.0,0.0,2437.6774193548385
20058294,75.0,0.0,75.0
20058305,45037.0,1.0,5629.625
20058314,50437.0,1.0,2401.7619047619046
20058316,8984.0,0.0,2994.6666666666665
20058322,3647.0,0.0,1823.5
20058335,287.0,0.0,287.0
20058348,26507.0,0.0,2409.7272727272725
20058349,18387.0,0.0,835.7727272727273
20058350,106751.0,0.0,7116.733333333334
20058383,49.0,0.0,49.0
20058386,31621.0,0.0,7905.25
20058403,6887.0,1.0,983.8571428571429
20058404,12029.0,0.0,4009.6666666666665
20058411,36792.0,0.0,3344.7272727272725
20058415,154.0,0.0,154.0
20058433,18362.0,0.0,1836.2
20058436,51932.0,0.0,3054.823529411765
20058440,8316.0,0.0,2772.0
20058444,3450.0,0.0,1150.0
20058460,10917.0,0.0,2729.25
20058464,272755.0,1.0,5803.297872340426
20058465,612.0,0.0,306.0
20058478,21967.0,0.0,7322.333333333333
20058479,20630.0,0.0,2578.75
20058487,5234.0,0.0,1308.5
20058498,68.0,0.0,68.0
20058509,84840.0,0.0,8484.0
20058516,43760.0,0.0,3125.714285714286
20058527,5227.0,0.0,2613.5
20058555,15936.0,0.0,3187.2
20058565,14083.0,0.0,4694.333333333333
20058566,12933.0,0.0,4311.0
20058572,17085.0,0.0,3417.0
20058579,92.0,0.0,92.0
20058593,38763.0,1.0,3230.25
20058625,4519.0,1.0,1129.75
20058635,619.0,0.0,309.5
20058642,54878.0,0.0,4988.909090909091
20058643,22694.0,3.0,7564.666666666667
20058664,5884.0,0.0,5884.0
20058665,13347.0,0.0,1906.7142857142858
20058679,121.0,0.0,121.0
20058715,28274.0,0.0,4039.1428571428573
20058716,72655.0,1.0,2343.7096774193546
20058737,1236.0,0.0,618.0
20058749,17803.0,0.0,2225.375
20058761,34301.0,0.0,3430.1
20058766,5678.0,0.0,2839.0
20058781,47016.0,0.0,3616.6153846153848
20058786,150.0,0.0,150.0
20058834,81425.0,0.0,3131.730769230769
20058843,18041.0,3.0,3608.2
20058849,100709.0,0.0,6294.3125
20058852,20778.0,0.0,1888.909090909091
20058870,18768.0,1.0,6256.0
20058877,637.0,0.0,637.0
20058881,52144.0,2.0,2005.5384615384614
20058893,11644.0,0.0,2328.8
20058900,1861.0,0.0,372.2
20058903,12970.0,0.0,12970.0
20058911,42807.0,0.0,4280.7
20058929,188.0,0.0,188.0
20058934,22786.0,0.0,5696.5
20058954,10124.0,1.0,1687.3333333333333
20058981,20639.0,2.0,2293.222222222222
20058996,2319.0,0.0,386.5
20058999,11962.0,0.0,1708.857142857143
20059007,18389.0,0.0,3677.8
20059009,4375.0,2.0,1093.75
20059013,8686.0,1.0,4343.0
20059034,42154.0,0.0,1621.3076923076924
20059048,21358.0,0.0,5339.5
20059052,3966.0,0.0,3966.0
20059083,22195.0,0.0,5548.75
20059097,1462.0,0.0,731.0
20059112,513.0,0.0,513.0
20059113,15948.0,0.0,2278.285714285714
20059114,1067.0,0.0,533.5
20059115,23.0,0.0,23.0
20059121,49833.0,6.0,4152.75
20059123,13225.0,0.0,3306.25
20059149,54.0,0.0,54.0
20059166,28843.0,0.0,2622.090909090909
20059189,6275.0,0.0,2091.6666666666665
20059196,5834.0,0.0,2917.0
20059261,88273.0,0.0,3043.896551724138
20059264,1521.0,0.0,1521.0
20059266,155455.0,0.0,8181.8421052631575
20059275,9438.0,0.0,1887.6
20059283,2598.0,0.0,2598.0
20059284,49245.0,0.0,2141.086956521739
20059289,310.0,0.0,103.33333333333333
20059292,5050.0,0.0,2525.0
20059312,11028.0,1.0,3676.0
20059320,641.0,0.0,641.0
20059322,17956.0,0.0,1795.6
20059329,129.0,0.0,129.0
20059337,25527.0,0.0,3646.714285714286
20059351,712.0,1.0,356.0
20059357,34030.0,3.0,2617.6923076923076
20059360,41467.0,0.0,3455.5833333333335
20059365,14399.0,1.0,959.9333333333333
20059369,49918.0,0.0,5546.444444444444
20059373,125361.0,0.0,4643.0
20059375,5320.0,0.0,1064.0
20059397,13435.0,0.0,4478.333333333333
20059406,5934.0,0.0,1978.0
20059418,48502.0,0.0,4041.8333333333335
20059431,9786.0,0.0,3262.0
20059435,40296.0,0.0,2878.285714285714
20059440,1599.0,0.0,799.5
20059441,26314.0,0.0,2392.181818181818
20059444,110746.0,0.0,5033.909090909091
20059457,38727.0,1.0,5532.428571428572
20059464,5975.0,0.0,1195.0
20059466,53376.0,0.0,4448.0
20059471,36824.0,0.0,18412.0
20059475,90456.0,0.0,3932.8695652173915
20059481,25896.0,0.0,3237.0
20059485,3921.0,0.0,1307.0
20059490,12460.0,0.0,3115.0
20059493,58518.0,0.0,5319.818181818182
20059499,43079.0,1.0,3589.9166666666665
20059513,22619.0,0.0,2827.375
20059532,29060.0,0.0,1709.4117647058824
20059541,10533.0,1.0,2106.6
20059560,4445.0,2.0,2222.5
20059561,66595.0,2.0,1958.6764705882354
20059588,39167.0,0.0,5595.285714285715
20059596,24741.0,0.0,1903.1538461538462
20059599,11568.0,0.0,1928.0
20059609,5542.0,0.0,5542.0
20059611,21067.0,0.0,1239.235294117647
20059613,132095.0,0.0,2641.9
20059652,20181.0,0.0,2018.1
20059670,7656.0,0.0,7656.0
20059687,19137.0,0.0,4784.25
20059692,1494.0,1.0,1494.0
20059696,17603.0,0.0,1035.4705882352941
20059697,70350.0,0.0,1954.1666666666667
20059704,12.0,0.0,12.0
20059710,20031.0,0.0,4006.2
20059713,4163.0,0.0,1040.75
20059714,21711.0,0.0,3618.5
20059717,57795.0,1.0,4445.7692307692305
20059722,2038.0,0.0,1019.0
20059755,53020.0,0.0,13255.0
20059761,22864.0,0.0,5716.0
20059770,225.0,0.0,112.5
20059775,8382.0,0.0,4191.0
20059786,55218.0,0.0,3067.6666666666665
20059794,9942.0,0.0,4971.0
20059802,69221.0,0.0,6292.818181818182
20059808,54461.0,0.0,6051.222222222223
20059820,2279.0,0.0,1139.5
20059824,61847.0,0.0,2811.2272727272725
20059835,4891.0,0.0,2445.5
20059846,13151.0,0.0,1643.875
20059851,7345.0,0.0,1469.0
20059860,264.0,0.0,264.0
20059861,6136.0,0.0,6136.0
20059881,37683.0,0.0,37683.0
20059899,13131.0,1.0,2626.2
20059916,1052.0,1.0,1052.0
20059919,87602.0,0.0,2136.6341463414633
20059930,60214.0,1.0,3345.222222222222
20059963,39582.0,0.0,4398.0
20059967,2733.0,0.0,2733.0
20059972,40305.0,2.0,3100.3846153846152
20059976,39132.0,1.0,3557.4545454545455
20059986,182525.0,0.0,5887.903225806452
20060000,8848.0,0.0,2212.0
20060014,9009.0,0.0,1287.0
20060020,1526.0,0.0,763.0
20060027,30313.0,0.0,1894.5625
20060035,36063.0,0.0,4007.0
20060037,50846.0,0.0,4237.166666666667
20060041,12942.0,1.0,1078.5
20060046,15277.0,0.0,1697.4444444444443
20060050,73088.0,0.0,5622.153846153846
20060053,29966.0,0.0,7491.5
20060056,8829.0,0.0,1765.8
20060072,27012.0,0.0,3376.5
20060075,21808.0,0.0,3115.4285714285716
20060081,69934.0,1.0,2913.9166666666665
20060111,31868.0,0.0,1448.5454545454545
20060112,13801.0,0.0,1971.5714285714287
20060141,21629.0,0.0,7209.666666666667
20060153,57841.0,0.0,2892.05
20060157,32158.0,0.0,16079.0
20060170,14501.0,0.0,7250.5
20060183,14773.0,0.0,3693.25
20060205,31306.0,1.0,2408.153846153846
20060226,62343.0,0.0,2226.535714285714
20060227,10013.0,0.0,3337.6666666666665
20060233,20379.0,0.0,5094.75
20060246,44429.0,0.0,2776.8125
20060248,16352.0,0.0,1486.5454545454545
20060252,30023.0,1.0,6004.6
20060254,17463.0,0.0,2910.5
20060266,123820.0,0.0,6191.0
20060271,290.0,0.0,290.0
20060272,11484.0,0.0,5742.0
20060274,15655.0,0.0,3131.0
20060276,47059.0,1.0,9411.8
20060288,54436.0,0.0,3402.25
20060296,18192.0,0.0,4548.0
20060297,33202.0,0.0,3689.1111111111113
20060308,9524.0,0.0,1904.8
20060314,36770.0,0.0,2828.4615384615386
20060316,19041.0,1.0,1904.1
20060327,19526.0,0.0,6508.666666666667
20060329,70338.0,1.0,5861.5
20060334,13672.0,0.0,1953.142857142857
20060346,74365.0,0.0,5311.785714285715
20060348,27.0,0.0,27.0
20060349,28991.0,0.0,1705.3529411764705
20060367,12159.0,0.0,3039.75
20060373,4088.0,0.0,1362.6666666666667
20060387,882.0,1.0,882.0
20060395,123.0,0.0,123.0
20060422,19048.0,1.0,2116.4444444444443
20060445,33917.0,0.0,3083.3636363636365
20060446,39066.0,0.0,7813.2
20060459,63914.0,0.0,3994.625
20060467,30637.0,0.0,10212.333333333334
20060475,444.0,0.0,444.0
20060479,43681.0,0.0,8736.2
20060480,19849.0,2.0,1654.0833333333333
20060482,1426.0,0.0,1426.0
20060487,174.0,0.0,174.0
20060491,342.0,0.0,171.0
20060507,11127.0,0.0,2225.4
20060527,1120.0,0.0,560.0
20060546,368.0,0.0,73.6
20060547,18930.0,0.0,2103.3333333333335
20060548,2746.0,0.0,2746.0
20060550,6541.0,0.0,1635.25
20060555,637.0,0.0,637.0
20060560,37995.0,0.0,1999.7368421052631
20060565,36998.0,0.0,2846.0
20060567,36660.0,0.0,4073.3333333333335
20060568,23684.0,0.0,3383.4285714285716
20060571,5052.0,0.0,5052.0
20060576,97590.0,1.0,3753.4615384615386
20060586,9181.0,0.0,4590.5
20060606,2580.0,1.0,2580.0
20060608,64325.0,1.0,4288.333333333333
20060610,13958.0,4.0,4652.666666666667
20060619,14554.0,0.0,2425.6666666666665
20060629,86508.0,0.0,5088.705882352941
20060636,16111.0,0.0,2013.875
20060637,833.0,2.0,833.0
20060639,70.0,0.0,70.0
20060658,29352.0,0.0,3669.0
20060670,38298.0,0.0,3829.8
20060671,21055.0,1.0,1503.9285714285713
20060700,35246.0,0.0,3204.181818181818
20060705,8612.0,0.0,2870.6666666666665
20060716,47543.0,0.0,5282.555555555556
20060726,44461.0,0.0,5557.625
20060730,6940.0,0.0,1388.0
20060741,31395.0,0.0,2415.0
20060747,47266.0,0.0,6752.285714285715
20060753,25614.0,1.0,2328.5454545454545
20060758,9351.0,0.0,4675.5
20060764,16106.0,0.0,4026.5
20060765,2424.0,0.0,2424.0
20060784,30829.0,0.0,3853.625
20060816,11524.0,0.0,1646.2857142857142
20060823,1237.0,1.0,1237.0
20060837,37037.0,1.0,2314.8125
20060839,100828.0,0.0,6301.75
20060844,26852.0,0.0,3836.0
20060853,8819.0,0.0,2939.6666666666665
20060855,21973.0,0.0,4394.6
20060860,14477.0,0.0,2068.1428571428573
20060881,86.0,0.0,86.0
20060886,2101.0,0.0,700.3333333333334
20060894,4282.0,1.0,4282.0
20060920,422.0,1.0,140.66666666666666
20060959,25313.0,0.0,2109.4166666666665
20060964,53375.0,0.0,4105.7692307692305
20060969,18131.0,2.0,6043.666666666667
20060980,325.0,0.0,325.0
20060986,13565.0,1.0,6782.5
20060990,31828.0,1.0,3182.8
20060993,9257.0,0.0,3085.6666666666665
20060995,9850.0,1.0,3283.3333333333335
20060999,1182.0,1.0,1182.0
20061017,13363.0,0.0,6681.5
20061019,1232.0,0.0,1232.0
20061023,39853.0,1.0,2490.8125
20061027,21414.0,0.0,1784.5
20061031,8806.0,1.0,1258.0
20061044,2746.0,0.0,1373.0
20061061,23248.0,0.0,2113.4545454545455
20061066,59105.0,0.0,2110.8928571428573
20061068,55897.0,0.0,3726.4666666666667
20061080,22550.0,0.0,7516.666666666667
20061082,20055.0,0.0,2865.0
20061126,36524.0,0.0,1352.7407407407406
20061135,104225.0,0.0,3722.3214285714284
20061141,13443.0,0.0,2240.5
20061147,7887.0,0.0,7887.0
20061149,55602.0,0.0,4633.5
