actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,playtime_per_day,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,sit_count_perday,item_get_count_perday,exp_repair_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,guild_join_count,average_party_time,login_total_day
20155199,28.0,27.0,1.0,73503.0,7.215746296069548,28.0,44.0,10500.42857142857,76.0,161456040.0,485.0,0.0,1001.0,0.0,0.0,1.0,27.0,45.0,20.0,8.0,10.857142857142858,69.28571428571429,0.0,143.0,0.0,6.428571428571429,17268.0,1.0,17268.0,7.0
20155211,4.0,4.0,1.0,355772.0,-9.496272893875851,4.0,0.0,88943.0,4091.0,363609962.0,18099.0,0.0,882.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1022.75,4524.75,0.0,220.5,0.0,1.25,0.0,0.0,0.0,4.0
20155219,30.0,29.0,1.0,73965.0,1367.7137294666395,30.0,0.0,18491.25,7.0,86696661.0,40605.0,0.0,743.0,0.0,0.0,7.0,23.0,131.0,13.0,12.0,1.75,10151.25,0.0,185.75,0.0,32.75,124.0,0.0,124.0,4.0
20155222,319.0,319.0,1.0,476700.0,14.623771764212293,319.0,0.0,68100.0,197.0,534177952.0,118250.0,0.0,3687.0,0.0,4.0,31.0,42.0,551.0,51.0,27.0,28.142857142857146,16892.85714285714,0.0,526.7142857142857,0.5714285714285714,78.71428571428571,20689.0,0.0,1149.388888888889,7.0
20155226,36.0,36.0,1.0,202337.0,-41.871481735915815,36.0,0.0,28905.285714285717,727.0,111778244.0,81004.0,0.0,1831.0,0.0,2.0,185.0,75.0,381.0,230.0,62.0,103.85714285714286,11572.0,0.0,261.57142857142856,0.2857142857142857,54.42857142857143,39799.0,0.0,4974.875,7.0
20155230,13.0,13.0,1.0,83796.0,-8.644529571817271,13.0,36.0,16759.2,206.0,40916973.0,1522.0,0.0,46.0,0.0,0.0,0.0,20.0,67.0,16.0,4.0,41.2,304.4,0.0,9.2,0.0,13.4,15661.0,0.0,2237.285714285714,5.0
20155231,12.0,12.0,1.0,417824.0,-11.585804070613465,12.0,46.0,69637.33333333331,1306.0,244221168.0,15692.0,0.0,9311.0,0.0,0.0,9.0,24.0,40.0,30.0,0.0,217.66666666666663,2615.333333333333,0.0,1551.833333333333,0.0,6.666666666666668,0.0,0.0,0.0,6.0
20155232,154.0,152.0,1.0,317657.0,676.2503140179501,154.0,30.0,45379.571428571435,36.0,213237056.0,158381.0,0.0,2556.0,1.0,0.0,22.0,52.0,248.0,43.0,523.0,5.142857142857143,22625.857142857134,0.0,365.1428571428572,0.0,35.42857142857143,28147.0,0.0,2814.7,7.0
20155236,56.0,56.0,1.0,500517.0,-54.064497309781686,56.0,39.0,71502.42857142858,20.0,113550270.0,287202.0,0.0,200.0,0.0,0.0,6.0,6.0,140.0,8.0,247.0,2.8571428571428568,41028.857142857145,0.0,28.57142857142857,0.0,20.0,0.0,0.0,0.0,7.0
20155251,5.0,4.0,1.0,12854.0,86.9075774078108,5.0,0.0,6427.0,1.0,48522535.0,120.0,0.0,326.0,0.0,0.0,1.0,1.0,18.0,2.0,4.0,0.5,60.0,0.0,163.0,0.0,9.0,0.0,0.0,0.0,2.0
20155253,1.0,1.0,1.0,12406.0,-99.69442205384493,1.0,0.0,12406.0,12.0,19381750.0,63.0,0.0,140.0,0.0,0.0,3.0,8.0,12.0,11.0,2.0,12.0,63.0,0.0,140.0,0.0,12.0,0.0,0.0,0.0,1.0
20155266,9.0,8.0,1.0,580400.0,84.48256030323914,9.0,0.0,82914.28571428571,51.0,960641109.0,42178.0,0.0,784.0,0.0,0.0,0.0,7.0,26.0,7.0,567.0,7.2857142857142865,6025.428571428572,0.0,112.0,0.0,3.7142857142857135,0.0,0.0,0.0,7.0
20155268,26.0,27.0,1.0,39600.0,-37.09219696969697,26.0,35.0,9900.0,87.0,16909130.0,668.0,0.0,24.0,0.0,0.0,3.0,5.0,38.0,6.0,0.0,21.75,167.0,0.0,6.0,0.0,9.5,2283.0,0.0,2283.0,4.0
20155274,7.0,6.0,1.0,450345.0,0.8989241581454218,7.0,0.0,64335.0,1241.0,701109216.0,45495.0,0.0,2036.0,0.0,0.0,0.0,5.0,20.0,5.0,0.0,177.28571428571428,6499.2857142857165,0.0,290.85714285714283,0.0,2.8571428571428568,0.0,0.0,0.0,7.0
20155277,10.0,9.0,1.0,551887.0,1.2773520666368297,10.0,40.0,78841.0,558.0,176249009.0,14337.0,0.0,342.0,0.0,0.0,79.0,68.0,252.0,161.0,4.0,79.71428571428571,2048.1428571428573,0.0,48.85714285714285,0.0,36.0,0.0,0.0,0.0,7.0
20155280,5.0,5.0,1.0,14687.0,10.343024443385307,5.0,0.0,4895.666666666667,11.0,17464581.0,37.0,0.0,130.0,0.0,0.0,4.0,4.0,20.0,7.0,1.0,3.6666666666666665,12.333333333333336,0.0,43.33333333333334,0.0,6.666666666666668,0.0,0.0,0.0,3.0
20155285,10.0,10.0,1.0,53804.0,8.515073228756226,10.0,36.0,17934.666666666668,59.0,31974392.0,10653.0,0.0,35.0,0.0,0.0,1.0,7.0,51.0,6.0,4.0,19.666666666666668,3551.0,0.0,11.666666666666664,0.0,17.0,18826.0,0.0,2689.428571428572,3.0
20155295,10.0,10.0,1.0,60542.0,26.11489544448482,10.0,35.0,12108.4,100.0,15737938.0,861.0,0.0,37.0,0.0,1.0,2.0,11.0,40.0,10.0,4.0,20.0,172.2,0.0,7.4,0.2,8.0,2151.0,0.0,2151.0,5.0
20155300,29.0,29.0,1.0,232782.0,32.88329853682845,29.0,38.0,33254.57142857143,448.0,110225767.0,1013.0,0.0,509.0,0.0,0.0,16.0,94.0,294.0,73.0,11.0,64.0,144.71428571428572,0.0,72.71428571428571,0.0,42.0,39776.0,0.0,3314.666666666666,7.0
20155302,8.0,7.0,1.0,493546.0,0.0,8.0,0.0,70506.57142857142,14.0,7304778.0,30419.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,8.0,0.0,2.0,4345.571428571428,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,7.0
20155304,12.0,13.0,1.0,94090.0,57.65749814007865,12.0,0.0,13441.428571428567,32.0,120826413.0,50429.0,0.0,1079.0,185.0,0.0,31.0,19.0,108.0,27.0,24.0,4.571428571428571,7204.142857142857,0.0,154.14285714285714,0.0,15.428571428571427,0.0,0.0,0.0,7.0
20155310,21.0,22.0,1.0,160651.0,6.817380532956532,21.0,32.0,26775.16666666667,139.0,60893165.0,2729.0,0.0,1084.0,0.0,0.0,6.0,44.0,166.0,45.0,108.0,23.16666666666667,454.83333333333326,0.0,180.66666666666663,0.0,27.66666666666667,13989.0,0.0,1998.428571428572,6.0
20155320,8.0,8.0,1.0,65012.0,-22.52365717098381,8.0,30.0,10835.333333333334,69.0,25702422.0,478.0,0.0,640.0,0.0,0.0,0.0,16.0,60.0,11.0,21.0,11.5,79.66666666666667,0.0,106.66666666666669,0.0,10.0,20965.0,0.0,3494.166666666666,6.0
20155324,10.0,9.0,1.0,77189.0,8.6516213450103,10.0,30.0,12864.833333333336,117.0,20007339.0,661.0,0.0,386.0,0.0,0.0,6.0,39.0,58.0,39.0,34.0,19.5,110.16666666666669,0.0,64.33333333333333,0.0,9.666666666666666,3480.0,0.0,1740.0,6.0
20155327,95.0,94.0,1.0,235502.0,11.245607255989334,95.0,0.0,33643.142857142855,84.0,269532450.0,19962.0,0.0,1766.0,0.0,0.0,50.0,48.0,380.0,46.0,104.0,12.0,2851.714285714286,0.0,252.28571428571428,0.0,54.28571428571429,8519.0,0.0,1419.833333333333,7.0
20155336,39.0,38.0,1.0,500333.0,-0.5096625647318885,39.0,0.0,71476.14285714286,54.0,0.0,11928.0,0.0,0.0,0.0,0.0,13.0,10.0,35.0,29.0,0.0,7.7142857142857135,1704.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0
20155353,75.0,73.0,1.0,182027.0,138.60993698737,75.0,33.0,26003.857142857134,127.0,61561543.0,92465.0,0.0,786.0,0.0,1.0,8.0,17.0,182.0,19.0,83.0,18.142857142857142,13209.285714285714,0.0,112.28571428571428,0.14285714285714285,26.0,25905.0,0.0,1850.357142857143,7.0
20155362,9.0,8.0,1.0,501029.0,-4.8278921978568095,9.0,42.0,71575.57142857142,2430.0,226682203.0,11749.0,0.0,42.0,0.0,0.0,129.0,281.0,456.0,358.0,0.0,347.1428571428572,1678.4285714285709,0.0,6.0,0.0,65.14285714285714,0.0,0.0,0.0,7.0
20155365,7.0,7.0,1.0,531552.0,-6.214240563482032,7.0,0.0,88592.0,430.0,820648184.0,21448.0,0.0,9906.0,0.0,0.0,0.0,14.0,41.0,25.0,0.0,71.66666666666667,3574.666666666666,0.0,1651.0,0.0,6.833333333333332,0.0,0.0,0.0,6.0
20155367,22.0,22.0,1.0,139630.0,27.931211057795604,22.0,0.0,19947.14285714286,67.0,181135243.0,48565.0,0.0,2144.0,0.0,0.0,135.0,22.0,278.0,87.0,40.0,9.571428571428571,6937.857142857143,0.0,306.2857142857143,0.0,39.714285714285715,15798.0,0.0,5266.0,7.0
20155370,9.0,9.0,1.0,13734.0,-470.98835008009314,9.0,0.0,6867.0,0.0,32288.0,2736.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1368.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,2.0
20155375,12.0,11.0,1.0,623770.0,0.07097006909598089,12.0,44.0,89110.0,1589.0,270903458.0,30350.0,0.0,10546.0,0.0,0.0,127.0,119.0,311.0,205.0,53.0,227.0,4335.714285714285,0.0,1506.5714285714291,0.0,44.42857142857143,0.0,0.0,0.0,7.0
20155382,6.0,6.0,1.0,11470.0,487.67968613775065,6.0,0.0,11470.0,4.0,8072581.0,43.0,0.0,169.0,0.0,0.0,2.0,5.0,21.0,5.0,3.0,4.0,43.0,0.0,169.0,0.0,21.0,0.0,0.0,0.0,1.0
20155385,32.0,33.0,1.0,108364.0,-830.9778247388432,32.0,23.0,18060.666666666668,40.0,10239285.0,82296.0,0.0,1501.0,0.0,0.0,0.0,14.0,135.0,14.0,236.0,6.666666666666668,13716.0,0.0,250.16666666666663,0.0,22.5,6305.0,0.0,6305.0,6.0
20155386,63.0,63.0,1.0,245768.0,-240.397403242082,63.0,0.0,35109.71428571428,88.0,248554995.0,67208.0,0.0,2259.0,0.0,0.0,85.0,14.0,318.0,51.0,158.0,12.571428571428573,9601.142857142857,0.0,322.7142857142857,0.0,45.42857142857143,52550.0,0.0,6568.75,7.0
20155390,10.0,10.0,1.0,31035.0,203.25690349605284,10.0,0.0,7758.75,6.0,111565494.0,19749.0,0.0,533.0,0.0,0.0,0.0,1.0,22.0,1.0,3.0,1.5,4937.25,0.0,133.25,0.0,5.5,0.0,0.0,0.0,4.0
20155397,10.0,10.0,1.0,579531.0,106.31044240946558,10.0,0.0,82790.14285714286,2143.0,760793287.0,47816.0,0.0,9.0,0.0,0.0,0.0,41.0,73.0,39.0,3404.0,306.14285714285717,6830.857142857143,0.0,1.2857142857142858,0.0,10.428571428571429,0.0,0.0,0.0,7.0
20155416,28.0,27.0,1.0,562781.0,0.06028810496445331,28.0,0.0,80397.28571428571,3.0,9721820.0,48200.0,0.0,136.0,0.0,0.0,0.0,25.0,127.0,25.0,0.0,0.42857142857142855,6885.7142857142835,0.0,19.428571428571427,0.0,18.142857142857142,0.0,0.0,0.0,7.0
20155421,17.0,17.0,1.0,108759.0,0.33537454371592235,17.0,36.0,15537.0,94.0,62780021.0,10822.0,0.0,87.0,0.0,0.0,4.0,55.0,100.0,45.0,9.0,13.428571428571427,1546.0,0.0,12.428571428571427,0.0,14.285714285714285,33290.0,0.0,2560.769230769231,7.0
20155433,75.0,74.0,1.0,146273.0,77.72442624407786,75.0,35.0,20896.14285714286,68.0,301182481.0,11419.0,0.0,2052.0,0.0,0.0,20.0,36.0,257.0,46.0,63.0,9.714285714285714,1631.2857142857142,0.0,293.14285714285717,0.0,36.714285714285715,959.0,0.0,479.5,7.0
20155434,13.0,11.0,1.0,474204.0,-13.443790014424172,13.0,30.0,67743.42857142858,214.0,103280272.0,35624.0,0.0,27370.0,0.0,0.0,57.0,30.0,662.0,611.0,1.0,30.57142857142857,5089.142857142857,0.0,3910.0,0.0,94.57142857142857,0.0,0.0,0.0,7.0
20155436,1.0,1.0,1.0,18504.0,4.518050151318634,1.0,22.0,18504.0,21.0,3694404.0,12168.0,0.0,185.0,0.0,0.0,0.0,2.0,20.0,2.0,20.0,21.0,12168.0,0.0,185.0,0.0,20.0,0.0,0.0,0.0,1.0
20155440,30.0,31.0,1.0,118654.0,268.7988436967991,30.0,17.0,16950.571428571428,64.0,70316763.0,22771.0,0.0,908.0,0.0,0.0,12.0,11.0,86.0,16.0,100.0,9.142857142857142,3253.0,0.0,129.71428571428572,0.0,12.285714285714285,26406.0,1.0,8802.0,7.0
20155458,71.0,70.0,1.0,165649.0,-4.665539785932906,71.0,50.0,23664.142857142866,112.0,203823709.0,19683.0,0.0,1659.0,415.0,0.0,11.0,29.0,208.0,25.0,55.0,16.0,2811.857142857143,0.0,237.0,0.0,29.714285714285715,5341.0,0.0,5341.0,7.0
20155471,39.0,40.0,1.0,205560.0,2.9524810274372446,39.0,0.0,29365.714285714286,39.0,298398496.0,1471.0,0.0,2587.0,0.0,0.0,4.0,42.0,178.0,26.0,53.0,5.571428571428571,210.14285714285717,0.0,369.57142857142856,0.0,25.42857142857143,345.0,0.0,345.0,7.0
20155477,45.0,44.0,1.0,122448.0,83.8780135241082,45.0,0.0,17492.571428571428,37.0,150094969.0,3389.0,0.0,1226.0,0.0,0.0,11.0,16.0,109.0,18.0,11.0,5.285714285714286,484.1428571428572,0.0,175.14285714285714,0.0,15.571428571428573,11297.0,0.0,3765.666666666666,7.0
20155481,13.0,13.0,1.0,91655.0,-41.19295183023294,13.0,0.0,15275.833333333336,48.0,149994529.0,20668.0,0.0,1145.0,17.0,1.0,79.0,18.0,165.0,67.0,124.0,8.0,3444.666666666666,0.0,190.8333333333333,0.16666666666666666,27.5,15658.0,0.0,2236.8571428571427,6.0
20155490,65.0,64.0,1.0,170907.0,-519.3424552534418,65.0,7.0,24415.285714285717,61.0,199693701.0,10511.0,0.0,2148.0,0.0,0.0,119.0,29.0,222.0,58.0,72.0,8.714285714285714,1501.5714285714291,0.0,306.85714285714283,0.0,31.714285714285715,20289.0,0.0,5072.25,7.0
20155499,18.0,19.0,1.0,140035.0,181.247888027993,18.0,5.0,23339.16666666667,33.0,111846497.0,10761.0,0.0,667.0,0.0,0.0,14.0,22.0,78.0,24.0,63.0,5.5,1793.5,0.0,111.16666666666669,0.0,13.0,11112.0,0.0,11112.0,6.0
20155511,41.0,41.0,1.0,50299.0,-69.05461341179746,41.0,48.0,10059.8,45.0,96053207.0,717.0,0.0,535.0,0.0,0.0,2.0,4.0,36.0,7.0,2.0,9.0,143.4,0.0,107.0,0.0,7.2,3132.0,0.0,3132.0,5.0
20155520,16.0,16.0,1.0,356103.0,14.601421498836013,16.0,41.0,59350.5,586.0,115082106.0,3602.0,0.0,130.0,0.0,0.0,10.0,29.0,48.0,31.0,0.0,97.66666666666669,600.3333333333334,0.0,21.66666666666667,0.0,8.0,0.0,0.0,0.0,6.0
20155522,9.0,8.0,1.0,516791.0,-3.5021410976584346,9.0,23.0,73827.28571428571,0.0,4555676.0,34577.0,0.0,42.0,0.0,0.0,9.0,73.0,160.0,74.0,1.0,0.0,4939.571428571428,0.0,6.0,0.0,22.857142857142854,0.0,0.0,0.0,7.0
20155525,64.0,64.0,1.0,200397.0,-86.98582314106498,64.0,0.0,28628.142857142866,209.0,129359501.0,22457.0,0.0,1269.0,0.0,0.0,45.0,47.0,191.0,65.0,68.0,29.857142857142854,3208.142857142857,0.0,181.28571428571428,0.0,27.285714285714285,14141.0,0.0,1767.625,7.0
20155540,34.0,34.0,1.0,64925.0,35.93526376588371,34.0,33.0,10820.833333333334,41.0,26613071.0,1481.0,0.0,113.0,0.0,0.0,13.0,5.0,60.0,15.0,22.0,6.833333333333332,246.8333333333333,0.0,18.83333333333333,0.0,10.0,5709.0,0.0,1903.0,6.0
20155541,85.0,85.0,1.0,178171.0,106.21034287285809,85.0,49.0,35634.2,77.0,369991685.0,18669.0,0.0,2252.0,0.0,1.0,17.0,39.0,187.0,41.0,68.0,15.4,3733.8,0.0,450.4,0.2,37.4,41063.0,0.0,10265.75,5.0
20155554,31.0,32.0,1.0,165804.0,26.993039974910136,31.0,49.0,23686.285714285717,103.0,196303237.0,20976.0,0.0,1654.0,0.0,0.0,14.0,30.0,194.0,33.0,21.0,14.714285714285715,2996.5714285714284,0.0,236.28571428571428,0.0,27.714285714285715,18298.0,0.0,2614.0,7.0
20155555,15.0,14.0,1.0,608071.0,-14.009648544331169,15.0,0.0,86867.28571428571,793.0,940862735.0,44935.0,0.0,20954.0,0.0,0.0,0.0,8.0,17.0,5.0,0.0,113.28571428571428,6419.2857142857165,0.0,2993.4285714285716,0.0,2.4285714285714284,0.0,0.0,0.0,7.0
20155559,8.0,8.0,1.0,30774.0,12.320725287580428,8.0,0.0,30774.0,23.0,47609698.0,20297.0,0.0,426.0,0.0,0.0,8.0,9.0,39.0,9.0,3.0,23.0,20297.0,0.0,426.0,0.0,39.0,0.0,0.0,0.0,1.0
20155566,48.0,46.0,1.0,155281.0,0.6337671704844765,48.0,48.0,25880.16666666667,146.0,295731071.0,2460.0,0.0,1575.0,0.0,1.0,78.0,34.0,201.0,70.0,81.0,24.33333333333333,410.0,0.0,262.5,0.16666666666666666,33.5,0.0,0.0,0.0,6.0
20155571,24.0,25.0,1.0,17304.0,-537.8507281553398,24.0,0.0,2472.0,0.0,0.0,10106.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1443.7142857142858,0.0,2.7142857142857144,0.0,0.7142857142857143,0.0,0.0,0.0,7.0
20155572,30.0,31.0,1.0,93919.0,109.53737795334276,30.0,0.0,18783.8,38.0,138021351.0,1559.0,0.0,884.0,0.0,0.0,5.0,28.0,89.0,18.0,8.0,7.6,311.8,0.0,176.8,0.0,17.8,7632.0,0.0,1908.0,5.0
20155587,51.0,51.0,1.0,179318.0,-142.9709510478591,51.0,0.0,25616.857142857134,304.0,115611689.0,68786.0,0.0,1367.0,0.0,0.0,180.0,25.0,258.0,121.0,198.0,43.42857142857143,9826.57142857143,0.0,195.28571428571428,0.0,36.857142857142854,8808.0,0.0,2936.0,7.0
20155588,8.0,8.0,1.0,16521.0,28.712123963440472,8.0,42.0,3304.2,9.0,14965352.0,103.0,0.0,217.0,0.0,0.0,0.0,9.0,18.0,2.0,2.0,1.8,20.6,0.0,43.4,0.0,3.6,31.0,0.0,31.0,5.0
20155599,12.0,13.0,1.0,117144.0,3.91494229324592,12.0,25.0,23428.8,19.0,14081382.0,16656.0,0.0,681.0,0.0,0.0,9.0,25.0,70.0,33.0,144.0,3.8,3331.2,0.0,136.2,0.0,14.0,0.0,1.0,0.0,5.0
20155601,82.0,82.0,1.0,148964.0,48.263399210547504,82.0,37.0,21280.571428571428,133.0,161189290.0,117369.0,0.0,1732.0,354.0,1.0,32.0,9.0,192.0,46.0,45.0,19.0,16767.0,0.0,247.42857142857144,0.14285714285714285,27.42857142857143,7027.0,0.0,1756.75,7.0
20155606,18.0,18.0,1.0,109158.0,-15.395930669305045,18.0,0.0,15594.0,108.0,141991823.0,28374.0,0.0,1115.0,0.0,3.0,127.0,25.0,201.0,86.0,19.0,15.428571428571427,4053.4285714285716,0.0,159.28571428571428,0.42857142857142855,28.714285714285715,8403.0,0.0,1200.4285714285713,7.0
20155614,66.0,67.0,1.0,200396.0,-107.3905816483363,66.0,28.0,28628.0,333.0,192981040.0,89360.0,0.0,1783.0,150.0,2.0,269.0,76.0,402.0,213.0,126.0,47.57142857142857,12765.714285714286,0.0,254.7142857142857,0.2857142857142857,57.42857142857143,9127.0,0.0,1825.4,7.0
20155621,7.0,7.0,1.0,28110.0,-404.9786552828176,7.0,0.0,9370.0,29.0,27907084.0,17694.0,0.0,175.0,0.0,0.0,31.0,0.0,31.0,14.0,4.0,9.666666666666666,5898.0,0.0,58.33333333333334,0.0,10.333333333333334,0.0,0.0,0.0,3.0
20155627,47.0,46.0,1.0,110447.0,-268.18787291642144,47.0,0.0,18407.83333333333,52.0,184443366.0,18257.0,0.0,1513.0,0.0,1.0,66.0,27.0,149.0,53.0,351.0,8.666666666666666,3042.833333333333,0.0,252.16666666666663,0.16666666666666666,24.83333333333333,22789.0,0.0,3798.166666666666,6.0
20155628,43.0,44.0,1.0,255607.0,-363.6737648029983,43.0,18.0,36515.28571428572,96.0,388043950.0,6693.0,0.0,4197.0,0.0,0.0,104.0,44.0,371.0,100.0,105.0,13.714285714285715,956.1428571428572,0.0,599.5714285714286,0.0,53.0,27469.0,1.0,3924.142857142857,7.0
20155633,13.0,12.0,1.0,504391.0,48.82334339827635,13.0,0.0,72055.85714285714,3916.0,297953947.0,28233.0,0.0,8962.0,0.0,0.0,126.0,8.0,1253.0,1204.0,0.0,559.4285714285714,4033.285714285714,0.0,1280.2857142857142,0.0,179.0,0.0,0.0,0.0,7.0
20155640,8.0,8.0,1.0,41057.0,385.88606084224364,8.0,0.0,13685.666666666664,39.0,62020952.0,331.0,0.0,653.0,0.0,0.0,21.0,4.0,41.0,14.0,7.0,13.0,110.33333333333331,0.0,217.66666666666663,0.0,13.666666666666664,35.0,0.0,35.0,3.0
20155657,7.0,8.0,1.0,232282.0,-23.07573122325449,7.0,0.0,38713.66666666666,177.0,182164602.0,94952.0,0.0,2075.0,0.0,1.0,96.0,37.0,271.0,63.0,23.0,29.5,15825.333333333336,0.0,345.83333333333326,0.16666666666666666,45.16666666666666,11303.0,0.0,2260.6,6.0
20155662,106.0,105.0,1.0,245545.0,3.1126351585249137,106.0,0.0,35077.857142857145,162.0,261763845.0,15608.0,0.0,2295.0,0.0,0.0,45.0,24.0,202.0,37.0,143.0,23.142857142857146,2229.714285714286,0.0,327.85714285714283,0.0,28.857142857142854,8169.0,0.0,2723.0,7.0
20155677,1.0,1.0,1.0,14365.0,0.2588931430560389,1.0,11.0,14365.0,30.0,285592.0,3276.0,0.0,111.0,0.0,0.0,0.0,3.0,8.0,3.0,18.0,30.0,3276.0,0.0,111.0,0.0,8.0,0.0,0.0,0.0,1.0
20155689,41.0,41.0,1.0,170045.0,-191.19648916463288,41.0,0.0,24292.142857142866,46.0,245483987.0,99860.0,0.0,2282.0,0.0,3.0,59.0,41.0,260.0,63.0,173.0,6.571428571428571,14265.714285714286,0.0,326.0,0.42857142857142855,37.142857142857146,2442.0,0.0,1221.0,7.0
20155696,22.0,23.0,1.0,220276.0,20.651668815486023,22.0,0.0,36712.66666666666,131.0,222820848.0,1128.0,0.0,1767.0,0.0,0.0,46.0,25.0,169.0,38.0,24.0,21.83333333333333,188.0,0.0,294.5,0.0,28.16666666666667,11718.0,0.0,1953.0,6.0
20155721,65.0,66.0,1.0,225270.0,-30.542069516580106,65.0,0.0,32181.42857142857,118.0,285247975.0,44399.0,0.0,3022.0,0.0,1.0,173.0,80.0,363.0,147.0,40.0,16.857142857142858,6342.7142857142835,0.0,431.71428571428567,0.14285714285714285,51.85714285714285,12812.0,0.0,2562.4,7.0
20155736,168.0,167.0,1.0,300273.0,163.5742607560453,168.0,50.0,42896.142857142855,222.0,372955387.0,28607.0,0.0,3033.0,0.0,0.0,173.0,22.0,496.0,111.0,531.0,31.714285714285715,4086.714285714286,0.0,433.28571428571433,0.0,70.85714285714286,34584.0,0.0,4940.571428571428,7.0
20155744,11.0,10.0,1.0,409079.0,-14.700642174249964,11.0,0.0,58439.857142857145,2298.0,410588100.0,25860.0,0.0,14.0,0.0,0.0,0.0,46.0,193.0,45.0,1252.0,328.2857142857143,3694.285714285714,0.0,2.0,0.0,27.57142857142857,0.0,0.0,0.0,7.0
20155749,23.0,23.0,1.0,153514.0,-18.271499667782734,23.0,0.0,21930.571428571428,59.0,216575190.0,68236.0,0.0,2173.0,0.0,0.0,31.0,14.0,136.0,28.0,19.0,8.428571428571429,9748.0,0.0,310.42857142857144,0.0,19.428571428571427,0.0,0.0,0.0,7.0
20155753,19.0,19.0,1.0,551631.0,-5.7094815193489845,19.0,44.0,78804.42857142858,149.0,628348565.0,16313.0,0.0,14774.0,0.0,0.0,24.0,50.0,312.0,325.0,0.0,21.285714285714285,2330.428571428572,0.0,2110.5714285714284,0.0,44.57142857142857,26385.0,0.0,26385.0,7.0
20155757,11.0,11.0,1.0,533888.0,-0.7976822854231599,11.0,0.0,76269.71428571429,8063.0,568636215.0,269091.0,0.0,22.0,0.0,0.0,0.0,44.0,59.0,41.0,615.0,1151.857142857143,38441.57142857143,0.0,3.1428571428571432,0.0,8.428571428571429,0.0,1.0,0.0,7.0
20155761,34.0,34.0,1.0,100389.0,14.545258942712849,34.0,34.0,14341.285714285714,338.0,19321150.0,1337.0,0.0,614.0,0.0,0.0,0.0,34.0,95.0,29.0,106.0,48.28571428571429,191.0,0.0,87.7142857142857,0.0,13.571428571428573,14811.0,1.0,2962.2,7.0
20155768,1.0,2.0,1.0,45070.0,6.490015531395607,1.0,0.0,45070.0,0.0,4430308.0,15584.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,81.0,0.0,15584.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,1.0
20155777,50.0,51.0,1.0,288670.0,18.700318703017285,50.0,22.0,41238.57142857143,218.0,376414960.0,61535.0,0.0,3143.0,0.0,1.0,195.0,168.0,537.0,198.0,258.0,31.142857142857146,8790.714285714286,0.0,449.0,0.14285714285714285,76.71428571428571,26056.0,0.0,1737.0666666666666,7.0
20155782,63.0,64.0,1.0,195167.0,-36.89948608115101,63.0,45.0,27881.0,307.0,175672303.0,1107.0,0.0,1938.0,0.0,0.0,81.0,55.0,310.0,105.0,68.0,43.85714285714285,158.14285714285714,0.0,276.85714285714283,0.0,44.28571428571429,39006.0,0.0,4875.75,7.0
20155788,7.0,7.0,1.0,34974.0,17.843626694115628,7.0,20.0,8743.5,37.0,3108847.0,5561.0,0.0,289.0,0.0,0.0,0.0,14.0,33.0,13.0,60.0,9.25,1390.25,0.0,72.25,0.0,8.25,0.0,0.0,0.0,4.0
20155795,11.0,10.0,1.0,129743.0,-1.297965978896742,11.0,40.0,25948.6,171.0,136432379.0,769.0,0.0,1125.0,0.0,0.0,6.0,40.0,109.0,43.0,11.0,34.2,153.8,0.0,225.0,0.0,21.8,26036.0,0.0,3719.4285714285716,5.0
20155800,7.0,6.0,1.0,535739.0,0.3232133557571877,7.0,30.0,76534.14285714286,183.0,97004724.0,63458.0,0.0,26359.0,0.0,0.0,0.0,26.0,601.0,518.0,7687.0,26.142857142857146,9065.42857142857,0.0,3765.571428571429,0.0,85.85714285714286,0.0,0.0,0.0,7.0
20155809,8.0,8.0,1.0,19325.0,-64.7657956015524,8.0,42.0,6441.666666666668,27.0,44153494.0,216.0,0.0,193.0,0.0,0.0,6.0,11.0,41.0,13.0,2.0,9.0,72.0,0.0,64.33333333333333,0.0,13.666666666666664,51.0,0.0,51.0,3.0
20155814,12.0,12.0,1.0,70050.0,-121.7753176302641,12.0,49.0,11675.0,19.0,136870440.0,37649.0,0.0,638.0,0.0,0.0,5.0,16.0,112.0,15.0,175.0,3.1666666666666665,6274.833333333332,0.0,106.33333333333331,0.0,18.666666666666668,5088.0,0.0,2544.0,6.0
