log_date,big_log_id,log_id,actor,actor_account,target,target_account,worldnum,etc_str1,etc_str2,etc_str3,etc_num1,etc_num2,etc_num3,etc_num4,etc_num5,etc_num6,etc_num7,etc_num8,etc_num9,etc_num10,etc_num11,etc_num12,etc_num13,etc_num14,etc_num15,item_uid
2010-04-24 00:00:00.200,300,308,210958,1095040341,819289,20010091,210020000,,,,8,34,0,12,0,38,0,11,964,4,7482,0,0,,,0
2010-04-24 00:00:00.200,200,202,872463,20066102,0,0,120010000,,1,,5,10838,152025124,1,32,0,2,45,1,,,,,,,0
2010-04-24 00:00:00.200,200,201,872463,20066102,0,0,120010000,,1,,5,10838,152025124,1,32,0,2,0,0,0,0,0,,,,0
2010-04-24 00:00:00.200,200,224,872463,20066102,0,0,120010000,,,,40007,399,152025124,1,32,0,2,5,0,0,0,,,,,0
2010-04-24 00:00:00.200,300,302,211044,1095018437,0,0,2147501428,,,,1032,9,0,12,0,0,0,0,0,225,,,,,,0
2010-04-24 00:00:00.200,300,301,213564,1095042853,0,0,2147501461,,,,8,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.200,300,301,213429,1095042852,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.200,300,301,214185,1095042854,0,0,210060001,,,,4616,48,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.200,100,143,819289,20010091,210958,1095040341,210020000,,,,0,38,0,11,6703315,6712941,9626,4000,0,0,0,,,,,0
2010-04-24 00:00:00.200,300,307,210958,1095040341,0,0,210020000,,,,8,34,0,12,1,0,182004329,0,,,,,,,,0
2010-04-24 00:00:00.200,500,501,885133,20070895,204796,1073742130,220040000,,,,1,43,0,5,4509,41,1,0,1100807,,,,,,,0
2010-04-24 00:00:00.200,300,301,213416,1095042855,0,0,2147501461,,,,1032,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.200,100,143,820287,20034930,210670,1095028011,210010000,,,,0,9,1,3,73125,73125,86,0,0,0,0,,,,,0
2010-04-24 00:00:00.200,300,308,210670,1095028011,820287,20034930,210010000,,,,3592,3,0,12,0,9,1,3,0,4,1524,0,0,,,0
2010-04-24 00:00:00.200,300,307,210670,1095028011,0,0,210010000,,,,3592,3,0,12,3,0,182400001,0,,,,,,,,0
2010-04-24 00:00:00.200,300,307,210670,1095028011,0,0,210010000,,,,3592,3,0,12,1,0,182003943,0,,,,,,,,0
2010-04-24 00:00:00.200,300,301,213400,1095042856,0,0,2147501461,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.200,200,208,839833,20089159,0,0,400010000,,2,,490,0,162000016,1,40,1,1,,,,,,,,,400199969
2010-04-24 00:00:00.200,300,301,214484,1095042857,0,0,220050000,,,,4616,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.200,200,260,843029,20004198,0,0,110010000,,1,,866,3,152020124,0,50,1,4,0,,,,,,,,404371626
2010-04-24 00:00:00.200,200,260,843029,20004198,0,0,110010000,,2,,809,1,152000416,0,50,1,4,0,,,,,,,,404011832
2010-04-24 00:00:00.200,200,260,843029,20004198,0,0,110010000,,1,,528,3,169400086,0,50,1,4,0,,,,,,,,405067384
2010-04-24 00:00:00.200,100,187,851778,20017583,0,0,2147501147,,,,2638483,2638961,1,50,0,1,27,478,,,,,,,,1593962
2010-04-24 00:00:00.200,100,187,868504,20018580,0,0,2147501147,,,,1457331,1457809,1,50,1,11,27,478,,,,,,,,12345450
2010-04-24 00:00:00.200,100,187,879608,20016248,0,0,2147501147,,,,3458402,3458880,1,50,1,10,27,478,,,,,,,,13529795
2010-04-24 00:00:00.200,100,187,808653,20035008,0,0,2147501147,,,,3316008,3316486,1,50,0,4,27,478,,,,,,,,37212428
2010-04-24 00:00:00.200,100,187,837941,20037842,0,0,2147501147,,,,17692330,17692808,1,50,0,4,27,478,,,,,,,,70364148
2010-04-24 00:00:00.200,100,187,812117,20011393,0,0,2147501147,,,,3421436,3421916,1,50,0,5,27,480,,,,,,,,219779847
2010-04-24 00:00:00.200,200,202,812117,20011393,0,0,2147501147,,1,,1,3,152011027,1,50,0,5,25,1,,,,,,,0
2010-04-24 00:00:00.200,300,308,214337,1095039842,883135,20056462,210060001,,,,2312,49,0,12,0,47,1,11,979,4,3332,0,0,,,0
2010-04-24 00:00:00.200,300,308,211215,1094835188,806018,20009240,210040000,,,,2312,42,0,12,0,45,0,5,654,4,5932,0,0,,,0
2010-04-24 00:00:00.200,300,308,214877,1094645810,807314,20056067,2147500961,,,,4104,50,0,12,1,50,0,5,2070,4,25572,1071970,0,,,0
2010-04-24 00:00:00.200,100,143,883135,20056462,214337,1095039842,210060001,,,,0,47,1,11,70078950,70117035,38085,1487,0,0,0,,,,,0
2010-04-24 00:00:00.200,100,143,816620,20035815,214877,1094645810,2147500961,,,,1,50,1,1,145877620,145933342,55722,1124,0,0,0,,,,,0
2010-04-24 00:00:00.200,100,143,819194,20061191,214877,1094645810,2147500961,,,,1,50,1,7,146070028,146070028,55722,4000,0,0,0,,,,,0
2010-04-24 00:00:00.200,100,143,809282,20040004,214877,1094645810,2147500961,,,,1,50,1,10,146070028,146070028,55722,4000,0,0,0,,,,,0
2010-04-24 00:00:00.200,100,143,807314,20056067,214877,1094645810,2147500961,,,,1,50,0,5,143375040,143447478,72438,3043,1933721,16716,1917005,,,,,0
2010-04-24 00:00:00.200,100,143,882718,20071220,214877,1094645810,2147500961,,,,1,50,0,4,146070028,146070028,55722,4000,0,0,0,,,,,0
2010-04-24 00:00:00.200,100,143,852409,20070998,214877,1094645810,2147500961,,,,1,50,1,11,122326069,122381791,55722,4000,0,0,0,,,,,0
2010-04-24 00:00:00.200,300,307,214877,1094645810,0,0,2147500961,,,,4104,50,0,12,2114,0,182400001,0,,,,,,,,0
2010-04-24 00:00:00.200,300,307,214877,1094645810,0,0,2147500961,,,,4104,50,0,12,1,0,162000006,0,,,,,,,,0
2010-04-24 00:00:00.200,700,719,816620,20035815,0,0,2147500961,,,,1,50,1,1,2,0,2,0,,,,,,,,0
2010-04-24 00:00:00.200,100,156,816620,20035815,0,0,2147500961,,,,1,50,1,1,14,2086,,,,,,,,,,0
2010-04-24 00:00:00.200,700,719,819194,20061191,0,0,2147500961,,,,1,50,1,7,4,0,4,0,,,,,,,,0
2010-04-24 00:00:00.200,100,156,819194,20061191,0,0,2147500961,,,,1,50,1,7,14,14153,,,,,,,,,,0
2010-04-24 00:00:00.717,700,719,809282,20040004,0,0,2147500961,,,,1,50,1,10,7,0,7,0,,,,,,,,0
2010-04-24 00:00:00.717,100,156,809282,20040004,0,0,2147500961,,,,1,50,1,10,14,98267,,,,,,,,,,0
2010-04-24 00:00:00.717,700,719,807314,20056067,0,0,2147500961,,,,1,50,0,5,4,0,4,0,,,,,,,,0
2010-04-24 00:00:00.717,100,156,807314,20056067,0,0,2147500961,,,,1,50,0,5,14,18390,,,,,,,,,,0
2010-04-24 00:00:00.717,700,719,882718,20071220,0,0,2147500961,,,,1,50,0,4,4,0,4,0,,,,,,,,0
2010-04-24 00:00:00.717,100,156,882718,20071220,0,0,2147500961,,,,1,50,0,4,14,18089,,,,,,,,,,0
2010-04-24 00:00:00.717,700,719,852409,20070998,0,0,2147500961,,,,1,50,1,11,6,0,6,0,,,,,,,,0
2010-04-24 00:00:00.717,100,156,852409,20070998,0,0,2147500961,,,,1,50,1,11,14,46694,,,,,,,,,,0
2010-04-24 00:00:00.717,200,208,833954,20055203,0,0,2147501391,,1,,57,0,164000065,1,50,0,1,,,,,,,,,342077485
2010-04-24 00:00:00.717,300,301,213503,1095042858,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,280450,1095042860,0,0,210020000,,,,2824,29,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,213380,1095042859,0,0,2147501461,,,,5384,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,214486,1095042861,0,0,220050001,,,,8,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,200,208,896270,20054878,0,0,2147501457,,2,,273,0,164000076,1,50,1,8,,,,,,,,,403221225
2010-04-24 00:00:00.717,200,260,0,0,0,0,0,,1,,0,0,182202001,23,,,,,,,,,,,,405172366
2010-04-24 00:00:00.717,200,208,847605,20077155,0,0,110010000,,1,,0,0,182202001,0,43,0,8,,,,,,,,,405172366
2010-04-24 00:00:00.717,500,502,847605,20077155,0,0,110010000,,,,0,43,0,8,1071,25,8,0,0,1100808,,,,,,0
2010-04-24 00:00:00.717,200,260,854589,20007128,0,0,210060000,,1,,4,1,167000357,0,50,1,11,0,,,,,,,,396293734
2010-04-24 00:00:00.717,200,260,854589,20007128,0,0,210060000,,1,,4,1,167000355,0,50,1,11,0,,,,,,,,403634387
2010-04-24 00:00:00.717,200,260,854589,20007128,0,0,210060000,,1,,74,1,167000360,0,50,1,11,0,,,,,,,,403196902
2010-04-24 00:00:00.717,500,503,854589,20007128,0,0,210060000,,,,0,50,1,11,3073,43,0,1,0,1100824,,,,,,0
2010-04-24 00:00:00.717,200,225,816922,20081103,0,0,210030000,,1,,0,0,182200532,0,14,1,7,,,,,,,,,405172418
2010-04-24 00:00:00.717,300,308,214877,1094645810,816620,20035815,2147500961,,,,4104,50,0,12,1,50,1,1,0,4,20766,1071970,0,,,0
2010-04-24 00:00:00.717,500,502,819346,20034952,0,0,210040000,,,,0,43,0,1,3508,40,4,1,0,1100803,,,,,,0
2010-04-24 00:00:00.717,100,143,819346,20034952,212112,1094965163,210040000,,,,0,43,0,1,27464134,27496700,32566,581,4187762,9304,4178458,,,,,0
2010-04-24 00:00:00.717,300,307,214454,1095011049,0,0,220050000,,,,2568,48,0,12,1,0,167000522,0,,,,,,,,0
2010-04-24 00:00:00.717,300,308,213025,1094937280,881784,20073529,220040000,,,,3592,33,0,12,1,39,0,2,0,4,7893,0,0,,,0
2010-04-24 00:00:00.717,100,143,875519,20024312,214454,1095011049,220050000,,,,1,50,0,4,146070028,146070028,32757,1538,0,0,0,,,,,0
2010-04-24 00:00:00.717,300,308,214454,1095011049,875519,20024312,220050000,,,,2568,48,0,12,1,50,0,4,0,4,6596,0,0,,,0
2010-04-24 00:00:00.717,300,308,213025,1094937280,881784,20073529,220040000,,,,3592,33,0,12,1,39,0,2,8545,4,0,0,0,,,0
2010-04-24 00:00:00.717,300,308,212112,1094965163,819346,20034952,210040000,,,,3592,42,0,12,0,43,0,1,356,4,10946,0,0,,,0
2010-04-24 00:00:00.717,300,308,213025,1094937280,881784,20073529,220040000,,,,3592,33,0,12,1,39,0,2,8545,4,0,0,0,,,0
2010-04-24 00:00:00.717,300,307,213025,1094937280,0,0,220040000,,,,3592,33,0,12,1,0,167000329,0,,,,,,,,0
2010-04-24 00:00:00.717,100,143,881784,20073529,213025,1094937280,220040000,,,,1,39,0,2,10524556,10531253,6697,673,0,0,0,,,,,0
2010-04-24 00:00:00.717,300,307,213025,1094937280,0,0,220040000,,,,3592,33,0,12,2,0,152015506,0,,,,,,,,0
2010-04-24 00:00:00.717,300,301,214367,1095042862,0,0,220050000,,,,4616,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,200,202,884483,20014859,0,0,220050000,,1,,1,24,169000008,1,50,1,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,200,202,884483,20014859,0,0,220050000,,0,,1,48,182004922,1,50,1,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,200,260,855643,20062603,0,0,210060000,,1,,2840,1,169300005,0,41,1,4,22,,,,,,,,397301395
2010-04-24 00:00:00.717,300,308,213832,1095040257,860392,20048114,210060001,,,,2312,24,0,12,0,30,1,5,0,4,2892,0,0,,,0
2010-04-24 00:00:00.717,100,143,860392,20048114,213832,1095040257,210060001,,,,0,30,1,5,4006143,4009308,3165,1154,0,0,0,,,,,0
2010-04-24 00:00:00.717,300,301,213564,1095042863,0,0,2147501461,,,,8,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,200,208,824618,20014047,0,0,2147501175,,4,,458,0,162000037,0,50,1,10,,,,,,,,,276330012
2010-04-24 00:00:00.717,200,202,878348,20010810,0,0,220050001,,1,,1,13,182209039,1,50,1,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,100,192,845938,20035558,0,0,210040000,,,,0,44,0,4,129,135,,,,,,,,,,0
2010-04-24 00:00:00.717,200,202,889145,20077323,0,0,210060000,,1,,1,17,167000354,0,50,0,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,200,202,889145,20077323,0,0,210060000,,1,,1,694,152010313,0,50,0,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,300,301,214549,1095042864,0,0,210060001,,,,4616,50,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,100,187,842974,20001461,0,0,220020000,,,,1025389,1025720,1,41,1,10,27,331,,,,,,,,16894950
2010-04-24 00:00:00.717,100,187,810388,20087424,0,0,220020000,,,,6034139,6034470,1,40,0,1,27,331,,,,,,,,227887284
2010-04-24 00:00:00.717,100,187,817421,20056547,0,0,220020000,,,,5866870,5867201,1,41,1,11,27,331,,,,,,,,349436848
2010-04-24 00:00:00.717,100,187,878436,20042721,0,0,220020000,,,,36653059,36653390,1,38,1,7,27,331,,,,,,,,385959232
2010-04-24 00:00:00.717,100,187,889658,20027178,0,0,220020000,,,,43406613,43406944,1,39,0,5,27,331,,,,,,,,388037639
2010-04-24 00:00:00.717,100,187,809854,20095368,0,0,220020000,,,,38285939,38286270,1,37,0,1,27,331,,,,,,,,392754209
2010-04-24 00:00:00.717,300,301,213552,1095042865,0,0,2147501461,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,200,202,878436,20042721,0,0,220020000,,1,,1,0,123000409,1,38,1,7,25,2,,,,,,,0
2010-04-24 00:00:00.717,200,202,878436,20042721,0,0,220020000,,1,,1,3,152011046,1,38,1,7,25,1,,,,,,,0
2010-04-24 00:00:00.717,200,202,878436,20042721,0,0,220020000,,1,,1,7,182204249,1,38,1,7,25,1,,,,,,,0
2010-04-24 00:00:00.717,300,301,214370,1095042866,0,0,220050001,,,,4616,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,100,187,831951,20076422,0,0,220050000,,,,1723683,1723887,1,30,0,4,26,204,,,,,,,,394740610
2010-04-24 00:00:00.717,200,202,831951,20076422,0,0,220050000,,2,,1,0,111300751,1,30,0,4,25,2,,,,,,,0
2010-04-24 00:00:00.717,300,302,211717,1095040255,0,0,900020008,,,,4616,32,0,12,0,0,0,0,0,20,,,,,,0
2010-04-24 00:00:00.717,100,119,853696,20074079,0,0,210040000,,,,0,35,0,4,2550,2714,60,1396,,,,,,,,0
2010-04-24 00:00:00.717,200,230,873113,20093154,830656,0,110010000,,1,,12,85,152010315,0,0,10,0,4,0,6752796,0,,,,,403952942
2010-04-24 00:00:00.717,300,307,214463,1095024352,0,0,220050000,,,,8,49,0,12,239,0,182400001,0,,,,,,,,0
2010-04-24 00:00:00.717,300,308,214463,1095024352,884286,20055259,220050000,,,,8,49,0,12,1,50,0,11,1260,4,11372,0,0,,,0
2010-04-24 00:00:00.717,300,308,214490,1095030041,868271,20005821,220050000,,,,4616,49,0,12,1,50,1,1,283,4,11450,0,0,,,0
2010-04-24 00:00:00.717,200,225,831951,20076422,0,0,220050000,,2,,0,0,111300751,1,30,0,4,,,,,,,,,405172420
2010-04-24 00:00:00.717,100,143,893966,20092551,214463,1095024352,220050000,,,,1,50,0,11,145167615,145172238,4623,1580,0,0,0,,,,,0
2010-04-24 00:00:00.717,100,143,884286,20055259,214463,1095024352,220050000,,,,1,50,0,11,146070028,146070028,29998,3705,0,0,0,,,,,0
2010-04-24 00:00:00.717,300,307,214490,1095030041,0,0,220050000,,,,4616,49,0,12,1,388027,182209039,0,,,,,,,,0
2010-04-24 00:00:00.717,100,143,868271,20005821,214490,1095030041,220050000,,,,1,50,1,1,146070028,146070028,34623,1032,0,0,0,,,,,0
2010-04-24 00:00:00.717,200,202,876291,20056120,0,0,120010000,,1,,1,15,182291437,1,24,1,7,45,1,,,,,,,0
2010-04-24 00:00:00.717,200,201,876291,20056120,0,0,120010000,,1,,1,15,182291437,1,24,1,7,0,0,0,0,0,,,,0
2010-04-24 00:00:00.717,200,224,876291,20056120,0,0,120010000,,,,40004,391,182291437,1,24,1,7,1,0,0,0,,,,,0
2010-04-24 00:00:00.717,100,143,876291,20056120,0,0,120010000,,,,1,24,1,7,2304629,2307999,3370,0,304292,0,304292,,,,,0
2010-04-24 00:00:00.717,200,202,865437,20034544,0,0,220050001,,0,,1,37,182003831,1,50,1,10,25,1,,,,,,,0
2010-04-24 00:00:00.717,100,191,885325,20066907,0,0,220040000,,,,1,50,1,10,157,,,,,,,,,,,0
2010-04-24 00:00:00.717,200,202,865437,20034544,0,0,220050001,,1,,1,871,152010317,1,50,1,10,25,1,,,,,,,0
2010-04-24 00:00:00.717,300,301,213438,1095042867,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,213383,1095042868,0,0,2147501461,,,,5384,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,211301,1095042869,0,0,220020000,,,,4616,21,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,200,202,864644,20026847,0,0,210060000,,0,,1,257,182004712,0,50,0,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,200,202,864644,20026847,0,0,210060000,,1,,1,8,182208044,0,50,0,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,200,202,862357,20057786,0,0,220050001,,1,,1,14,167000354,1,50,1,10,25,1,,,,,,,0
2010-04-24 00:00:00.717,200,260,868820,20023792,0,0,120010000,,1,,345,1,152010316,1,50,0,1,0,,,,,,,,395250324
2010-04-24 00:00:00.717,100,180,894601,20006427,0,0,210060000,,,,0,29,0,5,286079,6,0,,,,,,,,,0
2010-04-24 00:00:00.717,300,308,210664,1095042050,887096,20089666,210010001,,,,8,2,0,12,0,9,0,3,568,4,1542,0,0,,,0
2010-04-24 00:00:00.717,100,143,887096,20089666,210664,1095042050,210010001,,,,0,9,0,3,73125,73125,44,0,0,0,0,,,,,0
2010-04-24 00:00:00.717,300,307,210664,1095042050,0,0,210010001,,,,8,2,0,12,6,0,182400001,0,,,,,,,,0
2010-04-24 00:00:00.717,100,186,851613,20096214,0,0,210020000,,,,0,38,0,1,92,100,1069001,,,,,,,,,122000439
2010-04-24 00:00:00.717,100,145,801924,20019101,0,0,2147501342,,,,1,35,1,10,3,322488,,,,,,,,,,0
2010-04-24 00:00:00.717,100,191,806979,20016099,0,0,220040000,,,,1,50,1,1,180,,,,,,,,,,,0
2010-04-24 00:00:00.717,200,225,878436,20042721,0,0,220020000,,1,,0,0,123000409,1,38,1,7,,,,,,,,,405172419
2010-04-24 00:00:00.717,300,301,213447,1095042871,0,0,2147501461,,,,1032,48,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,400,406,871724,20024206,0,0,120010000,,2,,1,48,1,10,22,1102,1,0,140000104,,,,,,,335716197
2010-04-24 00:00:00.717,400,406,871724,20024206,0,0,120010000,,2,,1,48,1,10,21,1089,1,0,140000106,,,,,,,345712043
2010-04-24 00:00:00.717,400,406,871724,20024206,0,0,120010000,,2,,1,48,1,10,20,1179,1,0,140000107,,,,,,,72303671
2010-04-24 00:00:00.717,400,406,871724,20024206,0,0,120010000,,4,,1,48,1,10,26,1038,1,0,140000266,,,,,,,347968228
2010-04-24 00:00:00.717,400,406,871724,20024206,0,0,120010000,,2,,1,48,1,10,19,1056,1,0,140000099,,,,,,,14501911
2010-04-24 00:00:00.717,300,301,213383,1095042870,0,0,2147501461,,,,5384,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,200,208,880950,20000131,0,0,220020000,,1,,328,0,162000011,1,40,0,8,,,,,,,,,399485805
2010-04-24 00:00:00.717,300,301,700350,1095042873,0,0,2147501461,,,,65535,1,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,213549,1095042874,0,0,2147501461,,,,5384,45,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,213390,1095042875,0,0,2147501461,,,,5384,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,214490,1095042872,0,0,220050000,,,,4616,49,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,302,700517,1094672384,0,0,2147500979,,,,65535,80,0,12,0,0,0,0,0,3101,,,,,,0
2010-04-24 00:00:00.717,200,260,809917,20058149,0,0,120010000,,1,,857,1,152000204,1,50,1,7,0,,,,,,,,382709448
2010-04-24 00:00:00.717,200,260,809917,20058149,0,0,120010000,,1,,650,1,169400012,1,50,1,7,0,,,,,,,,401854618
2010-04-24 00:00:00.717,300,309,210727,1095037085,203505,1092856152,220010001,,,,8,1,0,12,1,5,0,12,0,4,102,0,,,,0
2010-04-24 00:00:00.717,300,308,214311,1094999723,853075,20020134,210060000,,,,4616,48,0,12,0,50,1,4,868,4,12332,0,0,,,0
2010-04-24 00:00:00.717,200,202,881687,20002362,0,0,110010000,,1,,1,1690,152020010,0,32,1,2,45,1,,,,,,,0
2010-04-24 00:00:00.717,200,201,881687,20002362,0,0,110010000,,1,,1,1690,152020010,0,32,1,2,0,0,0,0,0,,,,0
2010-04-24 00:00:00.717,200,224,881687,20002362,0,0,110010000,,,,40002,421,152020010,0,32,1,2,1,0,0,0,,,,,0
2010-04-24 00:00:00.717,100,191,899926,20087366,0,0,2147501321,,,,1,50,1,4,124,,,,,,,,,,,0
2010-04-24 00:00:00.717,100,143,853075,20020134,214311,1094999723,210060000,,,,0,50,1,4,146070028,146070028,32757,1022,0,0,0,,,,,0
2010-04-24 00:00:00.717,300,307,214311,1094999723,0,0,210060000,,,,4616,48,0,12,1,0,182004792,0,,,,,,,,0
2010-04-24 00:00:00.717,300,301,214215,1095042876,0,0,210060000,,,,3592,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,213395,1095042878,0,0,2147501461,,,,5384,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,213399,1095042877,0,0,2147501461,,,,5384,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,200,260,880699,20045602,0,0,120010000,,1,,553,1,152015509,1,37,1,5,0,,,,,,,,404076299
2010-04-24 00:00:00.717,200,260,880699,20045602,0,0,120010000,,1,,659,3,169400097,1,37,1,5,0,,,,,,,,403009748
2010-04-24 00:00:00.717,200,260,880699,20045602,0,0,120010000,,1,,4221,1,152000058,1,37,1,5,0,,,,,,,,389543209
2010-04-24 00:00:00.717,200,260,880699,20045602,0,0,120010000,,1,,659,3,169400109,1,37,1,5,0,,,,,,,,403009750
2010-04-24 00:00:00.717,300,301,213194,1095042879,0,0,220040000,,,,4616,39,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,100,119,860432,20068722,0,0,210040000,,,,0,38,1,4,3602,2821,60,2001,,,,,,,,0
2010-04-24 00:00:00.717,300,301,213414,1095042880,0,0,2147501461,,,,1032,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,100,143,897318,20052762,214742,1094849249,2147501227,,,,1,42,0,2,33477711,33493997,16286,3466,1214910,3832,1211078,,,,,0
2010-04-24 00:00:00.717,300,308,214742,1094849249,897318,20052762,2147501227,,,,5384,35,0,12,1,42,0,2,0,4,9816,1072710,0,,,0
2010-04-24 00:00:00.717,200,260,830701,20035301,0,0,210020000,,1,,2768,1,169300005,0,38,1,4,22,,,,,,,,405078433
2010-04-24 00:00:00.717,300,307,214742,1094849249,0,0,2147501227,,,,5384,35,0,12,539,0,182400001,0,,,,,,,,0
2010-04-24 00:00:00.717,300,307,214742,1094849249,0,0,2147501227,,,,5384,35,0,12,1,0,152014007,0,,,,,,,,0
2010-04-24 00:00:00.717,700,719,897318,20052762,0,0,2147501227,,,,1,42,0,2,9,0,9,0,,,,,,,,0
2010-04-24 00:00:00.717,200,202,868492,20022733,0,0,120010000,,1,,1,2190,152025010,1,25,1,8,45,1,,,,,,,0
2010-04-24 00:00:00.717,200,201,868492,20022733,0,0,120010000,,1,,1,2190,152025010,1,25,1,8,0,0,0,0,0,,,,0
2010-04-24 00:00:00.717,200,224,868492,20022733,0,0,120010000,,,,40002,399,152025010,1,25,1,8,1,0,0,0,,,,,0
2010-04-24 00:00:00.717,100,156,897318,20052762,0,0,2147501227,,,,1,42,0,2,3,151049,,,,,,,,,,0
2010-04-24 00:00:00.717,200,202,810035,20098908,0,0,110010000,,1,,3,2438,162000011,0,24,1,7,45,1,,,,,,,0
2010-04-24 00:00:00.717,200,201,810035,20098908,0,0,110010000,,1,,3,2438,162000011,0,24,1,7,0,0,0,0,0,,,,0
2010-04-24 00:00:00.717,200,224,810035,20098908,0,0,110010000,,,,40007,399,162000011,0,24,1,7,3,0,0,0,,,,,0
2010-04-24 00:00:00.717,300,301,213853,1095042881,0,0,220050000,,,,4616,21,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,213405,1095042882,0,0,2147501461,,,,5384,48,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,200,202,875970,20040051,0,0,220050000,,1,,1,24,182209039,1,50,1,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,200,202,815855,20018355,0,0,210010001,,0,,1,21,182004393,0,9,1,3,25,1,,,,,,,0
2010-04-24 00:00:00.717,200,202,822900,20082833,0,0,120010000,,1,,1,643,152025007,1,34,0,11,45,1,,,,,,,0
2010-04-24 00:00:00.717,200,201,822900,20082833,0,0,120010000,,1,,1,643,152025007,1,34,0,11,0,0,0,0,0,,,,0
2010-04-24 00:00:00.717,200,224,822900,20082833,0,0,120010000,,,,40002,449,152025007,1,34,0,11,1,0,0,0,,,,,0
2010-04-24 00:00:00.717,200,202,812122,20061452,0,0,220050001,,1,,1,704,152010313,1,50,1,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,300,308,211318,1095040685,837471,20030134,220020000,,,,8,23,0,12,1,29,1,4,843,4,2012,0,0,,,0
2010-04-24 00:00:00.717,100,143,837471,20030134,211318,1095040685,220020000,,,,1,29,1,4,4585412,4587632,2220,1164,0,0,0,,,,,0
2010-04-24 00:00:00.717,300,307,211318,1095040685,0,0,220020000,,,,8,23,0,12,1,0,182004257,0,,,,,,,,0
2010-04-24 00:00:00.717,300,307,211318,1095040685,0,0,220020000,,,,8,23,0,12,1,0,152010315,0,,,,,,,,0
2010-04-24 00:00:00.717,300,301,214455,1095042883,0,0,220050000,,,,8,47,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,213594,1095042884,0,0,2147501461,,,,2312,46,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,200,202,832109,20002527,0,0,210060001,,1,,1,48,182208044,0,50,1,4,25,1,,,,,,,0
2010-04-24 00:00:00.717,300,301,210595,1095042886,0,0,220030000,,,,4616,1,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,300,301,210595,1095042885,0,0,220030000,,,,4616,1,0,12,0,0,0,0,0,,,,,,,0
2010-04-24 00:00:00.717,100,119,847894,20069809,0,0,220050001,,,,1,50,1,4,4994,2890,60,0,,,,,,,,0
2010-04-24 00:00:00.717,200,260,867293,20016766,0,0,110010000,,1,,312,2,152010313,0,33,1,10,0,,,,,,,,404715884
